rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,is_CPE_hit,Concentration CPE (nM),Inhibition of cytopathicity (%),in_prior,in_cpe,prior_norm,cpe_norm
3821.0,CHEMBL2103954,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,emorfazone,False,10000.0,0.67,True,True,0.0,0.08767424798239179
1878.0,CHEMBL2103991,0.004260498100594,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,balaglitazone,False,100.0,-0.1,True,True,0.0012344648320970519,0.08296649547566644
3822.0,CHEMBL2104038,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cefotiam-cilexetil,False,100.0,0.74,True,True,0.0,0.0881022254830032
3823.0,CHEMBL2104114,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,creatinol-phosphate,False,8.33,2.42,True,True,0.0,0.09837368549767671
3824.0,CHEMBL2104122,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cicloprofen,False,10000.0,4.16,True,True,0.0,0.10901198337001712
3825.0,CHEMBL2104146,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,chiniofon,False,833.33,3.44,True,True,0.0,0.1046099290780142
3826.0,CHEMBL2104164,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,caroxazone,False,1.0,1.09,True,True,0.0,0.09024211298606018
3827.0,CHEMBL2104181,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,chloralose,False,8.33,3.01,True,True,0.0,0.10198092443140133
2934.0,CHEMBL2104230,3.3262186921623e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,F-11440,False,100.0,1.14,True,True,9.637605515575127e-06,0.0905478112007826
3828.0,CHEMBL2104247,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,broxaldine,False,10000.0,11.46,True,True,0.0,0.15364392271949137
3829.0,CHEMBL2104260,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,etosalamide,False,8.33,-0.59,True,True,0.0,0.07997065297138665
2351.0,CHEMBL2104261,0.0010850932391613,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,3-(4-methylbenzylidene)camphor,False,100.0,2.26,True,True,0.000314402074983708,0.09739545121056495
3830.0,CHEMBL2104298,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,eprobemide,False,100.0,4.31,True,True,0.0,0.10992907801418442
3831.0,CHEMBL2104318,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dimesna,False,100.0,0.65,True,True,0.0,0.08755196869650282
3832.0,CHEMBL2104415,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,moxidectin,False,10000.0,2.53,True,True,0.0,0.09904622157006604
3833.0,CHEMBL2104457,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,citiolone,False,1.0,3.06,True,True,0.0,0.10228662264612376
3834.0,CHEMBL2104509,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,xenalipin,False,100.0,4.8,True,True,0.0,0.11292492051846419
3835.0,CHEMBL2104585,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ecabet,False,833.33,0.14,True,True,0.0,0.08443384690633408
3836.0,CHEMBL2104654,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,acitazanolast,False,10000.0,-0.46,True,True,0.0,0.08076546832966497
3837.0,CHEMBL2104676,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bitoscanate,False,8.33,0.45,True,True,0.0,0.08632917583761311
3838.0,CHEMBL2104682,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nebracetam,False,1.0,2.53,True,True,0.0,0.09904622157006604
3839.0,CHEMBL2104708,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,meldonium,False,833.33,-0.28,True,True,0.0,0.08186598190266571
3840.0,CHEMBL2104709,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,meluadrine,False,8.33,1.91,True,True,0.0,0.09525556370750797
3841.0,CHEMBL2104825,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pamabrom,False,833.33,1.95,True,True,0.0,0.09550012227928589
3842.0,CHEMBL2104853,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tenilsetam,False,1.0,3.34,True,True,0.0,0.10399853264856934
3843.0,CHEMBL2104877,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,perfluamine,False,8.33,-1.58,True,True,0.0,0.07391782831988263
3844.0,CHEMBL2104891,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Sisomicin (sulfate),False,1.0,3.5,True,True,0.0,0.10497676693568113
3844.0,CHEMBL2104891,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Sisomicin (sulfate),False,1.0,3.5,True,True,0.0,0.10497676693568113
3845.0,CHEMBL2104931,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,toltrazuril,False,1.0,1.91,True,True,0.0,0.09525556370750797
3846.0,CHEMBL2104957,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bisoctrizole,False,10000.0,3.96,True,True,0.0,0.10778919051112743
645.0,CHEMBL2104967,0.0682666649076243,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,firategrast,False,1.0,2.19,True,True,0.01978003394046034,0.09696747370995355
1587.0,CHEMBL2105022,0.0134127016303729,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,indeloxazine,False,8.33,2.5,True,True,0.0038862846726296354,0.09886280264123261
3847.0,CHEMBL2105044,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,letosteine,False,10000.0,5.67,True,True,0.0,0.1182440694546344
3848.0,CHEMBL2105059,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,morniflumate,False,1.0,-1.61,True,True,0.0,0.07373440939104917
3849.0,CHEMBL2105060,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,moxaverine,False,10000.0,4.26,True,True,0.0,0.10962337979946199
3850.0,CHEMBL2105075,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,floctafenine,False,8.33,6.76,True,True,0.0,0.12490829053558329
3851.0,CHEMBL2105082,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gemcadiol,False,100.0,-1.65,True,True,0.0,0.07348985081927123
3852.0,CHEMBL2105085,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,geranyl-farnesylacetate,False,10000.0,1.54,True,True,0.0,0.09299339691856201
3853.0,CHEMBL2105088,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lobendazole,False,100.0,-4.73,True,True,0.0,0.05465884079236978
3854.0,CHEMBL2105097,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,guacetisal,False,833.33,4.31,True,True,0.0,0.10992907801418442
3855.0,CHEMBL2105116,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"5-amino-3-D-ribofuranosylthiazolo[4,5-d]pyrimidin-2,7(3H,6H)-dione",False,1.0,2.96,True,True,0.0,0.1016752262166789
3856.0,CHEMBL2105154,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,mabuprofen,False,100.0,-0.66,True,True,0.0,0.07954267547077526
3857.0,CHEMBL2105168,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,napirimus,False,10000.0,1.11,True,True,0.0,0.09036439227194915
3858.0,CHEMBL2105199,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ocinaplon,False,1.0,0.32,True,True,0.0,0.08553436047933481
3859.0,CHEMBL2105275,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,propylhexedrine,False,1.0,-0.64,True,True,0.0,0.07966495475666423
3860.0,CHEMBL2105373,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pregnenolone-succinate,False,833.33,5.79,True,True,0.0,0.11897774516996823
3861.0,CHEMBL2105394,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,promestriene,False,100.0,-0.65,True,True,0.0,0.07960381511371975
1990.0,CHEMBL2105395,0.0030535652608115,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ospemifene,False,10000.0,8.11,True,True,0.0008847601472840725,0.1331621423330888
1673.0,CHEMBL2105420,0.0118608655400639,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,taurolidine,False,8.33,2.04,True,True,0.003436645444202715,0.09605037906578627
3862.0,CHEMBL2105427,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,salazodine,False,8.33,3.48,True,True,0.0,0.10485448764979213
3863.0,CHEMBL2105450,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,oxyclozanide,False,100.0,0.71,True,True,0.0,0.08791880655416973
3864.0,CHEMBL2105475,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,broxaterol,False,8.33,-0.09,True,True,0.0,0.08302763511861092
2852.0,CHEMBL2105534,9.8576186740776e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,zolimidine,False,100.0,3.07,True,True,2.8562114790464e-05,0.10234776228906824
3865.0,CHEMBL2105555,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,benidipine,False,8.33,-0.51,True,True,0.0,0.08045977011494254
3866.0,CHEMBL2105593,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,seclazone,False,10000.0,1.99,True,True,0.0,0.09574468085106384
3867.0,CHEMBL2105605,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ufenamate,False,1.0,2.83,True,True,0.0,0.1008804108584006
3868.0,CHEMBL2105611,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tacalcitol,False,100.0,1.63,True,True,0.0,0.09354365370506239
134.0,CHEMBL2105629,0.355641843808299,0.1839526778318788,0.0,1.2263511855458586,0.0,,Aggrephagy; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,,False,Relevant pathways: Aggrephagy; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,Vinflunine Ditartrate,False,1.0,3.38,True,True,0.10304601448884308,0.10424309122034729
1349.0,CHEMBL2105648,0.024194666587724,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,palovarotene,False,1.0,3.77,True,True,0.007010322342989597,0.10662753729518222
2676.0,CHEMBL2105661,0.0002809874570739,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,litronesib,False,8.33,5.24,True,True,8.141515987760889e-05,0.11561506480802154
3869.0,CHEMBL2105669,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tedizolid-phosphate,False,833.33,1.74,True,True,0.0,0.09421618977745172
3870.0,CHEMBL2105689,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,luliconazole,False,10000.0,3.29,True,True,0.0,0.10369283443384693
2073.0,CHEMBL2105695,0.0023274291348769,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,telotristat-ethyl,False,833.33,4.77,True,True,0.0006743646748259379,0.11274150158963073
307.0,CHEMBL2105717,0.193897737254329,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cabozantinib,False,8.33,1.83,True,True,0.056181209805091066,0.09476644656395208
2092.0,CHEMBL2105720,0.0022322623222955,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lesinurad,False,100.0,2.45,True,True,0.0006467904146007941,0.09855710442651017
925.0,CHEMBL2105728,0.0433927759224007,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,crenolanib,False,100.0,2.74,True,True,0.012572909218244473,0.10033015407190024
2899.0,CHEMBL2105734,8.315546730405751e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,YM-155,False,8.33,4.83,True,True,2.4094013788937823e-05,0.11310833944729765
3871.0,CHEMBL2105735,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,asunaprevir,False,100.0,3.96,True,True,0.0,0.10778919051112743
3872.0,CHEMBL2105737,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sonidegib,False,1.0,1.64,True,True,0.0,0.09360479334800687
966.0,CHEMBL2105738,0.0406945659657975,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,galeterone,False,8.33,0.99,True,True,0.01179111206157484,0.08963071655661532
1737.0,CHEMBL2105747,0.0097968894763592,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tozadenant,False,8.33,8.03,True,True,0.002838615400584499,0.13267302518953292
287.0,CHEMBL2105759,0.214155779750156,0.0198399343262426,0.0360726078658958,0.0,0.0,AAK1,,,True,Host protein hits: AAK1,baricitinib,False,1.0,3.34,True,True,0.06205090870831073,0.10399853264856934
109.0,CHEMBL2105760,0.3883796017657954,0.2168684790029854,0.0,1.4457898600199028,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,brexpiprazole,False,833.33,2.71,True,True,0.11253166849596498,0.10014673514306678
1389.0,CHEMBL2105762,0.0215229875164415,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,omarigliptin,False,833.33,1.96,True,True,0.00623621242009393,0.09556126192223038
3873.0,CHEMBL2105790,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sucrose-octaacetate,False,8.33,1.07,True,True,0.0,0.09011983370017121
3874.0,CHEMBL2105796,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,benurestat,False,10000.0,0.4,True,True,0.0,0.0860234776228907
3875.0,CHEMBL2105825,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,proglumetacin,False,8.33,-2.43,True,True,0.0,0.06872095866960139
3876.0,CHEMBL2105910,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,benproperine,False,8.33,0.63,True,True,0.0,0.08742968941061387
3877.0,CHEMBL2105918,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,afloqualone,False,10000.0,1.46,True,True,0.0,0.09250427977500612
3878.0,CHEMBL2105922,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,acexamic-acid,False,1.0,1.78,True,True,0.0,0.09446074834922966
3879.0,CHEMBL2105967,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,adelmidrol,False,100.0,5.54,True,True,0.0,0.1174492540963561
3880.0,CHEMBL2105999,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,alibendol,False,833.33,1.71,True,True,0.0,0.09403277084861825
3881.0,CHEMBL2106008,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cyacetacide,False,10000.0,7.12,True,True,0.0,0.12710931768158476
3882.0,CHEMBL2106042,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,avridine,False,833.33,-5.17,True,True,0.0,0.05196869650281243
3883.0,CHEMBL2106158,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,falecalcitriol,False,833.33,0.88,True,True,0.0,0.08895818048422599
3884.0,CHEMBL2106178,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tromaril,False,833.33,1.39,True,True,0.0,0.09207630227439474
3885.0,CHEMBL2106185,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,diacetamate,False,100.0,3.04,True,True,0.0,0.10216434336023479
1398.0,CHEMBL2106227,0.0214165366125539,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,etifoxine,False,1.0,2.81,True,True,0.0062053686327968845,0.10075813157251164
3886.0,CHEMBL2106294,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dicloralurea,False,100.0,-0.82,True,True,0.0,0.0785644411836635
3887.0,CHEMBL2106325,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dimemorfan,False,833.33,1.02,True,True,0.0,0.08981413548544878
3888.0,CHEMBL2106465,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nuclomedone,False,833.33,0.58,True,True,0.0,0.08712399119589143
3889.0,CHEMBL2106486,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CEFTIOFUR HYDROCHLORIDE,False,833.33,-0.09,True,True,0.0,0.08302763511861092
3890.0,CHEMBL210651,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,apricitabine,False,8.33,2.59,True,True,0.0,0.09941305942773294
3891.0,CHEMBL2106558,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,amflutizole,False,10000.0,1.39,True,True,0.0,0.09207630227439474
3892.0,CHEMBL2106561,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cadralazine,False,10000.0,0.1,True,True,0.0,0.08418928833455613
3893.0,CHEMBL2106579,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ADENOSINE TRIPHOSPHATE DISODIUM,False,833.33,2.57,True,True,0.0,0.09929078014184398
3894.0,CHEMBL2106589,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,enocitabine,False,100.0,-1.69,True,True,0.0,0.0732452922474933
3895.0,CHEMBL2106620,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fenaclon,False,1.0,4.5,True,True,0.0,0.11109073123012965
3896.0,CHEMBL2106646,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bupicomide,False,10000.0,3.08,True,True,0.0,0.10240890193201273
3897.0,CHEMBL2106677,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,spirobromin,False,1.0,-0.01,True,True,0.0,0.0835167522621668
3898.0,CHEMBL2106730,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,timofibrate,False,8.33,4.22,True,True,0.0,0.10937882122768405
3899.0,CHEMBL2106753,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fluprazine,False,1.0,1.46,True,True,0.0,0.09250427977500612
1426.0,CHEMBL2106822,0.020042644454756,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nizofenone,False,10000.0,1.83,True,True,0.005807288053519316,0.09476644656395208
3900.0,CHEMBL2106951,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phthalylsulfacetamide,False,833.33,0.53,True,True,0.0,0.086818292981169
3901.0,CHEMBL2106966,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,piketoprofen,False,10000.0,3.81,True,True,0.0,0.10687209586696016
3902.0,CHEMBL2107003,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,RU-28318,True,8.33,15.06,True,True,0.0,0.17565419417950603
3903.0,CHEMBL2107016,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,taltirelin,False,10000.0,4.65,True,True,0.0,0.11200782587429692
967.0,CHEMBL2107067,0.0406945659657975,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Testosterone (undecanoate),False,1.0,1.81,True,True,0.01179111206157484,0.09464416727806312
3904.0,CHEMBL2107098,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cintriamide,False,833.33,2.97,True,True,0.0,0.1017363658596234
3905.0,CHEMBL2107154,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,piroctone-olamine,False,8.33,3.7,True,True,0.0,0.10619955979457082
3906.0,CHEMBL2107381,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,uridine-triacetate,False,100.0,0.84,True,True,0.0,0.08871362191244804
3907.0,CHEMBL2107405,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,isotiquimide,False,10000.0,2.59,True,True,0.0,0.09941305942773294
2352.0,CHEMBL2107430,0.0010850932391613,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,flutrimazole,False,10000.0,-1.07,True,True,0.000314402074983708,0.07703595011005136
1484.0,CHEMBL2107457,0.0173965429663089,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,itopride,False,100.0,1.77,True,True,0.0050405891482452605,0.09439960870628517
3908.0,CHEMBL2107467,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,DPPE,False,833.33,0.19,True,True,0.0,0.0847395451210565
3909.0,CHEMBL2107531,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,stepronin,False,1.0,2.01,True,True,0.0,0.09586696013695281
