phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
4.0,,EFO_0000616,neoplasm,CHEMBL4208229,ASCIMINIB,BCR,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
3.0,Recruiting,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1171837,PONATINIB,BCR,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
3.0,Recruiting,EFO_0000209,T-cell acute lymphoblastic leukemia,CHEMBL941,IMATINIB,BCR,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
3.0,Recruiting,EFO_0000220,acute lymphoblastic leukemia,CHEMBL2316582,OLVEREMBATINIB,BCR,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1
3.0,"Active, not recruiting",EFO_0000339,chronic myelogenous leukemia,CHEMBL255863,NILOTINIB,BCR,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
3.0,Completed,EFO_0000339,chronic myelogenous leukemia,CHEMBL288441,BOSUTINIB,BCR,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
3.0,Recruiting,EFO_0000339,chronic myelogenous leukemia,CHEMBL4297524,RADOTINIB,BCR,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1
2.0,Recruiting,HP_0000726,Dementia,CHEMBL4130229,VODOBATINIB,BCR,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPL35A,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPL35A,
2.0,Completed,MONDO_0009061,cystic fibrosis,CHEMBL4297744,ELX-02,RPL35A,
4.0,,MONDO_0010679,Duchenne muscular dystrophy,CHEMBL256997,ATALUREN,RPS27,O=C(O)c1cccc(-c2noc(-c3ccccc3F)n2)c1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4297789,MT-3724,RPS27,
2.0,Recruiting,MONDO_0018965,Alport syndrome,CHEMBL4297744,ELX-02,RPS27,
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,PRKCZ,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
2.0,Terminated,EFO_0000574,lymphoma,CHEMBL574737,UCN-01,PRKCZ,CN[C@@H]1C[C@H]2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)N[C@H]4O
2.0,Completed,EFO_0000729,ulcerative colitis,CHEMBL565612,SOTRASTAURIN,PRKCZ,CN1CCN(c2nc(C3=C(c4c[nH]c5ccccc45)C(=O)NC3=O)c3ccccc3n2)CC1
1.0,Terminated,MONDO_0004992,cancer,CHEMBL494089,GSK-690693,PRKCZ,CCn1c(-c2nonc2N)nc2c(C#CC(C)(C)O)ncc(OC[C@H]3CCCNC3)c21
1.0,Recruiting,EFO_0000616,neoplasm,CHEMBL4650521,BATOPROTAFIB,PTPN11,C[C@@H]1OCC2(CCN(c3cnc(Sc4ccnc(N)c4Cl)c(N)n3)CC2)[C@@H]1N
4.0,Completed,EFO_0000183,Hodgkins lymphoma,CHEMBL1742994,BRENTUXIMAB VEDOTIN,TUBB6,
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL378544,VINBLASTINE SULFATE,TUBB6,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1201752,IXABEPILONE,TUBB6,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
4.0,,EFO_0000228,adenocarcinoma,CHEMBL3545252,DOCETAXEL,TUBB6,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O
4.0,,EFO_0000305,breast carcinoma,CHEMBL428647,PACLITAXEL,TUBB6,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
4.0,,EFO_0000228,adenocarcinoma,CHEMBL92,DOCETAXEL ANHYDROUS,TUBB6,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
4.0,,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL3301582,POLATUZUMAB VEDOTIN,TUBB6,
4.0,,EFO_0000305,breast carcinoma,CHEMBL1743082,TRASTUZUMAB EMTANSINE,TUBB6,
4.0,,EFO_0000305,breast carcinoma,CHEMBL1683544,ERIBULIN MESYLATE,TUBB6,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O
4.0,,EFO_0000616,neoplasm,CHEMBL1683590,ERIBULIN,TUBB6,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C
4.0,,EFO_0000616,neoplasm,CHEMBL90555,VINCRISTINE,TUBB6,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0000616,neoplasm,CHEMBL553025,VINORELBINE,TUBB6,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
4.0,,EFO_0000616,neoplasm,CHEMBL4297841,TISOTUMAB VEDOTIN,TUBB6,
4.0,,EFO_0000616,neoplasm,CHEMBL1201748,CABAZITAXEL,TUBB6,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
4.0,,EFO_0000616,neoplasm,CHEMBL4298209,BELANTAMAB MAFODOTIN,TUBB6,
4.0,,EFO_0000616,neoplasm,CHEMBL3301589,ENFORTUMAB VEDOTIN,TUBB6,
4.0,,EFO_0000616,neoplasm,CHEMBL159,VINBLASTINE,TUBB6,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0004274,gout,CHEMBL107,COLCHICINE,TUBB6,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
4.0,,EFO_1001100,peritoneal neoplasm,CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,TUBB6,
3.0,Completed,EFO_0000096,neoplasm of mature B-cells,CHEMBL501867,VINCRISTINE SULFATE,TUBB6,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
3.0,Completed,EFO_0000183,Hodgkins lymphoma,CHEMBL538943,VINORELBINE TARTRATE,TUBB6,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL2110725,VINFLUNINE,TUBB6,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL4279455,LAROTAXEL,TUBB6,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
3.0,,EFO_0000616,neoplasm,CHEMBL2108628,PACLITAXEL POLIGLUMEX,TUBB6,
3.0,Completed,EFO_0000691,sarcoma,CHEMBL572284,OMBRABULIN,TUBB6,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO
3.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL1096380,PLINABULIN,TUBB6,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O
3.0,"Active, not recruiting",EFO_0003060,non-small cell lung carcinoma,CHEMBL4298098,TUSAMITAMAB RAVTANSINE,TUBB6,
3.0,Recruiting,EFO_0003060,non-small cell lung carcinoma,CHEMBL3990032,TELISOTUZUMAB VEDOTIN,TUBB6,
3.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297441,PACLITAXEL DOCOSAHEXAENOIC ACID,TUBB6,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1
3.0,Completed,EFO_1001100,peritoneal neoplasm,CHEMBL94657,PATUPILONE,TUBB6,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1
3.0,Withdrawn,MONDO_0002108,thyroid cancer,CHEMBL1206232,FOSBRETABULIN,TUBB6,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O
2.0,Unknown status,EFO_0000182,hepatocellular carcinoma,CHEMBL4297440,T-900607,TUBB6,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O
2.0,Terminated,EFO_0000503,gastric adenocarcinoma,CHEMBL4298045,INDUSATUMAB VEDOTIN,TUBB6,
2.0,Completed,EFO_0000565,leukemia,CHEMBL39541,DOLASTATIN-10,TUBB6,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
2.0,Completed,EFO_0000616,neoplasm,CHEMBL289351,FOSBRETABULIN DISODIUM,TUBB6,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+]
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL1089636,ANG1005,TUBB6,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL2304041,SAGOPILONE,TUBB6,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O
2.0,Completed,EFO_0000637,osteosarcoma,CHEMBL1743028,GLEMBATUMUMAB VEDOTIN,TUBB6,
2.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL492399,VERUBULIN,TUBB6,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL20684,ABT-751,TUBB6,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
2.0,Completed,EFO_0000565,leukemia,CHEMBL1743037,LORVOTUZUMAB MERTANSINE,TUBB6,
2.0,Unknown status,EFO_0000588,mesothelioma,CHEMBL2107759,MILATAXEL,TUBB6,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C
2.0,Withdrawn,EFO_0000616,neoplasm,CHEMBL4297892,ANVATABART OPADOTIN,TUBB6,
2.0,Terminated,EFO_0001378,multiple myeloma,CHEMBL552212,LEXIBULIN,TUBB6,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL4594455,AGS-16C3F,TUBB6,
2.0,Completed,EFO_0000691,sarcoma,CHEMBL3989512,SOBLIDOTIN,TUBB6,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C
2.0,Recruiting,EFO_0003869,breast neoplasm,CHEMBL4298101,LADIRATUZUMAB VEDOTIN,TUBB6,
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297268,BMS-275183,TUBB6,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
2.0,Completed,EFO_0003060,non-small cell lung carcinoma,CHEMBL4297296,KOS-1584,TUBB6,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1
2.0,Completed,EFO_1001901,neuroendocrine neoplasm,CHEMBL2105643,FOSBRETABULIN TROMETHAMINE,TUBB6,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O.NC(CO)(CO)CO
2.0,Completed,HP_0100543,Cognitive impairment,CHEMBL2103826,DAVUNETIDE,TUBB6,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O
2.0,Terminated,MONDO_0008170,ovarian cancer,CHEMBL4297938,LIFASTUZUMAB VEDOTIN,TUBB6,
2.0,Completed,MONDO_0008903,lung cancer,CHEMBL96172,EPOTHILONE D,TUBB6,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1
2.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL4297636,PLOCABULIN,TUBB6,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O
2.0,Completed,MONDO_0007254,breast cancer,CHEMBL4297736,PRALUZATAMAB RAVTANSINE,TUBB6,
1.0,Completed,EFO_0000095,chronic lymphocytic leukemia,CHEMBL3301585,PINATUZUMAB VEDOTIN,TUBB6,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL4297935,RG-7841,TUBB6,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL49642,INDIBULIN,TUBB6,O=C(Nc1ccncc1)C(=O)c1cn(Cc2ccc(Cl)cc2)c2ccccc12
1.0,Terminated,EFO_0001378,multiple myeloma,CHEMBL4297859,AZINTUXIZUMAB VEDOTIN,TUBB6,
1.0,Completed,EFO_0002618,pancreatic carcinoma,CHEMBL3545372,SOFITUZUMAB VEDOTIN,TUBB6,
1.0,Completed,EFO_0001663,prostate carcinoma,CHEMBL2109574,ASG-5ME,TUBB6,
1.0,Completed,MONDO_0002108,thyroid cancer,CHEMBL2103852,CROLIBULIN,TUBB6,COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC
1.0,Completed,MONDO_0008315,prostate cancer,CHEMBL3833306,VANDORTUZUMAB VEDOTIN,TUBB6,
1.0,Terminated,MONDO_0004992,cancer,CHEMBL4650293,APRUTUMAB IXADOTIN,TUBB6,
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL1742994,BRENTUXIMAB VEDOTIN,TUBB2B,
4.0,,EFO_0000183,Hodgkins lymphoma,CHEMBL378544,VINBLASTINE SULFATE,TUBB2B,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1201752,IXABEPILONE,TUBB2B,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1
4.0,,EFO_0000228,adenocarcinoma,CHEMBL3545252,DOCETAXEL,TUBB2B,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1683544,ERIBULIN MESYLATE,TUBB2B,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O
4.0,,EFO_0000305,breast carcinoma,CHEMBL1743082,TRASTUZUMAB EMTANSINE,TUBB2B,
4.0,,EFO_0000313,carcinoma,CHEMBL428647,PACLITAXEL,TUBB2B,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O
4.0,,EFO_0000228,adenocarcinoma,CHEMBL92,DOCETAXEL ANHYDROUS,TUBB2B,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C
4.0,,EFO_0000616,neoplasm,CHEMBL3301582,POLATUZUMAB VEDOTIN,TUBB2B,
4.0,,EFO_0000616,neoplasm,CHEMBL3301589,ENFORTUMAB VEDOTIN,TUBB2B,
4.0,,EFO_0000616,neoplasm,CHEMBL1201748,CABAZITAXEL,TUBB2B,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
4.0,,EFO_0000616,neoplasm,CHEMBL4297841,TISOTUMAB VEDOTIN,TUBB2B,
4.0,,EFO_0000616,neoplasm,CHEMBL4298209,BELANTAMAB MAFODOTIN,TUBB2B,
4.0,,EFO_0000616,neoplasm,CHEMBL1683590,ERIBULIN,TUBB2B,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C
4.0,,EFO_0000616,neoplasm,CHEMBL553025,VINORELBINE,TUBB2B,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2
4.0,,EFO_0000616,neoplasm,CHEMBL90555,VINCRISTINE,TUBB2B,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,,EFO_0000616,neoplasm,CHEMBL159,VINBLASTINE,TUBB2B,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1
4.0,Recruiting,EFO_0004274,gout,CHEMBL107,COLCHICINE,TUBB2B,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2
4.0,,EFO_1001100,peritoneal neoplasm,CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,TUBB2B,
3.0,Completed,EFO_0000096,neoplasm of mature B-cells,CHEMBL501867,VINCRISTINE SULFATE,TUBB2B,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O
3.0,Completed,EFO_0000183,Hodgkins lymphoma,CHEMBL538943,VINORELBINE TARTRATE,TUBB2B,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL2110725,VINFLUNINE,TUBB2B,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32
3.0,Completed,EFO_0000294,bladder tumor,CHEMBL4279455,LAROTAXEL,TUBB2B,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C
3.0,,EFO_0000616,neoplasm,CHEMBL2108628,PACLITAXEL POLIGLUMEX,TUBB2B,
