phase,status,disease_id,disease_name,chembl_id,drug_name,gene_symbol,smiles
3.0,Completed,EFO_0000365,colorectal adenocarcinoma,CHEMBL1278146,FAMITINIB,FLT3,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
3.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL522892,DOVITINIB,FLT3,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
3.0,Unknown status,EFO_0000681,renal cell carcinoma,CHEMBL3545427,CM-082,FLT3,
2.0,Completed,EFO_0000182,hepatocellular carcinoma,CHEMBL482968,ENMD-2076,FLT3,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL5314391,XL-999,FLT3,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1
2.0,Completed,EFO_0000349,clear cell renal carcinoma,CHEMBL124660,TANDUTINIB,FLT3,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
2.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL1230609,FORETINIB,FLT3,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
2.0,Completed,EFO_0000702,small cell lung carcinoma,CHEMBL2103851,AMUVATINIB,FLT3,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
2.0,Terminated,EFO_0000756,melanoma,CHEMBL4650387,CDX-301,FLT3,
2.0,Completed,EFO_0001378,multiple myeloma,CHEMBL495727,AT-9283,FLT3,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
2.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL3984441,NINGETINIB,FLT3,Cc1c(C(=O)Nc2ccc(Oc3ccnc4cc(OCC(C)(C)O)ccc34)c(F)c2)c(=O)n(-c2ccccc2)n1C
2.0,Completed,EFO_0003869,breast neoplasm,CHEMBL1721885,SU-014813,FLT3,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
2.0,Completed,EFO_0002618,pancreatic carcinoma,CHEMBL52885,ENMD-981693,FLT3,Cn1cc(C2=C(c3cn(C)c4cc([N+](=O)[O-])ccc34)C(=O)NC2=O)c2ccccc21
1.0,Withdrawn,EFO_0000182,hepatocellular carcinoma,CHEMBL1944698,ZOTIRACICLIB,FLT3,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1
1.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4650283,FF-10101,FLT3,CCCNc1nc(Nc2ccc(C#N)cc2)ncc1C#CCCCNC(=O)[C@H](C)N(C)C(=O)/C=C/CN(C)C
1.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4650288,FLYSYN,FLT3,
1.0,Withdrawn,EFO_0000222,acute myeloid leukemia,CHEMBL4650295,AMG553,FLT3,
1.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL4790100,AKN-028,FLT3,Nc1ncc(-c2ccncc2)nc1Nc1ccc2[nH]ccc2c1
1.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL5314406,4SC-203,FLT3,COc1ccc(C)cc1NC(=O)Nc1nc2ccc(Nc3ncnc4cc(OCCCN5CCN(C)CC5)c(OC)cc34)cc2s1
1.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL1908397,KW-2449,FLT3,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1980391,RG-1530,FLT3,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2
1.0,Terminated,MONDO_0004643,myeloid leukemia,CHEMBL2109328,IMC-EB10,FLT3,
4.0,,EFO_0000544,infection,CHEMBL1201567,FILGRASTIM,CSF3R,
4.0,,EFO_0000544,infection,CHEMBL1201568,PEGFILGRASTIM,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL2109128,LENOGRASTIM,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL3833384,EFLAPEGRASTIM,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL4297950,EFBEMALENOGRASTIM ALFA,CSF3R,
4.0,,EFO_0000616,neoplasm,CHEMBL4594230,LIPEGFILGRASTIM,CSF3R,
3.0,Completed,EFO_0000756,melanoma,CHEMBL2107881,REGRAMOSTIM,CSF3R,
2.0,,EFO_0000616,neoplasm,CHEMBL4297800,PEGTEOGRASTIM,CSF3R,
2.0,,EFO_0000616,neoplasm,CHEMBL2108572,BALUGRASTIM,CSF3R,
2.0,Withdrawn,MONDO_0100096,COVID-19,CHEMBL4650461,ANUMIGILIMAB,CSF3R,
4.0,,EFO_0000211,unspecified peripheral T-cell lymphoma,CHEMBL1201746,PRALATREXATE,DHFR,C#CCC(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
4.0,Completed,EFO_0000220,acute lymphoblastic leukemia,CHEMBL34259,METHOTREXATE,DHFR,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
4.0,,EFO_0000228,adenocarcinoma,CHEMBL3989962,PEMETREXED TROMETHAMINE,DHFR,NC(CO)(CO)CO.NC(CO)(CO)CO.Nc1nc(=O)c2c(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c[nH]c2[nH]1.O.O
4.0,,EFO_0000232,adenoma,CHEMBL3244648,METHOTREXATE SODIUM,DHFR,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc1.[Na+].[Na+]
4.0,,EFO_0000616,neoplasm,CHEMBL225072,PEMETREXED,DHFR,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1
4.0,,EFO_0000588,mesothelioma,CHEMBL5315053,PEMETREXED MONOHYDRATE,DHFR,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)c2c(=O)[nH]1.O
4.0,,EFO_0003060,non-small cell lung carcinoma,CHEMBL2360464,PEMETREXED DISODIUM,DHFR,Nc1nc2[nH]cc(CCc3ccc(C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])cc3)c2c(=O)[nH]1.[Na+].[Na+]
2.0,Completed,MONDO_0001187,urinary bladder cancer,CHEMBL7492,PIRITREXIM,DHFR,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,RRM1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,RRM1,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,RRM1,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,RRM1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
3.0,Completed,EFO_0003833,brain neoplasm,CHEMBL3544910,MOTEXAFIN GADOLINIUM,RRM1,
2.0,Completed,EFO_0000228,adenocarcinoma,CHEMBL2105467,TEZACITABINE ANHYDROUS,RRM1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)/C2=C\F)c(=O)n1
2.0,Completed,EFO_0000478,esophageal adenocarcinoma,CHEMBL231616,TRIAPINE,RRM1,NC(=S)N/N=C/c1ncccc1N
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL1096882,FLUDARABINE PHOSPHATE,POLA1,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1750,CLOFARABINE,POLA1,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL803,CYTARABINE,POLA1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1
4.0,,EFO_0000305,breast carcinoma,CHEMBL1637,GEMCITABINE HYDROCHLORIDE,POLA1,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
4.0,,EFO_0000616,neoplasm,CHEMBL888,GEMCITABINE,POLA1,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL359164,TROXACITABINE,POLA1,Nc1ccn([C@@H]2CO[C@H](CO)O2)c(=O)n1
2.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL4297599,ASPACYTARABINE,POLA1,N[C@@H](CC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)n1)C(=O)O
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1421,DASATINIB ANHYDROUS,ABL1,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
4.0,,EFO_0000220,acute lymphoblastic leukemia,CHEMBL2105708,PONATINIB HYDROCHLORIDE,ABL1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL2095206,BOSUTINIB MONOHYDRATE,ABL1,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL4297220,ASCIMINIB HYDROCHLORIDE,ABL1,Cl.O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL1201740,NILOTINIB HYDROCHLORIDE MONOHYDRATE,ABL1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1.Cl.O
4.0,,EFO_0000339,chronic myelogenous leukemia,CHEMBL1642,IMATINIB MESYLATE,ABL1,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
4.0,,EFO_0000616,neoplasm,CHEMBL4208229,ASCIMINIB,ABL1,O=C(Nc1ccc(OC(F)(F)Cl)cc1)c1cnc(N2CC[C@@H](O)C2)c(-c2cc[nH]n2)c1
4.0,,EFO_0000616,neoplasm,CHEMBL1946170,REGORAFENIB,ABL1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
4.0,,EFO_0000616,neoplasm,CHEMBL3948730,UMBRALISIB,ABL1,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F
4.0,,EFO_1000630,marginal zone B-cell lymphoma,CHEMBL3989869,UMBRALISIB TOSYLATE,ABL1,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F.Cc1ccc(S(=O)(=O)O)cc1
3.0,"Active, not recruiting",EFO_0000220,acute lymphoblastic leukemia,CHEMBL1171837,PONATINIB,ABL1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12
3.0,Recruiting,EFO_0000209,T-cell acute lymphoblastic leukemia,CHEMBL941,IMATINIB,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
3.0,Recruiting,EFO_0000220,acute lymphoblastic leukemia,CHEMBL2316582,OLVEREMBATINIB,ABL1,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2[nH]ncc2c1
3.0,Recruiting,EFO_0000220,acute lymphoblastic leukemia,CHEMBL3545413,FLUMATINIB,ABL1,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1
3.0,Recruiting,EFO_0000222,acute myeloid leukemia,CHEMBL3678958,RUSERONTINIB,ABL1,CC(C)n1c(Nc2cccnc2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21
3.0,Completed,EFO_0000339,chronic myelogenous leukemia,CHEMBL255863,NILOTINIB,ABL1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cccnc5)n4)c3)cc(C(F)(F)F)c2)cn1
3.0,Not yet recruiting,EFO_0000339,chronic myelogenous leukemia,CHEMBL288441,BOSUTINIB,ABL1,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl
3.0,"Active, not recruiting",EFO_0000339,chronic myelogenous leukemia,CHEMBL4297524,RADOTINIB,ABL1,Cc1cn(-c2cc(NC(=O)c3ccc(C)c(Nc4nccc(-c5cnccn5)n4)c3)cc(C(F)(F)F)c2)cn1
2.0,Completed,EFO_0000095,chronic lymphocytic leukemia,CHEMBL206834,BAFETINIB,ABL1,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1
2.0,Terminated,EFO_0000365,colorectal adenocarcinoma,CHEMBL217092,SARACATINIB,ABL1,CN1CCN(CCOc2cc(OC3CCOCC3)c3c(Nc4c(Cl)ccc5c4OCO5)ncnc3c2)CC1
2.0,Completed,EFO_0001378,multiple myeloma,CHEMBL495727,AT-9283,ABL1,O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1
2.0,"Active, not recruiting",MONDO_0005180,Parkinson disease,CHEMBL4130229,VODOBATINIB,ABL1,Cc1ccc(C(=O)NNC(=O)c2c(C)cccc2Cl)cc1C#Cc1cnc2ccccc2c1
1.0,Terminated,EFO_0000220,acute lymphoblastic leukemia,CHEMBL3545085,XL-228,ABL1,CC(C)c1cc(CNc2nc(Nc3cc(C4CC4)[nH]n3)cc(N3CCN(C)CC3)n2)on1
1.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL1908397,KW-2449,ABL1,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1
1.0,Terminated,EFO_0000304,breast adenocarcinoma,CHEMBL1738757,REBASTINIB,ABL1,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1
1.0,Terminated,EFO_0000616,neoplasm,CHEMBL5314408,AZD-0424,ABL1,CC(=O)N1CCN(CCOc2cc(OC(C)C)c3c(Nc4c(Cl)cnc5c4OCO5)ncnc3c2)CC1
4.0,Unknown status,EFO_0000220,acute lymphoblastic leukemia,CHEMBL1421,DASATINIB ANHYDROUS,KIT,Cc1nc(Nc2ncc(C(=O)Nc3c(C)cccc3Cl)s2)cc(N2CCN(CCO)CC2)n1
4.0,,EFO_0000222,acute myeloid leukemia,CHEMBL608533,MIDOSTAURIN,KIT,CO[C@@H]1[C@H](N(C)C(=O)c2ccccc2)C[C@H]2O[C@]1(C)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
4.0,Completed,EFO_0000339,chronic myelogenous leukemia,CHEMBL1642,IMATINIB MESYLATE,KIT,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
4.0,,EFO_0000616,neoplasm,CHEMBL1908391,MASITINIB,KIT,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1
4.0,,EFO_0000616,neoplasm,CHEMBL1946170,REGORAFENIB,KIT,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1
4.0,,EFO_0000681,renal cell carcinoma,CHEMBL535,SUNITINIB,KIT,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C
4.0,,EFO_0000691,sarcoma,CHEMBL1201733,PAZOPANIB HYDROCHLORIDE,KIT,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O.Cl
4.0,,EFO_0000681,renal cell carcinoma,CHEMBL1200485,SORAFENIB TOSYLATE,KIT,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1
4.0,,EFO_0000681,renal cell carcinoma,CHEMBL1567,SUNITINIB MALATE,KIT,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O
4.0,,EFO_0000681,renal cell carcinoma,CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,KIT,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O
4.0,,EFO_0000616,neoplasm,CHEMBL3813873,PEXIDARTINIB,KIT,FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
4.0,,EFO_0000616,neoplasm,CHEMBL4204794,AVAPRITINIB,KIT,Cn1cc(-c2cc3c(N4CCN(c5ncc([C@@](C)(N)c6ccc(F)cc6)cn5)CC4)ncnn3c2)cn1
4.0,,EFO_0000616,neoplasm,CHEMBL4216467,RIPRETINIB,KIT,CCn1c(=O)c(-c2cc(NC(=O)Nc3ccccc3)c(F)cc2Br)cc2cnc(NC)cc21
4.0,,EFO_1000562,Tenosynovial Giant Cell Tumor,CHEMBL3989973,PEXIDARTINIB HYDROCHLORIDE,KIT,Cl.FC(F)(F)c1ccc(CNc2ccc(Cc3c[nH]c4ncc(Cl)cc34)cn2)cn1
3.0,"Active, not recruiting",EFO_0000182,hepatocellular carcinoma,CHEMBL1336,SORAFENIB,KIT,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1
3.0,Recruiting,EFO_0000209,T-cell acute lymphoblastic leukemia,CHEMBL941,IMATINIB,KIT,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1
3.0,Not yet recruiting,EFO_0000182,hepatocellular carcinoma,CHEMBL4303201,CATEQUENTINIB,KIT,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ccnc2cc1OCC1(N)CC1
3.0,Completed,EFO_0000222,acute myeloid leukemia,CHEMBL576982,QUIZARTINIB,KIT,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1
3.0,Completed,EFO_0000365,colorectal adenocarcinoma,CHEMBL1278146,FAMITINIB,KIT,CCN(CC)CCN1CCc2[nH]c(/C=C3\C(=O)Nc4ccc(F)cc43)c(C)c2C1=O
3.0,Completed,EFO_0000519,glioblastoma multiforme,CHEMBL491473,CEDIRANIB,KIT,COc1cc2c(Oc3ccc4[nH]c(C)cc4c3F)ncnc2cc1OCCCN1CCCC1
3.0,"Active, not recruiting",EFO_0000349,clear cell renal carcinoma,CHEMBL477772,PAZOPANIB,KIT,Cc1ccc(Nc2nccc(N(C)c3ccc4c(C)n(C)nc4c3)n2)cc1S(N)(=O)=O
3.0,Unknown status,EFO_0000681,renal cell carcinoma,CHEMBL3545427,CM-082,KIT,
3.0,,EFO_0000616,neoplasm,CHEMBL1289494,TIVOZANIB,KIT,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC
3.0,Recruiting,EFO_0001361,pulmonary arterial hypertension,CHEMBL4650333,SERALUTINIB,KIT,COc1ccc(-c2cncc(N[C@@H](C)c3cccc(NC(=O)c4cncc(C)c4)c3)n2)cc1OC
3.0,Completed,EFO_0000681,renal cell carcinoma,CHEMBL522892,DOVITINIB,KIT,CN1CCN(c2ccc3nc(-c4c(N)c5c(F)cccc5[nH]c4=O)[nH]c3c2)CC1
3.0,Terminated,EFO_0003060,non-small cell lung carcinoma,CHEMBL572881,MOTESANIB,KIT,CC1(C)CNc2cc(NC(=O)c3cccnc3NCc3ccncc3)ccc21
3.0,Completed,EFO_0004288,colonic neoplasm,CHEMBL101253,VATALANIB,KIT,Clc1ccc(Nc2nnc(Cc3ccncc3)c3ccccc23)cc1
3.0,Completed,MONDO_0005575,colorectal cancer,CHEMBL276711,SEMAXANIB,KIT,Cc1cc(C)c(/C=C2\C(=O)Nc3ccccc32)[nH]1
2.0,Completed,EFO_0000182,hepatocellular carcinoma,CHEMBL482968,ENMD-2076,KIT,Cc1cc(Nc2cc(N3CCN(C)CC3)nc(/C=C/c3ccccc3)n2)n[nH]1
2.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL5314391,XL-999,KIT,CCN1CCC(Nc2ccc3c(c2)/C(=C(\c2cccc(F)c2)c2nc(C)c[nH]2)C(=O)N3)CC1
2.0,Completed,EFO_0000349,clear cell renal carcinoma,CHEMBL124660,TANDUTINIB,KIT,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
2.0,Completed,EFO_0000616,neoplasm,CHEMBL1230609,FORETINIB,KIT,COc1cc2c(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3F)ccnc2cc1OCCCN1CCOCC1
2.0,Completed,EFO_0000702,small cell lung carcinoma,CHEMBL2103851,AMUVATINIB,KIT,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1
2.0,Completed,EFO_0003869,breast neoplasm,CHEMBL1721885,SU-014813,KIT,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1
2.0,Completed,MONDO_0001056,gastric cancer,CHEMBL2079588,TELATINIB,KIT,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1
2.0,Completed,MONDO_0011719,gastrointestinal stromal tumor,CHEMBL3545402,XL-820,KIT,
1.0,Completed,EFO_0000616,neoplasm,CHEMBL1614710,OSI-930,KIT,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12
4.0,,EFO_0000095,chronic lymphocytic leukemia,CHEMBL3137309,VENETOCLAX,BCL2,CC1(C)CCC(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(NCC5CCOCC5)c([N+](=O)[O-])c4)c(Oc4cnc5[nH]ccc5c4)c3)CC2)=C(c2ccc(Cl)cc2)C1
3.0,Completed,EFO_0000389,cutaneous melanoma,CHEMBL2109229,OBLIMERSEN SODIUM,BCL2,
3.0,Withdrawn,EFO_0000702,small cell lung carcinoma,CHEMBL408194,OBATOCLAX,BCL2,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C
3.0,"Active, not recruiting",EFO_0002430,primary myelofibrosis,CHEMBL443684,NAVITOCLAX,BCL2,CC1(C)CCC(c2ccc(Cl)cc2)=C(CN2CCN(c3ccc(C(=O)NS(=O)(=O)c4ccc(N[C@H](CCN5CCOCC5)CSc5ccccc5)c(S(=O)(=O)C(F)(F)F)c4)cc3)CC2)C1
3.0,Withdrawn,EFO_0000702,small cell lung carcinoma,CHEMBL2107358,OBATOCLAX MESYLATE,BCL2,COC1=CC(c2cc3ccccc3[nH]2)=N/C1=C\c1[nH]c(C)cc1C.CS(=O)(=O)O
2.0,Recruiting,EFO_0000095,chronic lymphocytic leukemia,CHEMBL4650374,APG-2575,BCL2,
2.0,,EFO_0000616,neoplasm,CHEMBL2108324,OBLIMERSEN,BCL2,
4.0,,EFO_0007160,autoimmune thrombocytopenic purpura,CHEMBL3989516,FOSTAMATINIB DISODIUM,SYK,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC.O.O.O.O.O.O.[Na+].[Na+]
4.0,,MP_0001914,hemorrhage,CHEMBL2103830,FOSTAMATINIB,SYK,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC
3.0,Terminated,EFO_0000222,acute myeloid leukemia,CHEMBL3265032,ENTOSPLETINIB,SYK,c1cn2cc(-c3ccc4cn[nH]c4c3)nc(Nc3ccc(N4CCOCC4)cc3)c2n1
3.0,"Active, not recruiting",EFO_0007160,autoimmune thrombocytopenic purpura,CHEMBL5095034,SOVLEPLENIB,SYK,CS(=O)(=O)N1CCC(c2ccc(-c3ncc4nccnc4c3NC[C@@H]3CNCCO3)cc2)CC1
2.0,Completed,EFO_0000274,atopic eczema,CHEMBL4594275,GUSACITINIB,SYK,N#CCC1CCN(c2nc(Nc3ccc(N4CCC(O)CC4)cc3)c3c(=O)[nH]ncc3n2)CC1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL3979920,MIVAVOTINIB,SYK,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1
2.0,Terminated,EFO_0000403,diffuse large B-cell lymphoma,CHEMBL4594253,MIVAVOTINIB CITRATE,SYK,Cn1cc(-c2nc(N[C@@H]3CCCC[C@@H]3N)c(F)c3c2C(=O)NC3)cn1.O=C(O)CC(O)(CC(=O)O)C(=O)O
2.0,Completed,EFO_0000699,Sjogren syndrome,CHEMBL3986824,LANRAPLENIB,SYK,Nc1cncc(-c2cn3ccnc3c(Nc3ccc(N4CCN(C5COC5)CC4)cc3)n2)n1
2.0,Completed,EFO_1000906,dry eye syndrome,CHEMBL5314384,R-348,SYK,C#CCOc1ccc(Nc2nc(Nc3ccc(C)c(S(=O)(=O)NC(=O)CC)c3)ncc2F)cc1
2.0,Completed,EFO_0004208,Vitiligo,CHEMBL4116008,CERDULATINIB,SYK,CCS(=O)(=O)N1CCN(c2ccc(Nc3ncc(C(N)=O)c(NC4CC4)n3)cc2)CC1
2.0,Completed,MONDO_0007915,systemic lupus erythematosus,CHEMBL3545159,R-333,SYK,
2.0,Completed,MONDO_0004979,asthma,CHEMBL2170582,R-343,SYK,CNC(=O)COc1cccc(Nc2ncc(F)c(Nc3ccc4c(c3)NC(=O)C(F)(F)O4)n2)c1
