chembl_id,compound_name,SMILES,found_in,num_proteins,num_pathways,num_moas,proteins_list,pathways_list,moas_list,total_support_count,source_edges,evidence_pubmed_ids,multi_entity_support,support_from_multiple_entity_types
CHEMBL4298098,TUSAMITAMAB RAVTANSINE,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL1206232,FOSBRETABULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL94657,PATUPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL4297440,T-900607,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL4298045,INDUSATUMAB VEDOTIN,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL1089636,ANG1005,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL2304041,SAGOPILONE,C=CC[C@H]1C(=O)C(C)(C)[C@@H](O)CC(=O)O[C@H](c2ccc3sc(C)nc3c2)C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@@H]1O,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL492399,VERUBULIN,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL39541,DOLASTATIN-10,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL1743037,LORVOTUZUMAB MERTANSINE,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL289351,FOSBRETABULIN DISODIUM,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)([O-])[O-].[Na+].[Na+],"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL2107759,MILATAXEL,CCC(=O)O[C@H]1C[C@H]2OC[C@@]2(OC(C)=O)C2[C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](CC(=O)OC(C)(C)C)c4ccco4)C(C)=C([C@@H](O)C(=O)[C@@]21C)C3(C)C,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL20684,ABT-751,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL4297892,ANVATABART OPADOTIN,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL4594455,AGS-16C3F,,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL1743028,GLEMBATUMUMAB VEDOTIN,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL3989512,SOBLIDOTIN,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)NCCc1ccccc1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)N(C)C)C(C)C,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL552212,LEXIBULIN,CCC[C@H](Nc1nc(-c2ccc(NC(=O)NCC)c(OC)c2)ncc1C)c1cccnc1,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL4297296,KOS-1584,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)/C=C/C1,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL4298101,LADIRATUZUMAB VEDOTIN,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL4297268,BMS-275183,COC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](OC(C)=O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)C(C)(C)C)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL2105643,FOSBRETABULIN TROMETHAMINE,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O.NC(CO)(CO)CO,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL2103826,DAVUNETIDE,CC[C@H](C)[C@H](NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@H](C)NC(=O)[C@@H](N)CC(N)=O)C(C)C)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(N)=O)C(=O)O,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL4297636,PLOCABULIN,C/C=C\C[C@@H](C/C=C\NC(=O)[C@@H](NC(=O)/C=C\C=C/C(C)=C/[C@H](C)[C@@H]1CC=C(OC)C(=O)O1)C(C)(C)C)OC(N)=O,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL4297938,LIFASTUZUMAB VEDOTIN,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
CHEMBL96172,EPOTHILONE D,C/C1=C/C[C@@H](/C(C)=C/c2csc(C)n2)OC(=O)C[C@H](O)C(C)(C)C(=O)[C@H](C)[C@@H](O)[C@@H](C)CCC1,pathways,0,38,0,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,,38,,,True,False
CHEMBL4297736,PRALUZATAMAB RAVTANSINE,,"mechanisms,pathways",0,38,1,,R-HSA-1445148;R-HSA-190840;R-HSA-190861;R-HSA-2132295;R-HSA-2467813;R-HSA-2500257;R-HSA-2565942;R-HSA-3371497;R-HSA-380259;R-HSA-380270;R-HSA-380284;R-HSA-380320;R-HSA-389957;R-HSA-389960;R-HSA-389977;R-HSA-437239;R-HSA-5610787;R-HSA-5617833;R-HSA-5620912;R-HSA-5620924;R-HSA-5626467;R-HSA-5663220;R-HSA-6798695;R-HSA-6807878;R-HSA-6811434;R-HSA-6811436;R-HSA-68877;R-HSA-8852276;R-HSA-8854518;R-HSA-8955332;R-HSA-9609690;R-HSA-9609736;R-HSA-9619483;R-HSA-9646399;R-HSA-9648025;R-HSA-9668328;R-HSA-983189;R-HSA-9833482,Tubulin inhibitor,39,,,True,True
