chembl_id,compound_name,smiles,total_support_count,num_proteins,num_pathways,num_moas,ADMET_aggregate_score,mechanistic_score,final_score,confidence,cyp3a4_risk,herg_risk,pgp_risk,ames_risk,sol_value,lip_value,cyp3a4_score,herg_score,pgp_score,ames_score,sol_score,lip_score,ADMET_aggregate_score,mechanistic_score,final_score
CHEMBL4594419,BMS-813160,CC(=O)N[C@@H]1C[C@H](NC(C)(C)C)CC[C@@H]1N1CC[C@H](Nc2ncnc3cc(C(C)(C)C)nn23)C1=O,5,0,4,1,0.9439592983113443,0.30526315789473685,0.7523504561863621,H,0.0,0.0,0.0,0.0,-3.31,2.2485,1.0,1.0,1.0,1.0,0.6683403805496829,0.9503,0.9439592983113443,0.30526315789473685,0.7523504561863621
CHEMBL5095029,PF-04634817,CO[C@@H]1COCC[C@@H]1N[C@@H]1CC[C@@](C(=O)N2C[C@@H]3C[C@H]2CN3c2cc(C(F)(F)F)ncn2)(C(C)C)C1,5,0,4,1,0.7633198378248187,0.30526315789473685,0.6259028338457941,H,0.0,0.0,1.0,0.0,-3.77,2.8733000000000013,1.0,1.0,0.0,1.0,0.656183932346723,0.8253399999999997,0.7633198378248187,0.30526315789473685,0.6259028338457941
CHEMBL4297538,MK-0812,,3,0,3,0,0.5,0.05263157894736842,0.3657894736842105,M,,,,,,,,,,,,,0.5,0.05263157894736842,0.3657894736842105
CHEMBL4650501,PF-4136309,,3,0,3,0,0.5,0.05263157894736842,0.3657894736842105,M,,,,,,,,,,,,,0.5,0.05263157894736842,0.3657894736842105
CHEMBL4457723,BMS-741672,CC(C)N(C)[C@@H]1CC[C@H](N2CC[C@H](Nc3ncnc4ccc(C(F)(F)F)cc34)C2=O)[C@H](NS(C)(=O)=O)C1,4,0,3,1,0.6235153557952204,0.2789473684210526,0.52014495958297,M,1.0,0.0,0.5,0.0,-2.52,2.8405000000000005,0.0,1.0,0.5,1.0,0.6892177589852009,0.8318999999999999,0.6235153557952204,0.2789473684210526,0.52014495958297
CHEMBL2204263,JNJ-41443532,O=C(CNC(=O)c1cccc(C(F)(F)F)c1)NC1CN([C@H]2CC[C@@](O)(c3cncs3)CC2)C1,4,0,3,1,0.8212230979206253,0.2789473684210526,0.6585403790707535,H,0.5,0.0,0.0,0.0,-3.95,2.522500000000001,0.5,1.0,1.0,1.0,0.6514270613107822,0.8954999999999999,0.8212230979206253,0.2789473684210526,0.6585403790707535
CHEMBL1201187,MARAVIROC,Cc1nnc(C(C)C)n1[C@@H]1C[C@H]2CC[C@@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1,4,0,4,0,0.8590785107715363,0.07894736842105263,0.6250391680663911,H,0.0,0.0,0.0,0.0,-3.44,5.950920000000006,1.0,1.0,1.0,1.0,0.6649048625792812,0.20981599999999878,0.8590785107715363,0.07894736842105263,0.6250391680663911
CHEMBL1255794,APLAVIROC,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2,4,0,4,0,0.43639810528005984,0.07894736842105263,0.3291628842223577,L,1.0,1.0,0.0,0.0,-6.15,4.580000000000004,0.0,0.0,1.0,1.0,0.5932875264270613,0.4839999999999993,0.43639810528005984,0.07894736842105263,0.3291628842223577
CHEMBL1668019,APLAVIROC HYDROCHLORIDE,CCCCN1C(=O)[C@@H]([C@H](O)C2CCCCC2)NC(=O)C12CCN(Cc1ccc(Oc3ccc(C(=O)O)cc3)cc1)CC2.Cl,5,0,4,1,0.42923615703695767,0.30526315789473685,0.3920442572942914,L,1.0,1.0,0.0,0.0,-5.54,5.001800000000005,0.0,0.0,1.0,1.0,0.6094080338266384,0.3996399999999991,0.42923615703695767,0.30526315789473685,0.3920442572942914
CHEMBL82301,VICRIVIROC,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,4,0,4,0,0.4532975610565471,0.07894736842105263,0.34099250326589875,L,1.0,1.0,0.0,0.0,-2.39,4.500740000000004,0.0,0.0,1.0,1.0,0.6926532769556025,0.4998519999999992,0.4532975610565471,0.07894736842105263,0.34099250326589875
CHEMBL2109343,LERONLIMAB,,5,0,4,1,0.5,0.30526315789473685,0.441578947368421,M,,,,,,,,,,,,,0.5,0.30526315789473685,0.441578947368421
CHEMBL1951914,AZD5672,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2cc(F)cc(F)c2)C2CCN(S(C)(=O)=O)CC2)CC1,5,0,4,1,0.9032376995744908,0.30526315789473685,0.7238453370705646,H,0.0,0.0,0.0,0.0,-3.12,4.069200000000003,1.0,1.0,1.0,1.0,0.6733615221987315,0.5861599999999993,0.9032376995744908,0.30526315789473685,0.7238453370705646
CHEMBL1649931,PF-232798,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,4,0,4,0,0.771203430620601,0.07894736842105263,0.5635266119607364,H,0.0,0.0,0.0,1.0,-3.13,4.306720000000003,1.0,1.0,1.0,0.0,0.6730972515856237,0.5386559999999994,0.771203430620601,0.07894736842105263,0.5635266119607364
CHEMBL2107384,VICRIVIROC MALEATE,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,5,0,4,1,0.6891975123504697,0.30526315789473685,0.5740172060137498,M,0.0,1.0,0.0,0.0,-2.02,4.212540000000003,1.0,0.0,1.0,1.0,0.702431289640592,0.5574919999999993,0.6891975123504697,0.30526315789473685,0.5740172060137498
CHEMBL1688243,INCB-9471,CCO[C@@H]1Cc2cc(C(F)(F)F)ccc2[C@H]1N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C,5,0,4,1,0.5534789853078919,0.30526315789473685,0.4790142370839453,M,1.0,0.5,0.0,0.0,-2.45,4.815540000000005,0.0,0.5,1.0,1.0,0.6910676532769556,0.43689199999999906,0.5534789853078919,0.30526315789473685,0.4790142370839453
CHEMBL2109342,HGS-1025,,4,0,4,0,0.5,0.07894736842105263,0.3736842105263158,M,,,,,,,,,,,,,0.5,0.07894736842105263,0.3736842105263158
CHEMBL2109341,CCR5MAB004,,4,0,4,0,0.5,0.07894736842105263,0.3736842105263158,M,,,,,,,,,,,,,0.5,0.07894736842105263,0.3736842105263158
CHEMBL1083385,CLOPIDOGREL BISULFATE,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1.O=S(=O)(O)O,1,0,1,0,0.7006351984371237,0.0,0.4904446389059866,L,1.0,0.0,0.0,0.0,-2.78,3.021100000000001,0.0,1.0,1.0,1.0,0.6823467230443974,0.7957799999999998,0.7006351984371237,0.0,0.4904446389059866
CHEMBL1097279,CANGRELOR TETRASODIUM,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])OP(=O)([O-])C(Cl)(Cl)P(=O)([O-])[O-])[C@@H](O)[C@H]1O.[Na+].[Na+].[Na+].[Na+],1,0,1,0,0.8531190622741992,0.0,0.5971833435919394,L,0.0,0.0,0.0,0.0,1.03,-11.661500000000013,1.0,1.0,1.0,1.0,0.7830338266384778,0.0,0.8531190622741992,0.0,0.5971833435919394
CHEMBL1201773,PRASUGREL HYDROCHLORIDE,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2.Cl,1,0,1,0,0.439983998715444,0.0,0.3079887991008108,L,1.0,0.0,1.0,0.5,-3.62,4.312800000000005,0.0,1.0,0.0,0.5,0.6601479915433404,0.537439999999999,0.439983998715444,0.0,0.3079887991008108
CHEMBL398435,TICAGRELOR,CCCSc1nc(N[C@@H]2C[C@H]2c2ccc(F)c(F)c2)c2nnn([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)c2n1,2,0,1,1,0.7802964064548934,0.22631578947368422,0.6141022213605306,M,0.0,0.0,1.0,0.0,-4.42,2.0136999999999996,1.0,1.0,0.0,1.0,0.6390063424947146,0.99726,0.7802964064548934,0.22631578947368422,0.6141022213605306
CHEMBL1717,TICLOPIDINE HYDROCHLORIDE,Cl.Clc1ccccc1CN1CCc2sccc2C1,1,0,1,0,0.6700780303476329,0.0,0.469054621243343,L,1.0,0.0,0.0,0.0,-2.67,4.381600000000003,0.0,1.0,1.0,1.0,0.6852536997885834,0.5236799999999994,0.6700780303476329,0.0,0.469054621243343
CHEMBL1771,CLOPIDOGREL,COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1,1,0,1,0,0.682228745684695,0.0,0.4775601219792865,L,1.0,0.0,0.0,0.0,-3.66,3.6739000000000024,0.0,1.0,1.0,1.0,0.6590909090909091,0.6652199999999995,0.682228745684695,0.0,0.4775601219792865
CHEMBL833,TICLOPIDINE,Clc1ccccc1CN1CCc2sccc2C1,1,0,1,0,0.6768786972462333,0.0,0.4738150880723633,L,1.0,0.0,0.0,0.0,-3.37,3.959800000000002,0.0,1.0,1.0,1.0,0.6667547568710359,0.6080399999999996,0.6768786972462333,0.0,0.4738150880723633
CHEMBL1201772,PRASUGREL,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,1,0,1,0,0.4468649503572671,0.0,0.31280546525008696,L,1.0,0.0,1.0,0.5,-4.3,3.891000000000003,0.0,1.0,0.0,0.5,0.6421775898520085,0.6217999999999994,0.4468649503572671,0.0,0.31280546525008696
CHEMBL334966,CANGRELOR,CSCCNc1nc(SCCC(F)(F)F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)C(Cl)(Cl)P(=O)(O)O)[C@@H](O)[C@H]1O,1,0,1,0,0.9374684695051783,0.0,0.6562279286536248,L,0.0,0.0,0.0,0.0,-1.51,2.8505000000000034,1.0,1.0,1.0,1.0,0.7159090909090908,0.8298999999999993,0.9374684695051783,0.0,0.6562279286536248
CHEMBL4297589,SELATOGREL,CCCCOC(=O)N1CCN(C(=O)[C@H](CP(=O)(O)O)NC(=O)c2cc(N3CC[C@H](OC)C3)nc(-c3ccccc3)n2)CC1,1,0,1,0,0.7791757695292638,0.0,0.5454230386704846,L,0.0,0.0,1.0,0.0,-3.22,1.7257000000000005,1.0,1.0,0.0,1.0,0.6707188160676533,0.9451400000000001,0.7791757695292638,0.0,0.5454230386704846
CHEMBL2103828,ELINOGREL,CNc1cc2[nH]c(=O)n(-c3ccc(NC(=O)NS(=O)(=O)c4ccc(Cl)s4)cc3)c(=O)c2cc1F,1,0,1,0,0.9110082655819306,0.0,0.6377057859073514,L,0.0,0.0,0.0,0.0,-6.77,3.0851000000000006,1.0,1.0,1.0,1.0,0.5769027484143763,0.7829799999999999,0.9110082655819306,0.0,0.6377057859073514
CHEMBL1162175,REGRELOR,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21,1,0,1,0,0.9409219915968636,0.0,0.6586453941178045,L,0.0,0.0,0.0,0.0,-4.33,1.7978999999999998,1.0,1.0,1.0,1.0,0.641384778012685,0.95958,0.9409219915968636,0.0,0.6586453941178045
CHEMBL261244,REGRELOR DISODIUM,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21.[Na+].[Na+],1,0,1,0,0.8378649610618996,0.0,0.5865054727433296,L,0.0,0.0,0.0,0.0,-2.77,-5.458099999999996,1.0,1.0,1.0,1.0,0.6826109936575053,0.0,0.8378649610618996,0.0,0.5865054727433296
CHEMBL1742994,BRENTUXIMAB VEDOTIN,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL378544,VINBLASTINE SULFATE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,39,0,38,1,0.7021768314288008,1.0,0.7915237820001606,H,0.0,1.0,0.0,0.0,-3.75,3.3381000000000043,1.0,0.0,1.0,1.0,0.6567124735729387,0.7323799999999991,0.7021768314288008,1.0,0.7915237820001606
CHEMBL3545252,DOCETAXEL,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C.O.O.O,39,0,38,1,0.8276681216046244,1.0,0.879367685123237,H,0.0,0.0,0.5,0.0,-6.3,0.7855000000000025,1.0,1.0,0.5,1.0,0.5893234672304439,0.7571000000000006,0.8276681216046244,1.0,0.879367685123237
CHEMBL1201752,IXABEPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)N1,39,0,38,1,0.9039041740573233,1.0,0.9327329218401261,H,0.0,0.0,0.0,0.0,-3.06,4.050520000000002,1.0,1.0,1.0,1.0,0.6749471458773785,0.5898959999999995,0.9039041740573233,1.0,0.9327329218401261
CHEMBL1743082,TRASTUZUMAB EMTANSINE,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL428647,PACLITAXEL,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,39,0,38,1,0.7339959060133272,1.0,0.8137971342093291,H,0.0,0.0,1.0,0.0,-6.18,3.735700000000003,1.0,1.0,0.0,1.0,0.5924947145877378,0.6528599999999993,0.7339959060133272,1.0,0.8137971342093291
CHEMBL1683544,ERIBULIN MESYLATE,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,39,0,38,1,0.9406864666684506,1.0,0.9584805266679153,H,0.0,0.0,0.0,0.0,-0.189,2.9420000000000055,1.0,1.0,1.0,1.0,0.7508192389006342,0.8115999999999989,0.9406864666684506,1.0,0.9584805266679153
CHEMBL3301582,POLATUZUMAB VEDOTIN,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL1201748,CABAZITAXEL,CO[C@H]1C(=O)[C@]2(C)[C@@H](OC)C[C@H]3OC[C@@]3(OC(C)=O)[C@H]2[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,39,0,38,1,0.7157190858243905,1.0,0.8010033600770734,H,0.0,0.0,1.0,0.0,-6.01,4.5678000000000045,1.0,1.0,0.0,1.0,0.5969873150105709,0.4864399999999991,0.7157190858243905,1.0,0.8010033600770734
CHEMBL90555,VINCRISTINE,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,38,0,38,0,0.680894920651912,0.9736842105263158,0.7687317076142332,M,1.0,0.0,0.0,0.0,-4.88,3.5175000000000027,0.0,1.0,1.0,1.0,0.6268498942917548,0.6964999999999995,0.680894920651912,0.9736842105263158,0.7687317076142332
CHEMBL1683590,ERIBULIN,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C,38,0,38,0,0.921513281772687,0.9736842105263158,0.9371645603987756,H,0.0,0.0,0.0,0.0,-2.15,3.438000000000005,1.0,1.0,1.0,1.0,0.6989957716701903,0.712399999999999,0.921513281772687,0.9736842105263158,0.9371645603987756
CHEMBL159,VINBLASTINE,CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1,38,0,38,0,0.6205595241790884,0.9736842105263158,0.7264969300832567,M,0.5,0.0,1.0,0.0,-4.61,3.990900000000003,0.5,1.0,0.0,1.0,0.633985200845666,0.6018199999999994,0.6205595241790884,0.9736842105263158,0.7264969300832567
CHEMBL3301589,ENFORTUMAB VEDOTIN,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL553025,VINORELBINE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2,38,0,38,0,0.5975214750983487,0.9736842105263158,0.7103702957267388,M,0.5,0.0,1.0,0.0,-6.02,4.753600000000004,0.5,1.0,0.0,1.0,0.596723044397463,0.44927999999999924,0.5975214750983487,0.9736842105263158,0.7103702957267388
CHEMBL4297841,TISOTUMAB VEDOTIN,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL4298209,BELANTAMAB MAFODOTIN,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL107,COLCHICINE,COc1cc2c(c(OC)c1OC)-c1ccc(OC)c(=O)cc1[C@@H](NC(C)=O)CC2,39,0,38,1,0.9385532625043488,1.0,0.9569872837530442,H,0.0,0.0,0.0,0.0,-1.12,2.871600000000001,1.0,1.0,1.0,1.0,0.7262156448202959,0.8256799999999999,0.9385532625043488,1.0,0.9569872837530442
CHEMBL3545132,MIRVETUXIMAB SORAVTANSINE,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL92,DOCETAXEL ANHYDROUS,CC(=O)O[C@@]12CO[C@@H]1C[C@H](O)[C@@]1(C)C(=O)[C@H](O)C3=C(C)[C@@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c4ccccc4)C[C@@](O)([C@@H](OC(=O)c4ccccc4)[C@H]21)C3(C)C,38,0,38,0,0.7483361404447775,0.9736842105263158,0.815940561469239,H,0.0,0.0,1.0,0.0,-5.31,3.2596000000000025,1.0,1.0,0.0,1.0,0.6154862579281184,0.7480799999999995,0.7483361404447775,0.9736842105263158,0.815940561469239
CHEMBL501867,VINCRISTINE SULFATE,CC[C@]1(O)C[C@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C=O)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1.O=S(=O)(O)O,39,0,38,1,0.6989400920598389,1.0,0.7892580644418872,M,1.0,0.0,0.0,0.0,-4.09,2.8647000000000036,0.0,1.0,1.0,1.0,0.6477272727272727,0.8270599999999992,0.6989400920598389,1.0,0.7892580644418872
CHEMBL538943,VINORELBINE TARTRATE,CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,39,0,38,1,0.9102965654186851,1.0,0.9372075957930794,H,0.0,0.0,0.0,0.0,-4.64,0.5084000000000097,1.0,1.0,1.0,1.0,0.6331923890063424,0.701680000000002,0.9102965654186851,1.0,0.9372075957930794
CHEMBL4279455,LAROTAXEL,CC(=O)O[C@H]1C(=O)[C@]23C[C@H]2C[C@H]2OC[C@@]2(OC(C)=O)[C@H]3[C@H](OC(=O)c2ccccc2)[C@]2(O)C[C@H](OC(=O)[C@H](O)[C@@H](NC(=O)OC(C)(C)C)c3ccccc3)C(C)=C1C2(C)C,38,0,38,0,0.7179186902882222,0.9736842105263158,0.7946483463596503,H,0.0,0.0,1.0,0.0,-6.02,4.469500000000004,1.0,1.0,0.0,1.0,0.596723044397463,0.5060999999999993,0.7179186902882222,0.9736842105263158,0.7946483463596503
CHEMBL2110725,VINFLUNINE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32,39,0,38,1,0.47679221826745516,1.0,0.6337545527872186,L,1.0,0.0,1.0,0.0,-5.87,5.078700000000006,0.0,1.0,0.0,1.0,0.6006871035940803,0.3842599999999988,0.47679221826745516,1.0,0.6337545527872186
CHEMBL2108628,PACLITAXEL POLIGLUMEX,,38,0,38,0,0.5,0.9736842105263158,0.6421052631578947,M,,,,,,,,,,,,,0.5,0.9736842105263158,0.6421052631578947
CHEMBL572284,OMBRABULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)[C@@H](N)CO,39,0,38,1,0.8795920384296304,1.0,0.9157144269007413,H,0.0,0.0,0.0,0.5,-4.14,2.1495,1.0,1.0,1.0,0.5,0.6464059196617336,0.9701,0.8795920384296304,1.0,0.9157144269007413
CHEMBL1096380,PLINABULIN,CC(C)(C)c1[nH]cnc1/C=c1\[nH]c(=O)/c(=C/c2ccccc2)[nH]c1=O,39,0,38,1,0.9137588770840581,1.0,0.9396312139588405,H,0.0,0.0,0.0,0.0,-5.1,0.7413999999999987,1.0,1.0,1.0,1.0,0.6210359408033826,0.7482799999999997,0.9137588770840581,1.0,0.9396312139588405
CHEMBL3990032,TELISOTUZUMAB VEDOTIN,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL4297441,PACLITAXEL DOCOSAHEXAENOIC ACID,CC/C=C\C/C=C\C/C=C\C/C=C\C/C=C\C/C=C\CCC(=O)O[C@@H](C(=O)O[C@H]1C[C@@]2(O)[C@@H](OC(=O)c3ccccc3)[C@@H]3[C@]4(OC(C)=O)CO[C@@H]4C[C@H](O)[C@@]3(C)C(=O)[C@H](OC(C)=O)C(=C1C)C2(C)C)[C@@H](NC(=O)c1ccccc1)c1ccccc1,38,0,38,0,0.6835162041373405,0.9736842105263158,0.770566606054033,M,0.0,0.0,1.0,0.0,-0.227,10.764499999999996,1.0,1.0,0.0,1.0,0.7498150105708244,0.0,0.6835162041373405,0.9736842105263158,0.770566606054033
CHEMBL4298098,TUSAMITAMAB RAVTANSINE,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL1206232,FOSBRETABULIN,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1OP(=O)(O)O,38,0,38,0,0.6860632895335456,0.9736842105263158,0.7723495658313766,M,1.0,0.0,0.0,0.0,-4.47,3.3629000000000033,0.0,1.0,1.0,1.0,0.6376849894291755,0.7274199999999993,0.6860632895335456,0.9736842105263158,0.7723495658313766
CHEMBL94657,PATUPILONE,C/C(=C\c1csc(C)n1)[C@@H]1C[C@@H]2O[C@]2(C)CCC[C@H](C)[C@H](O)[C@@H](C)C(=O)C(C)(C)[C@@H](O)CC(=O)O1,38,0,38,0,0.7260855694061604,0.9736842105263158,0.8003651617422071,H,0.0,0.0,1.0,0.0,-3.94,4.477520000000005,1.0,1.0,0.0,1.0,0.6516913319238901,0.5044959999999991,0.7260855694061604,0.9736842105263158,0.8003651617422071
CHEMBL4297440,T-900607,COc1ccc(NS(=O)(=O)c2c(F)c(F)c(F)c(F)c2F)cc1NC(N)=O,38,0,38,0,0.8196339031765998,0.9736842105263158,0.8658489953815146,H,0.5,0.0,0.0,0.0,-3.44,2.6820999999999993,0.5,1.0,1.0,1.0,0.6649048625792812,0.8635800000000001,0.8196339031765998,0.9736842105263158,0.8658489953815146
CHEMBL4298045,INDUSATUMAB VEDOTIN,,39,0,38,1,0.5,1.0,0.6499999999999999,M,,,,,,,,,,,,,0.5,1.0,0.6499999999999999
CHEMBL1089636,ANG1005,CC(=O)O[C@H]1C(=O)[C@@]2(C)[C@H]([C@H](OC(=O)c3ccccc3)[C@]3(O)C[C@H](OC(=O)[C@H](OC(=O)CCC(=O)NCCCC[C@H](NC(=O)CNC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CO)NC(=O)CNC(=O)CNC(=O)[C@H](Cc4ccc(O)cc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@@H](NC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](Cc4ccccc4)C(=O)N[C@@H](CCCCNC(=O)CCC(=O)O[C@@H](C(=O)O[C@H]4C[C@@]5(O)[C@@H](OC(=O)c6ccccc6)[C@@H]6[C@]7(OC(C)=O)CO[C@@H]7C[C@H](O)[C@@]6(C)C(=O)[C@H](OC(C)=O)C(=C4C)C5(C)C)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc4ccc(O)cc4)C(=O)O)[C@@H](C)O)[C@@H](NC(=O)c4ccccc4)c4ccccc4)C(C)=C1C3(C)C)[C@]1(OC(C)=O)CO[C@@H]1C[C@@H]2O,39,0,38,1,0.902530189632564,1.0,0.9317711327427949,H,0.0,0.0,0.0,0.0,-11.5,1.3761400000000212,1.0,1.0,1.0,1.0,0.45190274841437633,0.8752280000000042,0.902530189632564,1.0,0.9317711327427949
