rank,chembl_id,composite_final,direct_antiviral_score,focus_protein_score,focus_pathway_score,focus_moa_score,focus_protein_hits,focus_pathways,focus_moas,veroE6_relevant,mechanistic_rationale,compound_name,infection_rate_pct,is_AB_hit,n_ab_reps,prior_score_norm,ab_infection_rate_pct_mean,ab_score_norm,ab_score_norm_filled,combined_score,new_rank
3828,CHEMBL2104247,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,broxaldine,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
3873,CHEMBL2105790,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sucrose-octaacetate,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
3999,CHEMBL2315158,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,DSR-6434,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4093,CHEMBL271130,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CCMI,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4102,CHEMBL273862,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,10-hydroxycamptothecin,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4179,CHEMBL303580,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,gabazine,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4223,CHEMBL3182208,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,trap-101,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4283,CHEMBL33211,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,isoxepac,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4289,CHEMBL333133,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CI-844,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4332,CHEMBL350343,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,acetylsalicylsalicylic-acid,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4335,CHEMBL351769,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,arsanilic-acid,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4339,CHEMBL353187,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,U-0521,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4398,CHEMBL37935,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,BCI-540,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4433,CHEMBL3989543,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,vindesine,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4460,CHEMBL4075936,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,FPS-ZM1,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4462,CHEMBL4084106,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-04885614,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4478,CHEMBL420746,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CGP-12177,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4639,CHEMBL4303475,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ASP-2535,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4682,CHEMBL4303595,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bonaphthone,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4741,CHEMBL438605,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NM107,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4805,CHEMBL4643847,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-670462,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4908,CHEMBL517449,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,limonin,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4917,CHEMBL522983,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,myricitrin,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4922,CHEMBL526744,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nisin,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4971,CHEMBL55659,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,anthraquinone,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4977,CHEMBL560976,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,dibekacin,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
4995,CHEMBL576981,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tebipenem,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
5019,CHEMBL600764,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ML348,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
5038,CHEMBL62193,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulphadimethoxine,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
5048,CHEMBL64239,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SQ-22536,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
5061,CHEMBL67654,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,carebastine,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
5117,CHEMBL871,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,etidronic-acid,103.0,False,1.0,0.0,103.0,0.2090163934426229,0.2090163934426229,0.10450819672131145,2697
671,CHEMBL26,0.063409915497031,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulpiride,105.25,False,2.0,0.018372807319505004,105.25,0.19057377049180324,0.19057377049180324,0.10447328890565412,2747
729,CHEMBL3991932,0.0562996481433419,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pexmetinib,105.0,False,1.0,0.01631263154012531,105.0,0.19262295081967218,0.19262295081967218,0.10446779117989874,2748
736,CHEMBL1201064,0.0561138910319753,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fluorometholone-acetate,105.0,False,1.0,0.016258809048979958,105.0,0.19262295081967218,0.19262295081967218,0.10444087993432608,2749
101,CHEMBL384304,0.4085234185726142,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,R547,117.5,False,1.0,0.11836827089434568,117.5,0.0901639344262295,0.0901639344262295,0.10426610266028759,2750
644,CHEMBL178,0.0688064932073871,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,daunorubicin,105.5,False,1.0,0.019936447354031633,105.5,0.1885245901639344,0.1885245901639344,0.10423051875898302,2751
1661,CHEMBL27220,0.0119398870030378,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cilomilast,103.5,False,1.0,0.0034595416442992576,103.5,0.20491803278688525,0.20491803278688525,0.10418878721559226,2752
1319,CHEMBL468,0.0259248984030354,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,thalidomide,104.0,False,1.0,0.007511651125903401,104.0,0.2008196721311475,0.2008196721311475,0.10416566162852545,2753
1687,CHEMBL560590,0.0117237402875585,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,PF-750,103.5,False,1.0,0.0033969138687358126,103.5,0.20491803278688525,0.20491803278688525,0.10415747332781053,2754
648,CHEMBL312448,0.0678094846000577,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,xylometazoline,105.5,False,1.0,0.019647567501491714,105.5,0.1885245901639344,0.1885245901639344,0.10408607883271306,2755
304,CHEMBL3769507,0.1950443355695705,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,I-BRD9,110.0,False,1.0,0.05651343276665277,110.0,0.15163934426229508,0.15163934426229508,0.10407638851447393,2756
190,CHEMBL114655,0.3220502040822824,0.2168684790029854,0.0,1.4457898600199028,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,buphenine,114.5,False,1.0,0.09331295114386465,114.5,0.11475409836065575,0.11475409836065575,0.1040335247522602,2757
1333,CHEMBL1224,0.0248744568495886,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,acrivastine,104.0,False,1.0,0.007207289258983973,104.0,0.2008196721311475,0.2008196721311475,0.10401348069506573,2758
352,CHEMBL1182210,0.1520953336687006,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,benzethonium,108.5,False,1.0,0.044069105561601,108.5,0.16393442622950816,0.16393442622950816,0.10400176589555457,2759
192,CHEMBL1095777,0.3200252381604947,0.2168684790029854,0.0,1.4457898600199028,0.0,,Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,,True,Relevant pathways: Cargo recognition for clathrin-mediated endocytosis; Clathrin-mediated endocytosis,indacaterol,114.5,False,1.0,0.09272622415616961,114.5,0.11475409836065575,0.11475409836065575,0.10374016125841268,2760
804,CHEMBL56367,0.0511969151799878,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nimesulide,105.0,False,1.0,0.014834132021497479,105.0,0.19262295081967218,0.19262295081967218,0.10372854142058482,2761
807,CHEMBL484785,0.0510528647542994,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,crisaborole,105.0,False,1.0,0.014792393900657536,105.0,0.19262295081967218,0.19262295081967218,0.10370767236016486,2762
313,CHEMBL3301606,0.1924573240881918,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,solcitinib,110.0,False,1.0,0.05576385498992567,110.0,0.15163934426229508,0.15163934426229508,0.10370159962611038,2763
1065,CHEMBL258465,0.0360655383655651,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,WAY-629,104.5,False,1.0,0.010449867060550944,104.5,0.19672131147540983,0.19672131147540983,0.1035855892679804,2764
1070,CHEMBL276832,0.0359876738347585,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,hydralazine,104.5,False,1.0,0.010427306077614447,104.5,0.19672131147540983,0.19672131147540983,0.10357430877651214,2765
1771,CHEMBL2064571,0.0076427364840665,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CZC24832,103.5,False,1.0,0.002214456898654591,103.5,0.20491803278688525,0.20491803278688525,0.10356624484276993,2766
1780,CHEMBL2137199,0.0070813912110736,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SR-2211,103.5,False,1.0,0.002051809015282212,103.5,0.20491803278688525,0.20491803278688525,0.10348492090108373,2767
254,CHEMBL3545085,0.2473704657732901,0.1696796375454481,0.0,1.1311975836363206,0.0,,FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,,False,Relevant pathways: FCGR3A-mediated phagocytosis; Regulation of actin dynamics for phagocytic cup formation,XL228,112.0,False,1.0,0.0716747510001282,112.0,0.13524590163934425,0.13524590163934425,0.10346032631973623,2768
842,CHEMBL300982,0.0491811504774756,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,licofelone,105.0,False,1.0,0.014250071055788575,105.0,0.19262295081967218,0.19262295081967218,0.10343651093773037,2769
1126,CHEMBL375126,0.0347824027314226,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,apoptosis-activator-II,104.5,False,1.0,0.01007808287528429,104.5,0.19672131147540983,0.19672131147540983,0.10339969717534706,2770
358,CHEMBL3393066,0.1479072390432057,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SB-2343,108.5,False,1.0,0.04285561939012558,108.5,0.16393442622950816,0.16393442622950816,0.10339502280981687,2771
1150,CHEMBL14690,0.0343072716669487,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,clobenpropit,104.5,False,1.0,0.009940415265563236,104.5,0.19672131147540983,0.19672131147540983,0.10333086337048654,2772
407,CHEMBL83894,0.1189318245852747,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,fananserin,107.5,False,1.0,0.03446009161398003,107.5,0.17213114754098358,0.17213114754098358,0.1032956195774818,2773
1844,CHEMBL3334621,0.0049606929278217,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ETP-46464,103.5,False,1.0,0.0014373439014970257,103.5,0.20491803278688525,0.20491803278688525,0.10317768834419114,2774
1442,CHEMBL8809,0.0187875924890558,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,raclopride,104.0,False,1.0,0.005443641015654151,104.0,0.2008196721311475,0.2008196721311475,0.10313165657340082,2775
689,CHEMBL753,0.0610917997170344,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenoxybenzamine,105.5,False,1.0,0.01770114115757524,105.5,0.1885245901639344,0.1885245901639344,0.10311286566075482,2776
1879,CHEMBL264374,0.004260498100594,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,bezafibrate,103.5,False,1.0,0.0012344648320970519,103.5,0.20491803278688525,0.20491803278688525,0.10307624880949115,2777
1909,CHEMBL225071,0.0037882069799436,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,raltitrexed,103.5,False,1.0,0.0010976200864384776,103.5,0.20491803278688525,0.20491803278688525,0.10300782643666187,2778
1915,CHEMBL2336409,0.0036999047133823,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SGI-1027,103.5,False,1.0,0.001072034805072154,103.5,0.20491803278688525,0.20491803278688525,0.1029950337959787,2779
1244,CHEMBL3039525,0.0315782554186446,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,golvatinib,104.5,False,1.0,0.009149692090664236,104.5,0.19672131147540983,0.19672131147540983,0.10293550178303704,2780
1247,CHEMBL628,0.0314022489868444,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pentoxifylline,104.5,False,1.0,0.009098694825755246,104.5,0.19672131147540983,0.19672131147540983,0.10291000315058255,2781
2033,CHEMBL56731,0.0025989646046469,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,tyrphostin-AG-494,103.5,False,1.0,0.0007530411535342098,103.5,0.20491803278688525,0.20491803278688525,0.10283553697020974,2782
2103,CHEMBL1173670,0.002200360452809,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,HA-130,103.5,False,1.0,0.0006375469564347775,103.5,0.20491803278688525,0.20491803278688525,0.10277778987166002,2783
2126,CHEMBL1233528,0.002094395985285,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,volasertib,103.5,False,1.0,0.0006068441124194191,103.5,0.20491803278688525,0.20491803278688525,0.10276243844965234,2784
139,CHEMBL552212,0.355641843808299,0.1839526778318788,0.0,1.2263511855458586,0.0,,Aggrephagy; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,,False,Relevant pathways: Aggrephagy; Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane,CYT-997,116.0,False,1.0,0.10304601448884308,116.0,0.10245901639344257,0.10245901639344257,0.10275251544114283,2785
2159,CHEMBL1091513,0.0018728009769025,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MRK-560,103.5,False,1.0,0.0005426377125202362,103.5,0.20491803278688525,0.20491803278688525,0.10273033524970275,2786
2200,CHEMBL290904,0.0017175166863117,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ryuvidine,103.5,False,1.0,0.0004976446175380425,103.5,0.20491803278688525,0.20491803278688525,0.10270783870221165,2787
2281,CHEMBL420311,0.0013488659383406,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,EX-527,103.5,False,1.0,0.0003908293173192375,103.5,0.20491803278688525,0.20491803278688525,0.10265443105210224,2788
2325,CHEMBL1437847,0.0011698255567173,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,sulfaquinoxaline,103.5,False,1.0,0.00033895297576931767,103.5,0.20491803278688525,0.20491803278688525,0.10262849288132729,2789
2360,CHEMBL3586462,0.0010607179716454,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Nampt-IN-1,103.5,False,1.0,0.0003073394241361132,103.5,0.20491803278688525,0.20491803278688525,0.10261268610551068,2790
2382,CHEMBL61872,0.0009479848303815,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,talampanel,103.5,False,1.0,0.00027467537992900253,103.5,0.20491803278688525,0.20491803278688525,0.10259635408340713,2791
2502,CHEMBL1192187,0.0005582865317778,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,nitrocaramiphen,103.5,False,1.0,0.00016176162350994616,103.5,0.20491803278688525,0.20491803278688525,0.1025398972051976,2792
2634,CHEMBL3818875,0.0003763554853539,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,GSK2256294A,103.5,False,1.0,0.00010904772166696478,103.5,0.20491803278688525,0.20491803278688525,0.10251354025427611,2793
1546,CHEMBL1256759,0.0144870660613144,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,NPPB,104.0,False,1.0,0.00419757811192687,104.0,0.2008196721311475,0.2008196721311475,0.10250862512153718,2794
2669,CHEMBL31344,0.0003035174556598,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MDL-29951,103.5,False,1.0,8.794315032962018e-05,103.5,0.20491803278688525,0.20491803278688525,0.10250298796860743,2795
2684,CHEMBL287045,0.0002660974953729,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,SDZ-205-557,103.5,False,1.0,7.710084412457668e-05,103.5,0.20491803278688525,0.20491803278688525,0.10249756681550491,2796
2688,CHEMBL85164,0.0002609785315438,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,Camostat mesylate,103.5,False,1.0,7.561764176781004e-05,103.5,0.20491803278688525,0.20491803278688525,0.10249682521432653,2797
2694,CHEMBL339133,0.0002369930818165,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,lomeguatrib,103.5,False,1.0,6.866793929845428e-05,103.5,0.20491803278688525,0.20491803278688525,0.10249335036309186,2798
2701,CHEMBL1502,0.000221955801479,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,pantoprazole,103.5,False,1.0,6.431093847161665e-05,103.5,0.20491803278688525,0.20491803278688525,0.10249117186267843,2799
2710,CHEMBL191482,0.0002149938409664,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,AR-42,103.5,False,1.0,6.229373409496058e-05,103.5,0.20491803278688525,0.20491803278688525,0.10249016326049011,2800
2711,CHEMBL496594,0.000212970391262,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,cot-inhibitor-1,103.5,False,1.0,6.170744642609605e-05,103.5,0.20491803278688525,0.20491803278688525,0.10248987011665567,2801
2740,CHEMBL1577,0.0001773983302486,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,methyclothiazide,103.5,False,1.0,5.140056274971779e-05,103.5,0.20491803278688525,0.20491803278688525,0.10248471667481748,2802
2793,CHEMBL1938870,0.0001272186254788,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,MK-8245,103.5,False,1.0,3.686116398441981e-05,103.5,0.20491803278688525,0.20491803278688525,0.10247744697543483,2803
2796,CHEMBL190270,0.000124733200956,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,CDPPB,103.5,False,1.0,3.6141020683381736e-05,103.5,0.20491803278688525,0.20491803278688525,0.10247708690378432,2804
2863,CHEMBL4303207,9.8576186740776e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,"2-(chloromethyl)-5,6,7,8-tetrahydro[1]benzothieno[2,3-d]pyrimidin-4(3H)-one",103.5,False,1.0,2.8562114790464e-05,103.5,0.20491803278688525,0.20491803278688525,0.10247329745083786,2805
1554,CHEMBL1200868,0.0142365036464037,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,phenyl-aminosalicylate,104.0,False,1.0,0.004124978504521941,104.0,0.2008196721311475,0.2008196721311475,0.10247232531783472,2806
2910,CHEMBL95121,6.6524373843246e-05,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,LY266097,103.5,False,1.0,1.9275211031150255e-05,103.5,0.20491803278688525,0.20491803278688525,0.1024686539989582,2807
2990,CHEMBL1077896,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,ropivacaine,103.5,False,1.0,0.0,103.5,0.20491803278688525,0.20491803278688525,0.10245901639344263,2808
3029,CHEMBL111654,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,benzo[d]thiazole-2(3H)-thione,103.5,False,1.0,0.0,103.5,0.20491803278688525,0.20491803278688525,0.10245901639344263,2808
3063,CHEMBL1179743,0.0,0.0,0.0,0.0,0.0,,,,False,No direct host-centric antiviral hits detected in provided protein/pathway/MoA fields; ranked via background association scores.,L-161982,103.5,False,1.0,0.0,103.5,0.20491803278688525,0.20491803278688525,0.10245901639344263,2808
