rank,compound_name,chembl_id,priority_hits_count,composite_score,cp_best_score,cp_best_conc_uM,flag_cp_top150,cp_norm,ab_best_infection,ab_best_conc_uM,flag_ab_lt60,ab_norm,cpe_best_inhib,cpe_best_conc_uM,flag_cpe_gt15,cpe_norm,cpe_min_viability,cpe_viability_at_best,flag_cytotox_strong,flag_cytotox_moderate,flag_ab_good_but_cytotox,flag_cp_only,flag_ab_only,flag_cpe_only,flag_cpe_best_at_max_conc,assay_discordance,confounder_notes,discrepancy_explanation,cp_n,ab_n,cpe_n
2971,cyproheptadine,CHEMBL516,0,0.43919020433040806,0.022649242215734,0.8333333333333334,False,0.3903857336693158,101.5,0.8333333333333334,False,0.5850940104671448,1.35,0.001,False,0.3120759837177748,79.33182897,98.77443817,False,True,False,False,False,False,False,0.14058364824377254,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
2976,duvelisib,CHEMBL3039502,0,0.4384469009934338,0.065253157115521,0.8333333333333334,False,0.5126962589649157,99.0,0.8333333333333334,False,0.6831750339213026,0.25,0.83333,False,0.13190540802481102,76.33437195,91.76464087,False,True,False,False,False,False,False,0.2822418836466271,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
2977,halofuginone,CHEMBL1199540,0,0.4384453631887638,-0.081972080214113,0.8333333333333334,False,0.15681333591781352,99.5,0.8333333333333334,False,0.66582671060283,12.35,0.83333,False,0.9511533242876526,0.003072587,11.40801121,True,False,False,False,False,False,False,0.40238495440901556,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2995,KF-38789,CHEMBL246957,0,0.4370158704494234,0.012656538649026,10.0,False,0.36518705175421595,101.0,10.0,False,0.6041868579182011,3.01,0.00833,False,0.6473153711959682,30.99359377,104.9066094,True,False,False,False,False,False,False,0.1519744302149764,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2996,PP-2,CHEMBL406845,0,0.4368831522794146,0.202251882215929,0.8333333333333334,False,0.8348517154487304,99.0,0.8333333333333334,False,0.6831750339213026,0.01,0.83333,False,0.10709439813917426,46.9668682,95.60824883,True,False,False,False,False,False,False,0.38394995931325826,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2997,CC-115,CHEMBL3586573,0,0.43686445750953184,-0.046501493893113,10.0,False,0.22329908897073075,96.5,10.0,False,0.7654584221748401,2.77,0.83333,False,0.6079666602054662,24.82719413,64.37811851,True,False,False,False,False,False,False,0.27889948548660937,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3001,vilazodone,CHEMBL439849,0,0.4367669523433127,0.047095548157628,0.8333333333333334,False,0.46307423919364216,102.5,0.8333333333333334,False,0.5436131033145959,1.56,0.83333,False,0.3559798410544679,71.58408274,91.20654308,False,True,False,False,False,False,False,0.094129308093586,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3020,trametinib,CHEMBL2103875,0,0.43436087507950183,0.262987318645454,0.8333333333333334,False,0.8986237642954061,89.0,0.8333333333333334,False,0.8971699941849196,-1.42,0.001,False,0.03314595851909285,15.69434034,100.905056,True,False,False,False,False,False,False,0.4992647060005974,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3035,PU-H71,CHEMBL200102,0,0.4319338605487642,0.254519715939601,0.8333333333333334,False,0.8937778639271177,96.5,0.8333333333333334,False,0.7654584221748401,-0.68,0.00833,False,0.05534018220585385,33.17478477,104.7998959,True,False,False,False,False,False,False,0.4516103667245313,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3042,NVP-BEZ235,CHEMBL1879463,0,0.43135221463711954,0.07117685802514,10.0,False,0.5316921884086063,98.0,10.0,False,0.7192285326613684,1.43,0.001,False,0.32971506105834464,38.13499324,98.40368847,True,False,False,False,False,False,False,0.19480134537035157,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3057,HMN-214,CHEMBL3991927,0,0.428959413312328,-0.108046598883218,10.0,False,0.1164954448536538,93.5,10.0,False,0.8344640434192673,2.08,0.001,False,0.46733863151773597,40.99256548,94.5912756,True,False,False,False,False,False,False,0.3590150689081514,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3063,verubulin,CHEMBL492399,0,0.42737210192376424,-0.097330279053715,10.0,False,0.13161465400271372,95.0,10.0,False,0.801511920914906,2.89,0.83333,False,0.6299670478774957,21.35008132,23.8733771,True,False,False,False,False,False,False,0.3479811058478539,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3067,MK-1775,CHEMBL1976040,0,0.4271981127632293,-0.01686429654789,10.0,False,0.2899786780383795,96.0,10.0,False,0.7794146152355108,2.7,0.00833,False,0.5924597790269432,14.2306698,94.7047971,True,False,False,False,False,False,False,0.2469799127652086,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3079,oxiperomide,CHEMBL2059304,0,0.42570812473104763,-0.014730299206342,0.8333333333333334,False,0.29521225043613103,104.5,0.8333333333333334,False,0.451831750339213,2.21,10.0,False,0.49854622988951347,78.67247261,78.67247261,False,True,False,False,False,False,True,0.10650243936947759,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3099,RG7112,CHEMBL2386346,0,0.42318570693507457,-0.050710168197087,10.0,False,0.21283194417522774,104.0,10.0,False,0.4772242682690444,5.99,10.0,False,0.8772048846675712,28.82652158,28.82652158,True,False,False,False,False,False,True,0.3344844786116684,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3106,PD-198306,CHEMBL1474985,0,0.42247331979366637,0.06523242842488,10.0,False,0.5123085869354526,113.0,10.0,False,0.1078697421981004,7.71,0.1,False,0.913742973444466,52.57529419,90.38758971,True,False,False,False,False,False,False,0.40293754905771073,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3107,flubendazole,CHEMBL1454946,0,0.4223855810027234,0.12998276795233,10.0,False,0.6850164760612522,98.0,10.0,False,0.7192285326613684,0.53,0.00833,False,0.16815274277960846,41.83463558,101.6227355,True,False,False,False,False,False,False,0.30876180403682635,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3108,nutlin-3,CHEMBL191334,0,0.4221985885020692,0.101359465271628,0.8333333333333334,False,0.6129094785811203,117.0,0.8333333333333334,False,0.029753828261290947,5.23,0.1,False,0.8506493506493507,63.73696593,94.45552031,True,False,False,False,False,False,False,0.42238612231537764,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3109,WIKI4,CHEMBL4303453,0,0.4221555745892809,0.101766480728948,0.8333333333333334,False,0.6138786586547781,108.5,0.8333333333333334,False,0.2657491761969374,2.51,0.00833,False,0.5581508044194612,66.81338316,100.8431258,True,False,False,False,False,False,False,0.1869930669308445,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in AB. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3111,5-fluorouracil,CHEMBL185,0,0.422070639243492,0.037750199535099,0.8333333333333334,False,0.4367125411901531,102.0,0.8333333333333334,False,0.5653227369645281,1.63,0.00833,False,0.36974219810040704,62.94145593,95.65408861,True,False,False,False,False,False,False,0.09939597283346151,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3119,bisindolylmaleimide-IX,CHEMBL6291,0,0.4207020503698294,0.089247250118784,0.8333333333333334,False,0.5772436518705175,91.0,0.8333333333333334,False,0.8752665245202559,1.0,0.83333,False,0.25353750726885055,15.01856002,92.64644204,True,False,False,False,False,False,False,0.3109529095023006,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3122,AZD5438,CHEMBL488436,0,0.42066110639193166,-0.165150812802008,0.8333333333333334,False,0.05989532855204497,99.5,0.8333333333333334,False,0.66582671060283,6.02,0.83333,False,0.8792401628222524,12.64901321,91.55214462,True,False,False,False,False,False,False,0.4250537414624688,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3124,geldanamycin,CHEMBL278315,0,0.4203538098172708,-0.176971892446011,0.8333333333333334,False,0.05039736383019965,98.5,0.8333333333333334,False,0.7011048652839698,2.06,0.00833,False,0.46414033727466564,65.94536188,101.5165151,True,False,False,False,False,False,False,0.329331567486211,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3125,MK-8745,CHEMBL4303177,0,0.4202414569643632,0.201573460488726,0.8333333333333334,False,0.832913355301415,107.0,0.8333333333333334,False,0.33649932157394846,0.91,0.1,False,0.23531692188408607,78.02098674,99.02877932,False,True,False,False,False,False,False,0.31984013405702266,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3145,CX-5461,CHEMBL4303309,0,0.41795097714541574,0.03225102878986,0.8333333333333334,False,0.4202364799379725,109.0,0.8333333333333334,False,0.24287652645861602,4.48,0.83333,False,0.8074239193642179,53.25714992,84.16543742,True,False,False,False,False,False,False,0.2886995050175193,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3147,LY2801653,CHEMBL3545307,0,0.4177637769364364,0.172155694566515,0.8333333333333334,False,0.7794146152355108,106.5,0.8333333333333334,False,0.3585966272533437,1.35,0.00833,False,0.3120759837177748,68.09795117,99.55982028,True,False,False,False,False,False,False,0.2574416910658907,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3150,IOWH032,CHEMBL4297392,0,0.41717859737215546,0.049260567641694,0.8333333333333334,False,0.47024617173870903,100.5,0.8333333333333334,False,0.6242488854429153,0.36,10.0,False,0.14324481488660593,79.91272602,79.91272602,False,True,False,False,False,False,True,0.24563239441053483,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3153,OTS167,CHEMBL3688339,0,0.4169268832226347,0.294308226623976,0.8333333333333334,False,0.9197518899011436,96.0,0.8333333333333334,False,0.7794146152355108,0.72,0.00833,False,0.19645280093041287,2.585833731,100.4708917,True,False,False,False,False,False,False,0.38355803552708034,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3162,ACTB-1003,CHEMBL3991934,0,0.4162555291042498,0.226793262118048,0.8333333333333334,False,0.8658654778057763,96.5,0.8333333333333334,False,0.7654584221748401,-0.16,10.0,False,0.09052141887962784,24.76931767,24.76931767,True,False,False,False,False,False,True,0.42165940934789026,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3172,palbociclib,CHEMBL189963,0,0.4147810606779656,0.092451448056581,10.0,False,0.5892614847838729,108.5,10.0,False,0.2657491761969374,5.01,10.0,False,0.8394068617949215,26.94944695,26.94944695,True,False,False,False,False,False,True,0.2876097076748523,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3180,triptolide,CHEMBL463763,0,0.4139056448658621,0.3813019383341,10.0,False,0.950184144213995,89.0,10.0,False,0.8971699941849196,-1.16,0.001,False,0.03837953091684435,1.623510127,100.8533121,True,False,False,False,False,False,False,0.5118136400314518,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3196,BAY-41-2272,CHEMBL353759,0,0.4126603768862183,-0.056978152953263,0.8333333333333334,False,0.20081411126187246,102.0,0.8333333333333334,False,0.5653227369645281,2.15,0.00833,False,0.4843962008141113,66.7156336,96.13919676,True,False,False,False,False,False,False,0.19141335898161924,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3216,LRRK2-IN-1,CHEMBL2012582,0,0.4098546825648624,0.052242570242952,0.8333333333333334,False,0.4762550881953867,100.0,0.8333333333333334,False,0.645764683078116,2.57,0.1,False,0.5680364411707696,13.46891315,94.01067495,True,False,False,False,False,False,False,0.08485183076133929,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3221,tepoxalin,CHEMBL316040,0,0.4090147488937585,0.04331854814628,0.8333333333333334,False,0.45163791432448147,104.0,0.8333333333333334,False,0.4772242682690444,1.81,0.83333,False,0.409963171157201,64.69138124,99.91819185,True,False,False,False,False,False,False,0.0339497199569306,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3233,tetrahydrozoline,CHEMBL1266,0,0.4077864118127641,0.000539856712232,0.8333333333333334,False,0.3353363054855592,103.0,0.8333333333333334,False,0.5212250436131033,2.06,0.1,False,0.46414033727466564,61.20527998,61.20527998,True,False,False,False,False,False,False,0.09522234092334063,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3240,NVP-AUY922,CHEMBL252164,0,0.40689953570345994,0.063185867699265,0.8333333333333334,False,0.5068811785229695,94.0,0.8333333333333334,False,0.8244814886605931,0.97,0.001,False,0.24655941073851523,25.63634074,103.788684,True,False,False,False,False,False,False,0.28943373102540254,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3241,cyt387,CHEMBL1078178,0,0.40666118792209727,0.411923583734974,0.8333333333333334,False,0.9585190928474511,103.0,0.8333333333333334,False,0.5212250436131033,-0.33,0.1,False,0.07763132389998062,52.54817356,96.56534872,True,False,False,False,False,False,False,0.4404476387998065,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3265,FK-866,CHEMBL566757,0,0.4030184317788171,-0.096621498119404,0.8333333333333334,False,0.13355301415002907,94.0,0.8333333333333334,False,0.8244814886605931,3.22,0.001,False,0.6764876914130645,1.226756313,105.585222,True,False,False,False,False,False,False,0.36379077885692174,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3320,ZK-164015,CHEMBL184074,0,0.3980791431560477,0.006159588150111,0.8333333333333334,False,0.35026167861988755,102.5,0.8333333333333334,False,0.5436131033145959,1.18,0.001,False,0.2829036635006784,77.62087998,94.98174437,False,True,False,False,False,False,False,0.13533371570575686,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3323,MK-5108,CHEMBL3600873,0,0.3978489627634958,0.174819812953625,0.8333333333333334,False,0.7846481876332623,105.5,0.8333333333333334,False,0.40521418879627835,0.11,0.001,False,0.11698003489048266,79.46329125,97.25528252,False,True,False,False,False,False,False,0.33487058424068095,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3335,vandetanib,CHEMBL24828,0,0.39530398577306647,0.045904217952076,10.0,False,0.459391354913743,102.0,10.0,False,0.5653227369645281,2.63,0.00833,False,0.5792789300251987,20.6317707,100.1278101,True,False,False,False,False,False,False,0.0655607398957143,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3341,PF-04691502,CHEMBL1234354,0,0.39468042391278346,0.050286156937125,0.8333333333333334,False,0.4725722039154875,102.5,0.8333333333333334,False,0.5436131033145959,2.83,0.00833,False,0.6187245590230664,17.01541438,98.35545685,True,False,False,False,False,False,False,0.07308562452079939,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3343,temoporfin,CHEMBL2067974,0,0.394420248449307,-0.031101900401007,0.8333333333333334,False,0.25722039154874976,111.0,0.8333333333333334,False,0.16805582477224268,3.96,0.00833,False,0.76797829036635,77.64016761,100.1341001,False,True,False,False,False,False,False,0.32371049717752565,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3344,PCI-34051,CHEMBL2170177,0,0.39420924166784255,0.107668412752496,0.8333333333333334,False,0.6301608838922271,111.0,0.8333333333333334,False,0.16805582477224268,3.29,0.1,False,0.6874394262453964,51.53715664,104.408697,True,False,False,False,False,False,False,0.28477512840766483,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3361,CEP-33779,CHEMBL2062804,0,0.3923193435378756,0.157400986167859,0.8333333333333334,False,0.7493700329521225,106.5,0.8333333333333334,False,0.3585966272533437,0.85,0.1,False,0.22174840085287847,73.57049764,94.82837228,False,True,False,False,False,False,False,0.2738052465803158,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
3388,sanguinarium-chloride,CHEMBL417799,0,0.38987069481067993,-0.024924562341647,10.0,False,0.27330878077146736,94.5,10.0,False,0.8131420817987982,2.52,0.83333,False,0.5599922465594107,0.115752241,75.91579013,True,False,False,False,False,False,False,0.27009018294388903,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3397,AR-42,CHEMBL191482,0,0.38849583252568326,0.060156753053862,10.0,False,0.49544485365380886,103.5,10.0,False,0.5002907540220973,3.84,0.001,False,0.7557666214382632,-0.052578167,96.99803644,True,False,False,False,False,False,False,0.14891766425603845,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3403,AGN-194310,CHEMBL4303670,0,0.38797491844935056,-0.011884941100282,10.0,False,0.302771855010661,111.0,10.0,False,0.16805582477224268,3.68,10.0,False,0.7363830199651095,74.93022712,80.58153063,False,True,False,False,False,False,True,0.2969744242557326,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3412,WP1130,CHEMBL1923233,0,0.38644223198961225,0.143152518811853,0.8333333333333334,False,0.7166117464624927,107.5,0.8333333333333334,False,0.31343283582089554,4.12,0.83333,False,0.7802868773018027,3.526301596,97.55435409,True,False,False,False,False,False,False,0.25316676069362026,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3414,defactinib,CHEMBL3137331,0,0.38637258550357145,0.047757790556475,0.8333333333333334,False,0.46656328745880987,100.5,0.8333333333333334,False,0.6242488854429153,-0.22,0.1,False,0.08596627253343671,75.97760563,100.5832341,False,True,False,False,False,False,False,0.2767270035439155,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3417,nocodazole,CHEMBL9514,0,0.3862259448312124,0.025044478731814,0.8333333333333334,False,0.39775150222911415,104.0,0.8333333333333334,False,0.4772242682690444,3.05,0.00833,False,0.6538088776894747,26.82610191,108.468035,True,False,False,False,False,False,False,0.13106196012691318,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3420,alexidine,CHEMBL1195210,0,0.3861545722729889,-0.069436662453586,0.8333333333333334,False,0.17425857724365187,104.5,0.8333333333333334,False,0.451831750339213,4.36,0.00833,False,0.7998643147896879,32.76188706,106.5410023,True,False,False,False,False,False,False,0.3134634670874295,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3445,crenolanib,CHEMBL2105728,0,0.38234025105450675,-0.05918405779454,0.8333333333333334,False,0.19480519480519481,99.5,0.8333333333333334,False,0.66582671060283,2.74,0.1,False,0.6019577437487885,22.64922312,100.6264074,True,False,False,False,False,False,False,0.2555105057796287,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3450,valrubicin,CHEMBL1096885,0,0.38175676208718257,0.121625599100761,0.8333333333333334,False,0.6642760224849777,97.0,0.8333333333333334,False,0.7497577049815856,0.16,0.00833,False,0.12211668928086838,29.21753329,101.8512962,True,False,False,False,False,False,False,0.3403863259133175,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3479,WAY-170523,CHEMBL327002,0,0.3777732445973009,-0.029744028900507,0.8333333333333334,False,0.25993409575499127,96.0,0.8333333333333334,False,0.7794146152355108,0.92,0.00833,False,0.2383213801124249,47.04455661,106.7533758,True,False,False,False,False,False,False,0.3063519241801178,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3487,acriflavinium,CHEMBL1184529,0,0.3767396669096434,0.093183700007116,0.8333333333333334,False,0.5908121729017252,98.5,0.8333333333333334,False,0.7011048652839698,-0.42,0.83333,False,0.07220391548749758,49.32932286,82.01750954,True,False,False,False,False,False,False,0.33581627102381717,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3509,combretastatin-A-4,CHEMBL67,0,0.37375897257547,0.000764625615176,10.0,False,0.3359178135297538,98.5,10.0,False,0.7011048652839698,1.94,0.001,False,0.43719713122698195,22.52743086,97.10715937,True,False,False,False,False,False,False,0.18853221433716408,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CP. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
3513,regorafenib,CHEMBL1946170,0,0.37270311036494475,0.037216491896898,0.8333333333333334,False,0.4355495251017639,110.5,0.8333333333333334,False,0.18482264004652063,3.25,0.00833,False,0.6812366737739872,60.5815349,98.91850259,True,False,False,False,False,False,False,0.24821128056347702,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
3528,gemcitabine-elaidate,CHEMBL3039516,0,0.37094283532186473,0.089508861605956,0.8333333333333334,False,0.5782128319441753,111.5,0.8333333333333334,False,0.15332428765264586,3.0,10.0,False,0.6456677650707502,55.6304778,58.2773735,True,False,False,False,False,False,True,0.2669215061990563,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
