compound_name,chembl_id
fluorometholone-acetate,CHEMBL1201064
fluoromethylcholine,CHEMBL3707346
fluoxetine,CHEMBL41
flupentixol,CHEMBL54661
fluphenazine,CHEMBL726
fluphenazine-decanoate,CHEMBL1200854
flupirtine,CHEMBL255044
fluprazine,CHEMBL2106753
flurbiprofen-(+/-),CHEMBL563
flurofamide,CHEMBL144620
fluspirilene,CHEMBL46516
flutamide,CHEMBL4759307
flutrimazole,CHEMBL2107430
fluvastatin,CHEMBL350239
fluvoxamine,CHEMBL814
folic-acid,CHEMBL1622
fomocaine,CHEMBL1407844
foretinib,CHEMBL1230609
formestane,CHEMBL132530
formononetin,CHEMBL242341
formoterol,CHEMBL1256786
forodesine,CHEMBL218291
fosamprenavir,CHEMBL1664
fosaprepitant-dimeglumine,CHEMBL1199324
fosbretabulin,CHEMBL1206232
foscarnet,CHEMBL666
fosfestrol,CHEMBL1200598
fosfructose,CHEMBL1235112
fosinopril,CHEMBL3039598
fosinoprilat,CHEMBL581
fosphenytoin,CHEMBL1201336
frentizole,CHEMBL128988
fruquintinib,CHEMBL4303214
ftaxilide,CHEMBL1308252
ftorafur,CHEMBL20883
fudosteine,CHEMBL1555183
fulvestrant,CHEMBL1358
furaltadone,CHEMBL1189513
furamidine,CHEMBL24057
furazolidone,CHEMBL1103
furosemide,CHEMBL35
fursultiamine,CHEMBL1740659
fusidic-acid,CHEMBL374975
g-caryophyllene,CHEMBL445740
gabapentin,CHEMBL940
gabapentin-enacarbil,CHEMBL1628502
gabazine,CHEMBL303580
gabexate,CHEMBL87563
gaboxadol,CHEMBL312443
gadobutrol,CHEMBL2218860
gadodiamide,CHEMBL1200346
gadoteridol,CHEMBL1200593
galantamine,CHEMBL659
galeterone,CHEMBL2105738
gallamine-triethiodide,CHEMBL360055
gallic-acid,CHEMBL288114
gallium-triquinolin-8-olate,CHEMBL4303465
gallopamil,CHEMBL51149
gambogic-acid,CHEMBL5305342
gamma-linolenic-acid,CHEMBL464982
ganaxolone,CHEMBL1568698
ganciclovir,CHEMBL182
ganetespib,CHEMBL2103879
garenoxacin,CHEMBL215303
gastrodin,CHEMBL274739
gatifloxacin,CHEMBL31
gavestinel,CHEMBL44793
gedunin,CHEMBL465226
gefitinib,CHEMBL939
geldanamycin,CHEMBL278315
gemcadiol,CHEMBL2105082
gemcitabine,CHEMBL888
gemcitabine-elaidate,CHEMBL3039516
gemfibrozil,CHEMBL457
gemifloxacin,CHEMBL430
genipin,CHEMBL459016
geniposide,CHEMBL462894
genistein,CHEMBL44
genz-123346,CHEMBL1087641
genz-644282,CHEMBL191958
gepefrine,CHEMBL3989731
geranyl-farnesylacetate,CHEMBL2105085
gestodene,CHEMBL1213583
gestrinone,CHEMBL1868702
gidazepam,CHEMBL1565882
gilteritinib,CHEMBL3301622
gimeracil,CHEMBL1730601
ginkgolide-B,CHEMBL514432
ginsenoside-C-K,CHEMBL3355096
ginsenoside-RD,CHEMBL473659
ginsenoside-RE3,CHEMBL1095008
givinostat,CHEMBL1213492
glafenine,CHEMBL146095
glasdegib,CHEMBL2043437
gliclazide,CHEMBL427216
glimepiride,CHEMBL1481
glipizide,CHEMBL1073
gliquidone,CHEMBL383634
gluconolactone,CHEMBL1200829
glucosamine,CHEMBL493287
glutathione,CHEMBL1543
glutathione-monoisopropyl-ester,CHEMBL4303348
gly-gln,CHEMBL330038
glycitein,CHEMBL513024
glycopyrrolate,CHEMBL1201027
go-6983,CHEMBL261491
golvatinib,CHEMBL3039525
gonadorelin,CHEMBL1007
goserelin-acetate,CHEMBL1201247
gossypol,CHEMBL51483
gramicidin,CHEMBL1201469
granisetron,CHEMBL1290003
grapiprant,CHEMBL3039498
grazoprevir,CHEMBL2063090
griseofulvin,CHEMBL562
guacetisal,CHEMBL2105097
guaifenesin,CHEMBL980
guanaben-acetate,CHEMBL420
guanethidine,CHEMBL765
guanfacine,CHEMBL862
guanidine,CHEMBL821
guanidinoethyldisulfide-bicarbonate,CHEMBL105278
guanosine,CHEMBL375655
guvacine,CHEMBL76768
halazone,CHEMBL1368146
halcinonide,CHEMBL1200845
halobetasol-propionate,CHEMBL1200908
halofantrine,CHEMBL1107
halofuginone,CHEMBL1199540
haloperidol,CHEMBL54
haloperidol-decanoate,CHEMBL1200986
haloprogin,CHEMBL1289
harmane,CHEMBL12014
harringtonine,CHEMBL433257
heclin,CHEMBL4303618
hematoporphyrin,CHEMBL317840
hematoxylin,CHEMBL477197
hemin,CHEMBL1200662
hemomex-s,CHEMBL255683
heptaminol,CHEMBL2111076
hesperadin,CHEMBL514409
hesperetin,CHEMBL399121
hesperidin,CHEMBL449317
hetacillin,CHEMBL1201116
hexachlorophene,CHEMBL496
hexamethonium,CHEMBL100622
hexaminolevulinate,CHEMBL1201784
hexestrol,CHEMBL9225
hexoprenaline,CHEMBL1589896
hexylcaine,CHEMBL1197
hexylresorcinol,CHEMBL443605
higenamine,CHEMBL19344
hippuric-acid,CHEMBL461
histamine,CHEMBL90
homatropine-methylbromide,CHEMBL1200851
homidium,CHEMBL48166
homochlorcyclizine,CHEMBL1515447
homoharringtonine,CHEMBL46286
homoquinolinic-acid,CHEMBL280828
homoveratrylamine,CHEMBL26019
honokiol,CHEMBL16901
hordenine,CHEMBL505789
hycanthone,CHEMBL22077
hydralazine,CHEMBL276832
"hydrastine-(1R,9S)",CHEMBL1256919
hydrastinine,CHEMBL1623232
hydrochlorothiazide,CHEMBL435
hydrocortisone,CHEMBL389621
hydrocortisone-acetate,CHEMBL1091
hydrocortisone-butyrate,CHEMBL1683
hydrocortisone-hemisuccinate,CHEMBL977
hydrocortisone-phosphate,CHEMBL4303629
hydrocortisone-valerate,CHEMBL1200562
hydroflumethiazide,CHEMBL1763
hydroquinidine,CHEMBL531472
hydroquinone,CHEMBL537
hydroxyamphetamine,CHEMBL1546
hydroxychloroquine,CHEMBL1535
hydroxyfasudil,CHEMBL1233300
hydroxyprogesterone-acetate,CHEMBL3273984
hydroxypropyl-beta-cyclodextrin,CHEMBL577294
hydroxystilbamidine,CHEMBL1301
"hydroxytacrine-maleate-(R,S)",CHEMBL23455
hydroxytoluic-acid,CHEMBL448399
hydroxyurea,CHEMBL467
hydroxyzine,CHEMBL896
hyoscyamine,CHEMBL1234973
hypericin,CHEMBL286494
hyperin,CHEMBL251254
hypoxanthine,CHEMBL1427
iCRT-14,CHEMBL3589010
ibandronate,CHEMBL997
ibotenic-acid,CHEMBL284895
ibrutinib,CHEMBL1873475
ibudilast,CHEMBL19449
ibuprofen,CHEMBL521
ibuproxam,CHEMBL292707
ibutamoren,CHEMBL13817
ibutilide,CHEMBL533
icariin,CHEMBL553204
icaritin,CHEMBL498485
icatibant-acetate,CHEMBL2028850
icilin,CHEMBL258405
icotinib,CHEMBL2087361
idalopirdine,CHEMBL3286580
idarubicin,CHEMBL1117
idebenone,CHEMBL252556
idelalisib,CHEMBL2216870
idoxuridine,CHEMBL788
ifenprodil,CHEMBL305187
ifosfamide,CHEMBL1024
igmesine,CHEMBL2110660
ilepcimide,CHEMBL118478
ilomastat,CHEMBL19611
iloperidone,CHEMBL14376
iloprost,CHEMBL494
imatinib,CHEMBL941
imeglimin,CHEMBL4297514
imetit,CHEMBL19439
imidacloprid,CHEMBL406819
imidafenacin,CHEMBL53366
imidapril,CHEMBL317094
imidurea,CHEMBL65433
imiloxan,CHEMBL347695
imipenem,CHEMBL148
imipramine,CHEMBL11
imiquimod,CHEMBL1282
immepip,CHEMBL18661
immethridine,CHEMBL82298
impentamine,CHEMBL417096
indacaterol,CHEMBL1095777
indapamide,CHEMBL406
indatraline,CHEMBL341898
indeloxazine,CHEMBL2105022
indibulin,CHEMBL49642
indinavir,CHEMBL115
indiplon,CHEMBL262075
indirubin,CHEMBL1276127
indirubin-3-monoxime,CHEMBL126077
indocyanine-green,CHEMBL1646
indole-3-carbinol,CHEMBL155625
indomethacin,CHEMBL6
indoprofen,CHEMBL15870
indoramin,CHEMBL279516
indoximod,CHEMBL571209
ingenol-mebutate,CHEMBL1863513
inimur,CHEMBL514315
iniparib,CHEMBL1170047
inositol,CHEMBL1222251
inositol-hexanicotinate,CHEMBL1094982
integrin-antagonist-1,CHEMBL4241824
iobenguane,CHEMBL818
iocetamic-acid,CHEMBL1200770
iodipamide,CHEMBL1165268
iodixanol,CHEMBL1200507
iodoantipyrine,CHEMBL24132
iododexetimide,CHEMBL274789
iodophenpropit,CHEMBL498770
iodoquinol,CHEMBL86754
iohexol,CHEMBL1200455
iopanic-acid,CHEMBL867
iopodic-acid,CHEMBL1201243
iopromide,CHEMBL1725
iothalamic-acid-d3,CHEMBL1201300
ioxaglic-acid,CHEMBL1201291
ioxilan,CHEMBL1201075
ipidacrine,CHEMBL130880
ipragliflozin-L-proline,CHEMBL2018096
iproniazid,CHEMBL92401
ipsapirone,CHEMBL8412
irbesartan,CHEMBL1513
irinotecan,CHEMBL481
irsogladine,CHEMBL136497
isamoltane,CHEMBL5483027
isavuconazole,CHEMBL409153
isbufylline,CHEMBL1453416
isepamicin,CHEMBL272080
isobutamben,CHEMBL1985617
isobutyramide,CHEMBL352219
isoconazole,CHEMBL1571863
isodibut,CHEMBL403272
isoetharine,CHEMBL1201213
isoflupredone-acetate,CHEMBL1608183
isoguvacine,CHEMBL39071
isoleucine,CHEMBL1233584
isoliquiritigenin,CHEMBL129795
isometheptene-mucate,CHEMBL2219766
isoniazid,CHEMBL64
isoprenaline,CHEMBL434
isopropamide-iodide,CHEMBL1201232
isopropyl-myristate,CHEMBL207602
isopropyl-palmitate,CHEMBL139055
isosorbide,CHEMBL1200660
isosorbide-dinitrate,CHEMBL6622
isosorbide-mononitrate,CHEMBL1311
isosteviol,CHEMBL462653
isotiquimide,CHEMBL2107405
isovaleramide,CHEMBL171066
isoxepac,CHEMBL33211
isoxicam,CHEMBL1898455
isoxsuprine,CHEMBL1197051
ispinesib,CHEMBL228814
isradipine,CHEMBL1648
istaroxime,CHEMBL469045
istradefylline,CHEMBL431770
itacitinib,CHEMBL3622820
itopride,CHEMBL2107457
itraconazole,CHEMBL5483033
ivabradine,CHEMBL471737
ivacaftor,CHEMBL2010601
ivermectin,CHEMBL6067487
ivosidenib,CHEMBL3989958
ixabepilone,CHEMBL1201752
ixazomib,CHEMBL2141296
ixazomib-citrate,CHEMBL3545432
josamycin,CHEMBL224436
kaempferol,CHEMBL150
kainic-acid,CHEMBL275040
kakonein,CHEMBL486386
kanamycin,CHEMBL1384
kartogenin,CHEMBL3185782
kenpaullone,CHEMBL296586
ketanserin,CHEMBL51
ketoconazole,CHEMBL295698
ketoprofen,CHEMBL571
ketorolac,CHEMBL469
ketotifen,CHEMBL534
kevetrin,CHEMBL4297540
khellin,CHEMBL44746
ki16198,CHEMBL4303365
kifunensine,CHEMBL1233851
kinetin,CHEMBL228792
kuromanin,CHEMBL257839
kynurenic-acid,CHEMBL299155
labetalol,CHEMBL429
lacidipine,CHEMBL1728809
lactulose,CHEMBL296306
lafutidine,CHEMBL1742461
lamivudine,CHEMBL141
lamotrigine,CHEMBL741
lanatoside-C,CHEMBL506569
landiolol,CHEMBL1742466
lanoconazole,CHEMBL1555126
lansoprazole,CHEMBL480
lapatinib,CHEMBL554
lappaconite,CHEMBL4802123
laquinimod,CHEMBL66092
laropiprant,CHEMBL426559
larotrectinib,CHEMBL3889654
lasofoxifene,CHEMBL328190
latrepirdine,CHEMBL589390
lauric-acid,CHEMBL108766
lauric-diethanolamide,CHEMBL1996872
lazabemide,CHEMBL279390
ledipasvir,CHEMBL2374220
lemborexant,CHEMBL3545367
lenvatinib,CHEMBL1289601
lerisetron,CHEMBL56900
lersivirine,CHEMBL571987
lesinurad,CHEMBL2105720
letermovir,CHEMBL1241951
letosteine,CHEMBL2105044
letrozole,CHEMBL1444
leucomethylene-blue,CHEMBL549963
leucovorin,CHEMBL1679
leucylleucine-methyl-ester,CHEMBL3989548
leuprolide,CHEMBL1201199
levallorphan,CHEMBL1254682
levcromakalim,CHEMBL100
levetiracetam,CHEMBL1286
levobunolol,CHEMBL1201237
levocabastine,CHEMBL1615438
levocarnitine-propionate,CHEMBL1516469
levomenol,CHEMBL1096927
levomenthol,CHEMBL470670
levomequitazine,CHEMBL3186077
levonordefrin,CHEMBL677
levopropoxyphene,CHEMBL1738990
levosimendan,CHEMBL2051955
liarozole,CHEMBL389433
licarbazepine,CHEMBL1067
licochalcone-A,CHEMBL139702
licofelone,CHEMBL300982
lidamidine,CHEMBL448416
lidocaine,CHEMBL79
lidoflazine,CHEMBL92870
ligustilide,CHEMBL481246
limonin,CHEMBL517449
linaclotide,CHEMBL3301675
linagliptin,CHEMBL237500
linalool,CHEMBL25306
lincomycin,CHEMBL1447
linezolid,CHEMBL126
linifanib,CHEMBL223360
linopirdine,CHEMBL319111
linsidomine,CHEMBL1189150
linsitinib,CHEMBL1091644
liothyronine,CHEMBL1544
liothyronine-(isomer),CHEMBL557
lipoamide,CHEMBL1403899
liraglutide,CHEMBL4084119
liranaftate,CHEMBL1591365
lirimilast,CHEMBL1922282
lisinopril,CHEMBL1237
lisuride,CHEMBL157138
lithium-acetoacetate,CHEMBL1230762
lithium-citrate,CHEMBL2103738
lithocholic-acid,CHEMBL1478
litronesib,CHEMBL2105661
lixivaptan,CHEMBL49429
lobendazole,CHEMBL2105088
lobenzarit,CHEMBL1986706
lodoxamide,CHEMBL1201266
lofemizole,CHEMBL2111114
lofepramine,CHEMBL87708
lofexidine,CHEMBL17860
lomefloxacin,CHEMBL561
lomeguatrib,CHEMBL339133
lomerizine,CHEMBL29188
lomitapide,CHEMBL354541
lomustine,CHEMBL514
lonafarnib,CHEMBL298734
lonidamine,CHEMBL1257030
loracarbef,CHEMBL1013
loratadine,CHEMBL998
loreclezole,CHEMBL1397886
lorediplon,CHEMBL4303403
lornoxicam,CHEMBL1569487
losartan,CHEMBL191
losmapimod,CHEMBL1088752
loteprednol,CHEMBL1200865
lovastatin,CHEMBL503
loxistatin-acid,CHEMBL418661
loxoprofen,CHEMBL19299
lubiprostone,CHEMBL1201134
lucitanib,CHEMBL2220486
lufenuron,CHEMBL1364906
luliconazole,CHEMBL2105689
lumacaftor,CHEMBL2103870
lumateperone,CHEMBL3306803
lumefantrine,CHEMBL38827
lumiracoxib,CHEMBL404108
lupanine,CHEMBL459396
lurasidone,CHEMBL1237021
luteolin,CHEMBL151
luzindole,CHEMBL286615
lylamine,CHEMBL70488
lypressin,CHEMBL1200690
m-3M3FBS,CHEMBL1394135
m-chlorophenylbiguanide,CHEMBL13790
mCPP,CHEMBL272942
mabuprofen,CHEMBL2105154
mabuterol,CHEMBL86749
macelignan,CHEMBL254071
macitentan,CHEMBL2103873
madrasin,CHEMBL1523019
mafenide,CHEMBL419
magnolol,CHEMBL180920
malic-acid,CHEMBL1234046
maltobionic-acid,CHEMBL3039602
mandelic-acid,CHEMBL1609
manidipine,CHEMBL1085699
maraviroc,CHEMBL1201187
maribavir,CHEMBL515408
marimastat,CHEMBL279785
maropitant,CHEMBL2111099
masitinib,CHEMBL1908391
masoprocol,CHEMBL313972
matrine,CHEMBL204860
mavoglurant,CHEMBL3087515
maxacalcitol,CHEMBL333950
mdivi-1,CHEMBL1449747
mebendazole,CHEMBL685
mebeverine,CHEMBL282121
mebhydrolin,CHEMBL1625607
mebicar,CHEMBL3707390
mecarbinate,CHEMBL1881106
meclizine,CHEMBL1623
meclofenamic-acid,CHEMBL509
meclofenoxate,CHEMBL64545
mecysteine,CHEMBL1231844
medetomidine,CHEMBL77921
medorinone,CHEMBL144399
medroxyprogesterone,CHEMBL1390
medroxyprogesterone-acetate,CHEMBL717
medrysone,CHEMBL1201173
mefenamic-acid,CHEMBL686
mefexamide,CHEMBL1368380
mefloquine,CHEMBL416956
megestrol-acetate,CHEMBL1201139
meglitinide,CHEMBL149930
meglumine,CHEMBL1200570
meisoindigo,CHEMBL607535
melatonin,CHEMBL45
meldonium,CHEMBL2104708
melperone,CHEMBL1531134
meluadrine,CHEMBL2104709
memantine,CHEMBL807
menadione,CHEMBL590
mepacrine,CHEMBL7568
mepazine,CHEMBL395110
mepenzolate,CHEMBL524004
mephenesin,CHEMBL229128
mephentermine,CHEMBL1201234
mepiroxol,CHEMBL1985503
mepivacaine,CHEMBL1087
meprylcaine,CHEMBL127810
mepyramine,CHEMBL511
mequinol,CHEMBL544
merbarone,CHEMBL1765797
mercaptopurine,CHEMBL1425
mercaptosuccinic-acid,CHEMBL4303414
mericitabine,CHEMBL562967
merimepodib,CHEMBL304087
meropenem,CHEMBL127
mesalazine,CHEMBL704
mesna,CHEMBL975
mesoridazine,CHEMBL1088
mestinon,CHEMBL812
mestranol,CHEMBL1201151
mesulergine,CHEMBL12314
metacetamol,CHEMBL9419
metafolin,CHEMBL1615371
metamizole,CHEMBL461522
metaproterenol,CHEMBL776
metaraminol,CHEMBL1201319
metatinib,CHEMBL2143592
metaxalone,CHEMBL1079604
metenkephalin,CHEMBL13786
metergoline,CHEMBL19215
metformin,CHEMBL1431
methacycline,CHEMBL249837
methantheline,CHEMBL1201264
methapyrilene,CHEMBL1411979
metharbital,CHEMBL450
methazolamide,CHEMBL19
methenamine,CHEMBL1201270
methiazole,CHEMBL1354363
methicillin,CHEMBL575
methimazole,CHEMBL1515
methiopril,CHEMBL4542250
methocarbamol,CHEMBL1201117
methotrexate,CHEMBL34259
methoxamine,CHEMBL524
methoxyamine,CHEMBL1213633
methoxyflurane,CHEMBL1341
methscopolamine,CHEMBL3140030
methsuximide,CHEMBL697
methyclothiazide,CHEMBL1577
methyl-aminolevulinate,CHEMBL1096562
methyl-salicylate,CHEMBL108545
methylatropine-nitrate,CHEMBL1433395
methylbenzethonium-chloride,CHEMBL1314065
methyldopa,CHEMBL459
methyldopate,CHEMBL1201233
methylene-blue,CHEMBL191083
methylergometrine,CHEMBL1201356
methyllycaconitine,CHEMBL5498529
methylnaltrexone,CHEMBL1186579
methylparaben,CHEMBL325372
methylprednisolone,CHEMBL650
methylprednisolone-aceponate,CHEMBL1697782
methylprednisolone-sodium-succinate,CHEMBL1201265
methylthiouracil,CHEMBL1330588
methysergide,CHEMBL1065
metipranolol,CHEMBL1291
metirosine,CHEMBL1200862
metitepine,CHEMBL93240
metixene,CHEMBL1201342
metoclopramide,CHEMBL86
metocurine,CHEMBL1259
metoprolol,CHEMBL13
metoxibutropate,CHEMBL4795894
metrizoic-acid,CHEMBL1736
metronidazole,CHEMBL137
mexiletine,CHEMBL558
mezlocillin,CHEMBL1731
mibampator,CHEMBL1277001
mibefradil,CHEMBL45816
micafungin,CHEMBL457547
miconazole,CHEMBL91
micronomicin,CHEMBL373081
midafotel,CHEMBL90564
midecamycin,CHEMBL444963
midodrine,CHEMBL1201212
midostaurin,CHEMBL608533
mifepristone,CHEMBL1276308
mifobate,CHEMBL284768
miglitol,CHEMBL1561
milacemide,CHEMBL75838
milnacipran,CHEMBL252923
milrinone,CHEMBL189
miltefosine,CHEMBL125
minaprine,CHEMBL278819
minodronic-acid,CHEMBL319144
minoxidil,CHEMBL1372483
miocamycin,CHEMBL1091024
mirabegron,CHEMBL2095212
mirin,CHEMBL570841
miriplatin,CHEMBL4303713
mirodenafil,CHEMBL4297518
mitiglinide,CHEMBL471498
mitoflaxone,CHEMBL443793
mitomycin-C,CHEMBL105
mitotane,CHEMBL1670
mitoxantrone,CHEMBL58
mivacurium,CHEMBL1182833
mivobulin,CHEMBL1233800
mizolastine,CHEMBL94454
mizoribine,CHEMBL245019
mocetinostat,CHEMBL272980
moclobemide,CHEMBL86304
moexipril,CHEMBL1165
mofegiline,CHEMBL489079
moguisteine,CHEMBL146980
molidustat,CHEMBL3646118
molsidomine,CHEMBL1256353
monastrol,CHEMBL254432
monobenzone,CHEMBL1388
monosodium-alpha-luminol,CHEMBL442329
monostearin,CHEMBL255696
montelukast,CHEMBL787
moprolol,CHEMBL156901
moracizine,CHEMBL1075
morantel,CHEMBL1240978
morin,CHEMBL28626
morinidazole,CHEMBL3884248
morniflumate,CHEMBL2105059
mosapride,CHEMBL60889
motesanib,CHEMBL572881
motolimod,CHEMBL3301618
moxalactam,CHEMBL74632
moxaverine,CHEMBL2105060
moxidectin,CHEMBL2104415
moxifloxacin,CHEMBL32
moxonidine,CHEMBL19236
mozavaptan,CHEMBL420762
mubritinib,CHEMBL1614707
mupirocin,CHEMBL719
muscimol,CHEMBL273481
mycophenolate-mofetil,CHEMBL1456
mycophenolic-acid,CHEMBL866
myricetin,CHEMBL164
myricitrin,CHEMBL522983
myristyl-nicotinate,CHEMBL4303439
nTZDpa,CHEMBL370152
nabumetone,CHEMBL1070
nadide,CHEMBL1234613
nadifloxacin,CHEMBL363449
nafadotride,CHEMBL286252
nafamostat,CHEMBL273264
nafcillin,CHEMBL1443
naftidrofuryl,CHEMBL1620794
nalbuphine,CHEMBL895
nalfurafine,CHEMBL267495
nalidixic-acid,CHEMBL5
nalmefene,CHEMBL982
naloxegol,CHEMBL2219418
naloxone-benzoylhydrazone,CHEMBL1256836
naltriben,CHEMBL100940
naltrindole,CHEMBL567175
napabucasin,CHEMBL64130
naphazoline,CHEMBL761
naphthoquine-phosphate,CHEMBL4303411
napirimus,CHEMBL2105168
naproxen,CHEMBL154
naratriptan,CHEMBL1278
naringenin,CHEMBL9352
naringeninic-acid,CHEMBL66879
naringin-dihydrochalcone,CHEMBL5308388
narlaprevir,CHEMBL1255891
nastorazepide,CHEMBL4303633
natamycin,CHEMBL1200656
nateglinide,CHEMBL2114389
navarixin,CHEMBL216981
nebivolol,CHEMBL434394
nebracetam,CHEMBL2104682
necrostatin-1,CHEMBL195008
necrostatin-2,CHEMBL370438
nedaplatin,CHEMBL3137685
nedocromil,CHEMBL746
nefazodone,CHEMBL623
nefiracetam,CHEMBL260829
nefopam,CHEMBL465026
nelarabine,CHEMBL1201112
nelfinavir,CHEMBL584
nemonapride,CHEMBL4303262
nemorubicin,CHEMBL1232279
neo-gilurytmal,CHEMBL4303243
neohesperidin,CHEMBL506398
neostigmine,CHEMBL278020
nepafenac,CHEMBL1021
nepicastat,CHEMBL1188395
neratinib,CHEMBL180022
neridronic-acid,CHEMBL55214
nesbuvir,CHEMBL1092581
netupitant,CHEMBL206253
neurodazine,CHEMBL4303639
neuropathiazol,CHEMBL4303651
nevirapine,CHEMBL57
nexturastat-A,CHEMBL2179618
niacin,CHEMBL573
nicaraven,CHEMBL1705525
nicardipine,CHEMBL1484
nicergoline,CHEMBL1372950
niceritrol,CHEMBL1697762
niclosamide,CHEMBL1448
nicotinamide,CHEMBL1140
nicotinyl-alcohol-tartrate,CHEMBL1235535
nifedipine,CHEMBL193
nifekalant,CHEMBL360861
nifenalol,CHEMBL127349
nifenazone,CHEMBL1413176
niflumic-acid,CHEMBL63323
nifursol,CHEMBL485549
nifurtimox,CHEMBL290960
nilotinib,CHEMBL255863
nilutamide,CHEMBL1274
nilvadipine,CHEMBL517427
nimesulide,CHEMBL56367
nimodipine,CHEMBL1428
nimorazole,CHEMBL435966
nintedanib,CHEMBL2136735
niraparib,CHEMBL1094636
niridazole,CHEMBL152632
nisin,CHEMBL526744
nisoldipine,CHEMBL1726
nisoxetine,CHEMBL295467
nitazoxanide,CHEMBL1401
nitecapone,CHEMBL167055
nitenpyram,CHEMBL259728
nithiamide,CHEMBL1872946
nitisinone,CHEMBL1337
nitrendipine,CHEMBL3195219
nitrocaramiphen,CHEMBL1192187
nitrofurantoin,CHEMBL572
nitrofurazone,CHEMBL869
nitromide,CHEMBL1437065
nitrosodimethylurea,CHEMBL4303552
nizofenone,CHEMBL2106822
nobiletin,CHEMBL76447
nocodazole,CHEMBL9514
nolatrexed,CHEMBL320775
nomegestrol-acetate,CHEMBL1476022
nomifensine,CHEMBL273575
nor-binaltorphimine,CHEMBL573214
norcyclobenzaprine,CHEMBL1557167
norelgestromin,CHEMBL4791392
norepinephrine,CHEMBL1437
norethindrone-acetate,CHEMBL1201146
norethisterone-enanthate,CHEMBL3187229
noretynodrel,CHEMBL1387
norfloxacin,CHEMBL9
norfluoxetine,CHEMBL1494
norgestimate,CHEMBL1200934
norgestrel,CHEMBL1389
nortriptyline,CHEMBL445
norvancomycin,CHEMBL4303504
noscapine,CHEMBL364713
novobiocin,CHEMBL36506
nuclomedone,CHEMBL2106465
nutlin-3,CHEMBL191334
nystatin,CHEMBL5465559
o-3M3FBS,CHEMBL1443163
o-mercapto-benzoic-acid,CHEMBL119888
obeticholic-acid,CHEMBL266340
obidoxime,CHEMBL451635
ochromycinone,CHEMBL256705
ocinaplon,CHEMBL2105199
octadecan-1-ol,CHEMBL24640
octenidine,CHEMBL1199480
octopamine,CHEMBL53929
octreotide,CHEMBL1680
odanacatib,CHEMBL481611
ofloxacin,CHEMBL4
oglemilast,CHEMBL4297520
olanzapine,CHEMBL715
oleamide,CHEMBL15927
oleandrin,CHEMBL4285883
oleanolic-acid,CHEMBL168
oleoylethanolamide,CHEMBL280065
olesoxime,CHEMBL3545254
oleuropein,CHEMBL1911053
olmesartan,CHEMBL1516
olmesartan-medoxomil,CHEMBL1200692
olmutinib,CHEMBL3786343
olomoucine,CHEMBL280074
olprinone,CHEMBL1474900
olsalazine,CHEMBL425
oltipraz,CHEMBL178459
olvanil,CHEMBL76903
omadacycline,CHEMBL1689772
omarigliptin,CHEMBL2105762
ombitasvir,CHEMBL3127326
omecamtiv-mecarbil,CHEMBL1800955
omeprazole,CHEMBL1503
omeprazole-magnesium,CHEMBL1567328
omeprazole-sulfide,CHEMBL892
oncrasin-1,CHEMBL1775048
ondansetron,CHEMBL46
opicapone,CHEMBL1089318
opipramol,CHEMBL370753
oprozomib,CHEMBL2103884
orantinib,CHEMBL274654
orbifloxacin,CHEMBL295433
oritavancin,CHEMBL1688530
orlistat,CHEMBL175247
ornidazole,CHEMBL1449676
ornithine,CHEMBL446143
orotic-acid,CHEMBL1235017
orphanin-fq,CHEMBL396460
orphenadrine,CHEMBL900
orteronel,CHEMBL1921976
oseltamivir-carboxylate,CHEMBL674
oseltamivir-phosphate,CHEMBL1229
osemozotan,CHEMBL1742408
osimertinib,CHEMBL3353410
ospemifene,CHEMBL2105395
ostarine,CHEMBL1738889
osthol,CHEMBL52229
otamixaban,CHEMBL46618
otenzepad,CHEMBL17045
otilonium,CHEMBL1433361
oxacillin,CHEMBL819
oxacyclohexadecan-2-one,CHEMBL3560504
oxaliplatin,CHEMBL414804
oxaprozin,CHEMBL1071
oxatomide,CHEMBL13828
oxcarbazepine,CHEMBL1068
oxelaidin,CHEMBL1500276
oxethazaine,CHEMBL127592
oxfendazole,CHEMBL42442
oxfenicine,CHEMBL1232077
oxibendazole,CHEMBL1087630
oxiconazole,CHEMBL1262
oxidopamine,CHEMBL337702
oxiperomide,CHEMBL2059304
oxiracetam,CHEMBL36633
oxolinic-acid,CHEMBL416755
oxonic-acid,CHEMBL181932
oxotremorine-M,CHEMBL44674
oxotremorine-sesquifumarate,CHEMBL7634
oxprenolol,CHEMBL546
oxybenzone,CHEMBL1625
oxybuprocaine,CHEMBL1200
oxybutynin,CHEMBL1231
oxyclozanide,CHEMBL2105450
oxyfedrine,CHEMBL1651913
oxymatrine,CHEMBL458337
oxymetazoline,CHEMBL762
oxyphenbutazone,CHEMBL1228
oxyphencyclimine,CHEMBL1495
oxyphenonium,CHEMBL1201286
oxypurinol,CHEMBL859
oxyquinoline,CHEMBL310555
oxytetracycline,CHEMBL1401333
oxytocin,CHEMBL395429
ozagrel,CHEMBL11662
ozanimod,CHEMBL3707247
ozolinone,CHEMBL3989840
paclitaxel,CHEMBL428647
pacritinib,CHEMBL2035187
paeoniflorin,CHEMBL4303209
paeonol,CHEMBL1079227
pafuramidine,CHEMBL319669
palbociclib,CHEMBL189963
palifosfamide,CHEMBL889
paliperidone,CHEMBL1621
