chembl_id,drug_name,smiles,phase,approved_for_AML,kg_link_count,evidence_entity_count,protein_count,pathway_count,moa_count,logP,logS,CYP3A4_inhibition,CYP2D6_inhibition,CYP2C9_inhibition,CYP2C19_inhibition,CYP1A2_inhibition,hERG_inhibition,AMES_mutagenic,PGP_inhibition,PAMPA_permeability,BBB_penetration,risk_sum,risk_norm,sol_score,logP_score,perm_score,admet_score
CHEMBL1542,AZATHIOPRINE,Cn1cnc([N+](=O)[O-])c1Sc1ncnc2[nH]cnc12,,no,1,1,0,0,1,1.1457999999999997,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.125,0.5,0.7864499999999999,0.0,0.5635399999999999
CHEMBL1549,HYDROCORTISONE CYPIONATE,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COC(=O)CCC1CCCC1,,no,1,1,0,0,1,4.302900000000004,-6.47,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0625,0.0,0.42427499999999907,1.0,0.6629799999999998
CHEMBL1558,PRAZOSIN HYDROCHLORIDE,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,,no,1,1,0,0,1,2.2064,-4.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.31833333333333336,0.9484,0.0,0.5595966666666667
CHEMBL1563,DAUNORUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1.Cl,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL1567,SUNITINIB MALATE,CCN(CC)CCNC(=O)c1c(C)[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c1C.O=C(O)C[C@H](O)C(=O)O,4.0,no,37,25,4,20,1,2.24154,-0.594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.9009999999999999,0.939615,0.0,0.7181230000000001
CHEMBL1585,PIPOBROMAN,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,,no,1,1,0,0,1,1.2272,-0.923,1.0,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,5.5,0.6875,0.8461666666666666,0.8068,0.0,0.43996833333333335
CHEMBL160,CYCLOSPORINE,,,yes,0,0,0,0,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL1614710,OSI-930,O=C(Nc1ccc(OC(F)(F)F)cc1)c1sccc1NCc1ccnc2ccccc12,1.0,no,21,21,1,20,0,6.059300000000004,-4.78,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,5.5,0.6875,0.20333333333333328,0.0,1.0,0.40004166666666663
CHEMBL1619,CLADRIBINE,Nc1nc(Cl)nc2c1ncn2[C@H]1C[C@H](O)[C@@H](CO)O1,,no,1,1,0,0,1,-0.2974000000000004,-0.945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8424999999999999,0.42564999999999986,0.0,0.6036299999999999
CHEMBL1637,GEMCITABINE HYDROCHLORIDE,Cl.Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,4.0,no,7,7,6,0,1,-0.8668,-1.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.8266666666666667,0.2833,0.0,0.5282433333333333
CHEMBL1642,IMATINIB MESYLATE,CS(=O)(=O)O.Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nccc(-c2cccnc2)n1,4.0,yes,27,23,2,20,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL1643,RIBAVIRIN,NC(=O)c1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)n1,,no,1,1,0,0,1,-3.0114999999999994,-0.156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9740000000000001,0.0,0.0,0.5448
CHEMBL1650,CORTISONE ACETATE,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,,no,1,1,0,0,1,2.560600000000001,-4.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.31000000000000005,0.8598499999999998,0.0,0.5839699999999999
CHEMBL1652128,LB80380,CC(C)(C)C(=O)OCOP(=O)(COC1(Cn2cnc3cnc(N)nc32)CC1)OCOC(=O)C(C)(C)C,,no,1,1,0,0,1,3.235100000000001,-3.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.47333333333333333,0.6912249999999998,0.0,0.5829116666666666
CHEMBL1657,TAZAROTENE,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1,4.0,no,3,3,2,0,1,4.431500000000004,-6.17,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.5,0.3125,0.0,0.39212499999999895,1.0,0.5690499999999998
CHEMBL1676,FLUTICASONE FUROATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,,no,1,1,0,0,1,4.9268000000000045,-7.12,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.0,0.2682999999999989,0.0,0.3161599999999997
CHEMBL1683,HYDROCORTISONE BUTYRATE,CCCC(=O)O[C@]1(C(=O)CO)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,,no,1,1,0,0,1,3.132600000000002,-5.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.1433333333333334,0.7168499999999995,0.0,0.5220366666666666
CHEMBL1683544,ERIBULIN MESYLATE,C=C1C[C@@H]2CC[C@@]34C[C@H]5O[C@H]6[C@@H](O3)[C@H]3O[C@H](CC[C@@H]3O[C@H]6[C@H]5O4)CC(=O)C[C@@H]3[C@@H](OC)[C@@H](C[C@H](O)CN)O[C@H]3C[C@H]3O[C@@H](CC[C@@H]1O2)C[C@@H](C)C3=C.CS(=O)(=O)O,,no,1,1,0,0,1,2.942000000000005,-0.189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9685,0.7644999999999987,0.0,0.6965999999999997
CHEMBL1721885,SU-014813,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,2.0,no,37,25,4,20,1,1.68624,-1.94,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,3.0,0.375,0.6766666666666667,0.9215599999999999,0.5,0.6633953333333333
CHEMBL1738,DEXRAZOXANE,C[C@@H](CN1CC(=O)NC(=O)C1)N1CC(=O)NC(=O)C1,3.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL1738757,REBASTINIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3cc(C(C)(C)C)nn3-c3ccc4ncccc4c3)c(F)c2)ccn1,,no,1,1,0,0,1,6.048000000000005,-6.37,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,0.25,0.0,0.0,1.0,0.5125
CHEMBL1738758,ONVANSERTIB,CN1CCN(c2ccc(OC(F)(F)F)c(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3CCO)CC4)c2)CC1,,no,1,1,0,0,1,1.9239000000000008,-4.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.125,0.3316666666666667,0.9809750000000002,1.0,0.8187783333333333
CHEMBL1743049,OLARATUMAB,,4.0,no,5,5,1,4,0,,,,,,,,,,,,,,,,,,0.5
CHEMBL1750,CLOFARABINE,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F,4.0,yes,7,7,6,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL1766,DESOXIMETASONE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,,no,1,1,0,0,1,2.780800000000001,-3.73,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.5,0.1875,0.37833333333333335,0.8047999999999997,0.0,0.5210016666666666
CHEMBL1773,CAPECITABINE,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,,no,1,1,0,0,1,0.7601999999999995,-4.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3316666666666667,0.6900499999999998,0.0,0.5543433333333333
CHEMBL178,DAUNORUBICIN,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(C)=O)C[C@@H]3O[C@H]1C[C@H](N)[C@H](O)[C@H](C)O1,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL1789941,RUXOLITINIB,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1,4.0,no,4,4,1,3,0,3.466380000000001,-3.09,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.48500000000000004,0.6334049999999998,1.0,0.758056
CHEMBL1795071,RUXOLITINIB PHOSPHATE,N#CC[C@H](C1CCCC1)n1cc(-c2ncnc3[nH]ccc23)cn1.O=P(O)(O)O,4.0,no,4,4,1,3,0,2.537780000000001,-2.99,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.5016666666666666,0.8655549999999997,1.0,0.8078193333333334
CHEMBL180022,NERATINIB,CCOc1cc2ncc(C#N)c(Nc3ccc(OCc4ccccn4)c(Cl)c3)c2cc1NC(=O)/C=C/CN(C)C,,no,1,1,0,0,1,5.932480000000005,-5.1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.375,0.15000000000000005,0.016879999999998674,1.0,0.5021259999999997
CHEMBL185,FLUOROURACIL,O=c1[nH]cc(F)c(=O)[nH]1,,no,1,1,0,0,1,-0.7977000000000001,-1.41,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0625,0.765,0.30057500000000004,0.0,0.54124
CHEMBL188185,BUNAZOSIN,CCCC(=O)N1CCCN(c2nc(N)c3cc(OC)c(OC)cc3n2)CC1,,no,1,1,0,0,1,2.068,-4.55,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.5,0.1875,0.2416666666666667,0.983,1.0,0.7793083333333334
CHEMBL1908391,MASITINIB,Cc1ccc(NC(=O)c2ccc(CN3CCN(C)CC3)cc2)cc1Nc1nc(-c2cccnc2)cs1,4.0,no,32,24,3,20,1,5.256820000000005,-0.884,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,1.0,3.5,0.4375,0.8526666666666666,0.18579499999999882,1.0,0.6545673333333331
CHEMBL1908397,KW-2449,O=C(c1ccc(/C=C/c2n[nH]c3ccccc23)cc1)N1CCNCC1,1.0,no,5,5,1,4,0,2.7787000000000006,-3.04,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.5,0.1875,0.49333333333333335,0.8053249999999998,0.0,0.5441066666666666
CHEMBL1944698,ZOTIRACICLIB,CN1C/C=C/CCOc2cccc(c2)-c2ccnc(n2)Nc2cccc(c2)C1,1.0,no,10,9,2,6,1,4.657700000000004,-3.14,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.0,4.5,0.5625,0.4766666666666666,0.33557499999999907,1.0,0.565573333333333
CHEMBL1946170,REGORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,4.0,no,32,24,3,20,1,5.688800000000002,-6.84,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.125,0.0,0.07779999999999943,1.0,0.5718099999999998
CHEMBL1947204,ALLITINIB,C=CC(=O)Nc1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1,,no,1,1,0,0,1,5.869400000000002,-5.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,4.0,0.5,0.08333333333333333,0.0326499999999994,0.0,0.19819666666666652
CHEMBL1977579,STREPTOZOCIN,CN(N=O)C(=O)N[C@@H](C=O)[C@@H](O)[C@H](O)[C@H](O)CO,,no,1,1,0,0,1,-3.048299999999999,0.177,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.25,1.0,0.0,0.0,0.46249999999999997
CHEMBL1980297,ILORASERTIB,Nc1ncc(-c2cnn(CCO)c2)c2scc(-c3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,2.0,no,11,7,2,4,1,5.184400000000003,-4.64,0.0,0.5,1.0,1.0,0.5,0.0,0.0,0.0,0.0,1.0,3.0,0.375,0.2266666666666667,0.2038999999999993,0.0,0.3048633333333332
CHEMBL1980391,RG-1530,COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,1.0,no,10,6,2,4,0,4.745320000000002,-4.69,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.625,0.21833333333333327,0.31366999999999945,0.0,0.2376506666666665
CHEMBL2010872,CEP-11981,CC(C)Cn1c2ccc(Nc3ncccn3)cc2c2c3c(c4c(c21)CCc1nn(C)cc1-4)C(=O)NC3,,no,1,1,0,0,1,4.726600000000004,-5.12,0.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,3.5,0.4375,0.14666666666666664,0.318349999999999,1.0,0.5398783333333331
CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],,no,1,1,0,0,1,-5.243299999999994,-2.56,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.125,0.5733333333333334,0.0,0.0,0.42091666666666666
CHEMBL2023895,HYDROXYSTILBAMIDINE ISETHIONATE,N=C(N)c1ccc(/C=C/c2ccc(C(=N)N)cc2O)cc1.O=S(=O)(O)CCO.O=S(=O)(O)CCO,,no,1,1,0,0,1,-0.1362599999999987,-0.457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9238333333333334,0.4659350000000003,0.0,0.6279536666666667
CHEMBL2029988,CEP-32496,COc1cc2ncnc(Oc3cccc(NC(=O)Nc4cc(C(C)(C)C(F)(F)F)on4)c3)c2cc1OC,,no,1,1,0,0,1,5.911200000000004,-6.68,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,0.0,0.02219999999999911,1.0,0.5169399999999997
CHEMBL2035187,PACRITINIB,C1=N/C2=N/c3ccc(OCCN4CCCC4)c(c3)COC/C=C/COCc3cccc(c3)C(=C1)N2,4.0,no,10,9,2,6,1,4.466800000000004,-5.38,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,0.375,0.10333333333333335,0.3832999999999991,0.0,0.3160766666666665
CHEMBL2040682,CICLESONIDE,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,,no,1,1,0,0,1,4.703900000000005,-5.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0733333333333334,0.3240249999999987,0.5,0.5544716666666664
CHEMBL2043437,GLASDEGIB,CN1CC[C@@H](NC(=O)Nc2ccc(C#N)cc2)C[C@@H]1c1nc2ccccc2[nH]1,4.0,yes,2,2,1,0,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL206834,BAFETINIB,Cc1ccc(NC(=O)c2ccc(CN3CC[C@H](N(C)C)C3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cncnc2)n1,,no,1,1,0,0,1,5.392620000000004,-3.09,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.25,0.48500000000000004,0.1518449999999989,1.0,0.6398689999999997
CHEMBL2079588,TELATINIB,CNC(=O)c1cc(COc2nnc(Nc3ccc(Cl)cc3)c3ccoc23)ccn1,2.0,no,27,23,2,20,1,3.953400000000002,-4.03,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,2.0,0.25,0.3283333333333333,0.5116499999999995,0.5,0.5554966666666665
CHEMBL2087361,ICOTINIB,C#Cc1cccc(Nc2ncnc3cc4c(cc23)OCCOCCOCCO4)c1,,no,1,1,0,0,1,3.1591000000000014,-5.09,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.5,0.1516666666666667,0.7102249999999997,0.0,0.3473783333333333
CHEMBL20883,TEGAFUR,O=c1[nH]c(=O)n(C2CCCO2)cc1F,,no,1,1,0,0,1,-0.0153000000000003,-1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8266666666666667,0.4961749999999999,0.0,0.6145683333333333
CHEMBL2095206,BOSUTINIB MONOHYDRATE,COc1cc(Nc2c(C#N)cnc3cc(OCCCN4CCN(C)CC4)c(OC)cc23)c(Cl)cc1Cl.O,,no,1,1,0,0,1,4.365680000000006,-5.31,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,4.0,0.5,0.11500000000000006,0.4085799999999986,1.0,0.5297159999999997
CHEMBL2096646,AMINOSALICYLATE SODIUM,Nc1ccc(C(=O)[O-])c(O)c1.O.O.[Na+],,no,1,1,0,0,1,-5.307499999999997,-1.75,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.25,0.7083333333333334,0.0,0.0,0.4041666666666667
CHEMBL2103743,TOFACITINIB CITRATE,C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,4.0,no,4,4,1,3,0,0.2962800000000006,-0.829,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.25,0.8618333333333333,0.5740700000000001,0.0,0.5496806666666667
CHEMBL2103796,BERUBICIN HYDROCHLORIDE,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)C[C@@](O)(C(=O)CO)C[C@@H]3O[C@H]1C[C@H](N)[C@H](OCc2ccccc2)[C@H](C)O1.Cl,1.0,no,2,2,1,0,1,2.647600000000001,-3.11,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,0.1875,0.4816666666666667,0.8380999999999997,0.0,0.5483283333333333
CHEMBL2103830,FOSTAMATINIB,COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC,,no,1,1,0,0,1,3.094500000000001,-2.73,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.25,0.545,0.7263749999999998,1.0,0.7667749999999999
CHEMBL2103842,VARLITINIB,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,,no,1,1,0,0,1,5.248900000000004,-4.41,0.0,1.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,1.0,4.5,0.5625,0.26499999999999996,0.18777499999999892,0.0,0.24367999999999976
CHEMBL2103851,AMUVATINIB,S=C(NCc1ccc2c(c1)OCO2)N1CCN(c2ncnc3c2oc2ccccc23)CC1,2.0,no,32,24,3,20,1,3.301400000000002,-5.99,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,7.0,0.875,0.0016666666666666312,0.6746499999999995,1.0,0.42901333333333325
CHEMBL2103852,CROLIBULIN,COc1cc([C@H]2C(C#N)=C(N)Oc3c2ccc(N)c3N)cc(Br)c1OC,,no,1,1,0,0,1,2.8488800000000003,-4.39,1.0,0.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,4.5,0.5625,0.26833333333333337,0.7877799999999999,1.0,0.6143476666666666
CHEMBL2103868,CABOZANTINIB S-MALATE,COc1cc2nccc(Oc3ccc(NC(=O)C4(C(=O)Nc5ccc(F)cc5)CC4)cc3)c2cc1OC.O=C(O)C[C@H](O)C(=O)O,,no,1,1,0,0,1,4.447400000000002,-3.77,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,0.25,0.37166666666666665,0.38814999999999955,0.0,0.41446333333333324
CHEMBL2103876,MAPRACORAT,Cc1ccc2c(NC[C@](O)(CC(C)(C)c3cc(F)cc4c3OCC4)C(F)(F)F)cccc2n1,,no,1,1,0,0,1,5.690420000000004,-4.47,0.5,1.0,0.0,0.5,0.0,0.0,0.0,1.0,1.0,1.0,3.0,0.375,0.25500000000000006,0.07739499999999899,1.0,0.5352289999999998
CHEMBL2105629,VINFLUNINE DITARTRATE,CC[C@]12C=CCN3CC[C@@]4(c5cc([C@@]6(C(=O)OC)C[C@@H]7C[C@@H](C(C)(F)F)CN(Cc8c6[nH]c6ccccc86)C7)c(OC)cc5N(C)[C@H]4[C@@](O)(C(=O)OC)[C@@H]1OC(C)=O)[C@@H]32.O=C(O)C(O)C(O)C(=O)O.O=C(O)C(O)C(O)C(=O)O,,no,1,1,0,0,1,0.8335000000000081,-4.43,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.125,0.2616666666666667,0.708375000000002,1.0,0.7502583333333337
CHEMBL2105648,PALOVAROTENE,CC1(C)CCC(C)(C)c2cc(Cn3cccn3)c(/C=C/c3ccc(C(=O)O)cc3)cc21,4.0,no,1,1,1,0,0,6.149000000000006,-6.3,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.0,0.0,0.0,0.26249999999999996
CHEMBL2105665,ELACYTARABINE,CCCCCCCC/C=C/CCCCCCCC(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@@H](O)[C@@H]1O,,no,1,1,0,0,1,4.025400000000004,-6.09,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.125,0.0,0.49364999999999903,0.0,0.4049799999999998
CHEMBL2105681,SAPACITABINE,CCCCCCCCCCCCCCCC(=O)Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2C#N)c(=O)n1,,no,1,1,0,0,1,4.053480000000002,-5.22,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,0.25,0.13000000000000003,0.48662999999999945,0.0,0.3858259999999999
CHEMBL2105704,LENVATINIB MESYLATE,COc1cc2nccc(Oc3ccc(NC(=O)NC4CC4)c(Cl)c3)c2cc1C(N)=O.CS(=O)(=O)O,,no,1,1,0,0,1,3.5759000000000016,-3.36,0.0,0.5,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,2.5,0.3125,0.44,0.6060249999999996,1.0,0.6998299999999998
CHEMBL2105708,PONATINIB HYDROCHLORIDE,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1C#Cc1cnc2cccnn12.Cl,,no,1,1,0,0,1,4.877820000000005,-2.32,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,0.25,0.6133333333333334,0.2805449999999987,1.0,0.6912756666666664
CHEMBL2105709,QUIZARTINIB DIHYDROCHLORIDE,CC(C)(C)c1cc(NC(=O)Nc2ccc(-c3cn4c(n3)sc3cc(OCCN5CCOCC5)ccc34)cc2)no1.Cl.Cl,,no,1,1,0,0,1,6.700100000000006,-4.81,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.125,0.1983333333333334,0.0,0.0,0.34591666666666665
CHEMBL2105712,AFATINIB DIMALEATE,CN(C)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1.O=C(O)/C=C\C(=O)O.O=C(O)/C=C\C(=O)O,,no,1,1,0,0,1,3.8135,-2.76,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.125,0.54,0.546625,0.0,0.523575
CHEMBL2105719,DACOMITINIB,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C=C/CN1CCCCC1.O,,no,1,1,0,0,1,4.3304000000000045,-4.56,0.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,1.0,5.0,0.625,0.24000000000000007,0.4173999999999989,0.5,0.3877299999999998
CHEMBL2105728,CRENOLANIB,CC1(COc2ccc3c(c2)ncn3-c2ccc3cccc(N4CCC(N)CC4)c3n2)COC1,3.0,yes,16,8,3,4,1,,,,,,,,,,,,,,,,,,0.5
CHEMBL2105729,DABRAFENIB MESYLATE,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1.CS(=O)(=O)O,,no,1,1,0,0,1,4.868900000000004,-4.04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,0.125,0.32666666666666666,0.2827749999999991,0.5,0.5531383333333332
CHEMBL2105737,SONIDEGIB,Cc1c(C(=O)Nc2ccc(N3C[C@@H](C)O[C@@H](C)C3)nc2)cccc1-c1ccc(OC(F)(F)F)cc1,4.0,no,1,1,1,0,0,5.821520000000005,-6.28,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.0,1.0,0.0,3.0,0.375,0.0,0.04461999999999877,1.0,0.47767399999999977
CHEMBL2105756,TIVOZANIB HYDROCHLORIDE,COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC.Cl.O,4.0,no,27,23,2,20,1,5.235220000000004,-6.06,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,0.25,0.0,0.1911949999999989,1.0,0.5507389999999998
CHEMBL2105759,BARICITINIB,CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1,4.0,no,4,4,1,3,0,1.09568,-1.71,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.125,0.715,0.7739199999999999,1.0,0.854034
