rank,compound_name,chembl_id,priority_hits_count,composite_score,cp_best_score,cp_best_conc_uM,flag_cp_top150,cp_norm,ab_best_infection,ab_best_conc_uM,flag_ab_lt60,ab_norm,cpe_best_inhib,cpe_best_conc_uM,flag_cpe_gt15,cpe_norm,cpe_min_viability,cpe_viability_at_best,flag_cytotox_strong,flag_cytotox_moderate,flag_ab_good_but_cytotox,flag_cp_only,flag_ab_only,flag_cpe_only,flag_cpe_best_at_max_conc,assay_discordance,confounder_notes,discrepancy_explanation,cp_n,ab_n,cpe_n
2277,seclazone,CHEMBL2105593,0,0.519606512890095,0.076303775966863,10.0,False,0.5462298895134716,102.0,10.0,False,0.5653227369645281,1.99,10.0,False,0.44834270207404536,89.98345329,101.6742398,False,False,False,False,False,False,True,0.0627571600849513,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2278,L-(+)-rhamnose-monohydrate,CHEMBL4303317,0,0.5195386702849389,0.232199412595607,10.0,False,0.8709052141887963,103.5,10.0,False,0.5002907540220973,1.22,0.83333,False,0.29056018608257417,102.7631104,103.9906587,False,False,False,False,False,False,False,0.29386571220556407,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2279,desonide,CHEMBL1201109,0,0.5195386702849389,0.006603711746376,10.0,False,0.3514246947082768,107.0,10.0,False,0.33649932157394846,5.19,0.1,False,0.848807908509401,99.49135103,100.7612989,False,False,False,False,False,False,False,0.2915684357579806,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2280,timofibrate,CHEMBL2106730,0,0.5194853653808877,0.025450754170888,10.0,False,0.39930219034696646,106.5,10.0,False,0.3585966272533437,4.22,0.00833,False,0.7892033339794534,94.76626726,103.7606466,False,False,False,False,False,False,False,0.2377330367415644,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2281,griseofulvin,CHEMBL562,0,0.5194708276797829,0.070702014650169,10.0,False,0.5303353363054856,104.0,10.0,False,0.4772242682690444,2.52,0.83333,False,0.5599922465594107,91.08095693,106.5584882,False,False,False,False,False,False,False,0.04193418673758401,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2282,TCS-HDAC6-20b,CHEMBL237645,0,0.5193981391742585,-0.113232977160344,10.0,False,0.10796666020546618,97.0,10.0,False,0.7497577049815856,2.47,0.83333,False,0.5500096918007366,96.20126723,98.93411588,False,False,False,False,False,False,False,0.32842986458462653,,"Discordant profile: strongest relative signal in AB, weakest in CP. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2283,GSK2334470,CHEMBL1765740,0,0.5192810636497093,0.038371247972006,0.8333333333333334,False,0.4374878852490793,105.5,0.8333333333333334,False,0.40521418879627835,3.93,0.00833,False,0.7657491761969374,71.92448206,94.94717824,False,True,False,False,False,False,False,0.19949208161289478,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2284,AH-7614,CHEMBL3311302,0,0.5190346966466369,0.172858086310426,10.0,False,0.7803837953091685,95.5,10.0,False,0.7908509401046715,-2.13,0.00833,False,0.021709633649932156,95.79627674,100.4665265,False,False,False,False,False,False,False,0.44107338655912626,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2285,megestrol-acetate,CHEMBL1201139,0,0.5188990114363249,0.210227750441299,10.0,False,0.845900368288428,100.0,10.0,False,0.645764683078116,0.33,10.0,False,0.14033727466563287,92.9430774,98.53469641,False,False,False,False,False,False,True,0.36362307333091715,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2286,ICI-162846,CHEMBL1593717,0,0.518196355882923,0.00958379905969,10.0,False,0.3580151192091491,100.0,10.0,False,0.645764683078116,2.16,0.00833,False,0.48681915099825546,99.66733601,102.5967271,False,False,False,False,False,False,False,0.1441376496501751,,"Discordant profile: strongest relative signal in AB, weakest in CP. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2287,atiprimod,CHEMBL103735,0,0.5181496945894506,0.28322300534664,0.8333333333333334,False,0.913742973444466,82.5,0.8333333333333334,False,0.9401046714479551,0.76,0.1,False,0.20391548749757704,16.92066481,100.5740087,True,False,False,False,False,False,False,0.4176371059290652,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
2288,moxonidine,CHEMBL19236,0,0.5181236673773987,0.075258794690235,10.0,False,0.5427408412483039,102.0,10.0,False,0.5653227369645281,1.98,0.00833,False,0.4465981779414615,93.22037331,100.131641,False,False,False,False,False,False,False,0.06304611359564904,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2289,cabaletta,CHEMBL1236395,0,0.5179734444659817,-0.08562672686862,10.0,False,0.15099825547586743,104.5,10.0,False,0.451831750339213,5.33,0.1,False,0.8556890870323706,94.29432189,103.5287797,False,False,False,False,False,False,False,0.35359833806933655,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2290,O-1918,CHEMBL4303507,0,0.5177553789494088,0.084032857625897,10.0,False,0.5652258189571623,108.5,10.0,False,0.2657491761969374,4.01,0.00833,False,0.7718550106609808,99.46477689,102.4081701,False,False,False,False,False,False,False,0.2544683995121511,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2291,stavudine,CHEMBL991,0,0.5175324675324675,0.031005815649418,10.0,False,0.41713510370226786,106.5,10.0,False,0.3585966272533437,4.0,0.1,False,0.7708858305873231,92.6880893,95.85710107,False,False,False,False,False,False,False,0.22306528087177888,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2292,NNC-55-0396,CHEMBL4227475,0,0.5173628610195775,0.042164915396709,0.8333333333333334,False,0.4485365380887769,98.0,0.8333333333333334,False,0.7192285326613684,7.24,0.1,False,0.9072494669509595,-0.06472347,93.51731538,True,False,False,False,False,False,False,0.23059473062862923,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2293,levocarnitine-propionate,CHEMBL1516469,0,0.5172853266136848,-0.087284524655579,10.0,False,0.14886605931382052,103.5,10.0,False,0.5002907540220973,4.36,0.00833,False,0.7998643147896879,99.17373895,105.4385321,False,False,False,False,False,False,False,0.32584310206866984,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2294,hypoxanthine,CHEMBL1427,0,0.5170721069974802,0.061740895243578,10.0,False,0.5006784260515604,108.0,10.0,False,0.28920333397945336,4.22,0.001,False,0.7892033339794534,96.49489756,105.4268607,False,False,False,False,False,False,False,0.250987495392933,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2295,anethole-trithione,CHEMBL178862,0,0.5170139561930607,0.060476744189994,10.0,False,0.49641403372746656,104.5,10.0,False,0.451831750339213,2.76,10.0,False,0.6062221360728823,95.8993834,105.7689247,False,False,False,False,False,False,True,0.07945836492549946,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2296,methylthiouracil,CHEMBL1330588,0,0.5169606512890096,0.090465587508937,10.0,False,0.5818957162240744,104.0,10.0,False,0.4772242682690444,2.29,0.00833,False,0.5159914712153518,92.06694535,92.63602753,False,False,False,False,False,False,False,0.05291877038041808,,"Discordant profile: strongest relative signal in CP, weakest in AB. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2297,EC-23,CHEMBL451835,0,0.5168782709827486,-0.066465145418835,10.0,False,0.18143050978871875,101.5,10.0,False,0.5850940104671448,3.23,0.83333,False,0.6785229695677457,94.21184987,97.37015593,False,False,False,False,False,False,False,0.2641887285470203,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2298,"7,8,9,10-tetrahydroazepino[2,1-b]quinazolin-12(6H)-one",CHEMBL1192114,0,0.5167619693739097,-0.100723916457341,10.0,False,0.12657491761969375,105.5,10.0,False,0.40521418879627835,8.45,0.83333,False,0.922950184144214,84.68837811,100.6859712,False,False,False,False,False,False,False,0.4041253867825217,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2299,cevipabulin,CHEMBL1182714,0,0.5166375071962183,-0.073766171391973,10.0,False,0.16824966078697423,92.0,10.0,False,0.8631517735995348,6.1,0.83333,False,0.8815661949990308,8.306485724,11.56866971,True,False,False,False,False,False,False,0.4066219610578395,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2300,naloxone-benzoylhydrazone,CHEMBL1256836,0,0.5164566776507075,0.072243744332312,10.0,False,0.5342120566001163,110.0,10.0,False,0.2028493894165536,5.45,0.83333,False,0.8621825935258771,97.17540361,97.17540361,False,False,False,False,False,False,False,0.329668056367675,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2301,tropicamide,CHEMBL1200604,0,0.5163791432448148,-0.068194788547206,10.0,False,0.17677844543516186,104.5,10.0,False,0.451831750339213,4.91,0.00833,False,0.8327195192866834,84.75960863,88.80288128,False,False,False,False,False,False,False,0.32939047381436465,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2302,phentolamine,CHEMBL597,0,0.5162628416359759,-0.002609991343197,10.0,False,0.32758286489629773,98.0,10.0,False,0.7192285326613684,1.86,0.83333,False,0.41907346384958327,102.0255415,103.5532651,False,False,False,False,False,False,False,0.20487798161726511,,"Discordant profile: strongest relative signal in AB, weakest in CP. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2303,ciclopirox,CHEMBL1413,0,0.5161237916580005,0.097510827390549,0.8333333333333334,False,0.6028300058150804,96.5,0.8333333333333334,False,0.7654584221748401,1.21,0.00833,False,0.2879433998836984,63.38109255,100.4540011,True,False,False,False,False,False,False,0.2427694973002094,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
2304,moguisteine,CHEMBL146980,0,0.5159333204109324,0.164878714396284,10.0,False,0.7644892421011824,99.5,10.0,False,0.66582671060283,0.52,10.0,False,0.167086644698585,99.65746713,104.738937,False,False,False,False,False,False,True,0.3202514147361944,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2305,methylprednisolone-aceponate,CHEMBL1697782,0,0.5159236286101958,0.078581739639613,10.0,False,0.5524326419848808,107.5,10.0,False,0.31343283582089554,3.54,0.83333,False,0.7212638108160496,88.01548232,98.33994031,False,False,False,False,False,False,False,0.204919079590302,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2306,tetrazol-5-yl-glycine-(RS),CHEMBL140784,0,0.5157443302965691,0.030006416136942,10.0,False,0.41383989145183175,98.0,10.0,False,0.7192285326613684,1.56,0.83333,False,0.3559798410544679,90.18053642,98.27835141,False,False,False,False,False,False,False,0.19517497259549688,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2307,pamabrom,CHEMBL2104825,0,0.5155795696840473,0.053640489365236,10.0,False,0.47974413646055436,101.0,10.0,False,0.6041868579182011,1.95,0.83333,False,0.4399108354332235,101.636583,104.1026974,False,False,False,False,False,False,False,0.08569256517536425,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2308,AZD1283,CHEMBL2419490,0,0.515574723783679,0.128124997859093,10.0,False,0.6801705756929638,108.0,10.0,False,0.28920333397945336,3.08,0.001,False,0.6567164179104478,99.53961751,103.1133089,False,False,False,False,False,False,False,0.2192682331722297,,"Discordant profile: strongest relative signal in CP, weakest in AB. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2309,levomequitazine,CHEMBL3186077,0,0.5154002713704207,0.0893964534521,10.0,False,0.5778251599147122,86.0,10.0,False,0.922950184144214,-6.41,0.00833,False,0.005039736383019965,93.53773443,98.2173365,False,False,False,False,False,False,False,0.4636367137225995,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2310,VU0422288,CHEMBL4162576,0,0.5153081992634232,0.09831305844442,10.0,False,0.6051560379918589,102.0,10.0,False,0.5653227369645281,1.75,0.1,False,0.3939716999418492,95.7701573,102.5032894,False,False,False,False,False,False,False,0.11221014095370509,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2311,HJC-0350,CHEMBL2313646,0,0.5152645861601086,0.066413516421613,10.0,False,0.5163791432448149,102.5,10.0,False,0.5436131033145959,2.14,0.1,False,0.4820701686373328,95.48941356,98.62014812,False,False,False,False,False,False,False,0.03083917186628381,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2312,hemin,CHEMBL1200662,0,0.5151120844438748,0.026832304155367,0.8333333333333334,False,0.4027912386121341,104.5,0.8333333333333334,False,0.451831750339213,3.49,0.1,False,0.7144795503004459,73.44549282,97.66602659,False,True,False,False,False,False,False,0.1675999414568512,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2313,CUDC-427,CHEMBL4297282,0,0.5150222911416942,0.184903196233381,10.0,False,0.8007365768559799,101.5,10.0,False,0.5850940104671448,0.89,0.83333,False,0.2308586935452607,94.20417143,105.1478555,False,False,False,False,False,False,False,0.2877340143489633,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2314,MK-8033,CHEMBL2323775,0,0.5148962977321186,0.034192515878897,10.0,False,0.42643923240938164,105.5,10.0,False,0.40521418879627835,3.38,0.83333,False,0.7034308974607482,97.73121986,99.3819436,False,False,False,False,False,False,False,0.166387144090209,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2315,UCL-2077,CHEMBL1441661,0,0.5145619306067067,-0.068982712432331,10.0,False,0.1754215933320411,103.5,10.0,False,0.5002907540220973,4.02,0.00833,False,0.7731149447567358,101.1339724,103.1308334,False,False,False,False,False,False,False,0.29922409466116295,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2316,HA-966-(S)-(-),CHEMBL1564377,0,0.5144262453963946,0.028058390495279,10.0,False,0.40686179492149643,95.5,10.0,False,0.7908509401046715,1.13,10.0,False,0.2753440589261485,90.22419711,99.10433479,False,False,False,False,False,False,True,0.2678593919211643,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",2,2,10
2317,flumazenil,CHEMBL407,0,0.5141839503779803,0.089828403845921,10.0,False,0.579569684047296,88.5,10.0,False,0.9021128125605737,-1.96,10.0,False,0.024132583834076373,95.43210438,98.8490962,False,False,False,False,False,False,True,0.44410841845939597,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2318,VU10010,CHEMBL1212994,0,0.5139804225625121,0.084558426000167,10.0,False,0.5667765070750146,99.0,10.0,False,0.6831750339213026,1.18,0.001,False,0.2829036635006784,90.43548878,100.7229734,False,False,False,False,False,False,False,0.20589219604337045,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2319,SKF-77434,CHEMBL288090,0,0.5137817406474123,-0.010079763582375,10.0,False,0.3083930994378756,95.0,10.0,False,0.801511920914906,1.44,0.001,False,0.33165342120566,100.5131353,106.6560103,False,False,False,False,False,False,False,0.27823078682173774,,"Discordant profile: strongest relative signal in AB, weakest in CP. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2320,L-690330,CHEMBL34819,0,0.5137575111455709,0.041794418939938,10.0,False,0.4475673580151192,107.0,10.0,False,0.33649932157394846,3.91,0.1,False,0.7636169800348905,95.82589254,97.65373009,False,False,False,False,False,False,False,0.22160511669291974,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2321,brompheniramine,CHEMBL811,0,0.5134279899205272,-0.021309797177285,10.0,False,0.279317697228145,105.5,10.0,False,0.40521418879627835,4.45,0.001,False,0.8043225431285133,94.85787437,98.78026557,False,False,False,False,False,False,False,0.27409472003482643,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2322,TC-O-9311,CHEMBL3633893,0,0.5132923047102151,0.07209403557473,10.0,False,0.5340182205853847,105.0,10.0,False,0.4288621825935259,2.71,0.83333,False,0.5949796472184532,94.14119789,94.14119789,False,False,False,False,False,False,False,0.08403283080310361,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2323,LX1031,CHEMBL4303338,0,0.5128852490792789,0.097484608239794,10.0,False,0.602636169800349,101.5,10.0,False,0.5850940104671448,1.61,0.1,False,0.3662531498352394,89.57151693,100.6000541,False,False,False,False,False,False,False,0.13170420251711154,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2324,MG-624,CHEMBL1257065,0,0.5128028687730181,-0.14055579988466,10.0,False,0.08063578212831944,105.0,10.0,False,0.4288621825935259,7.99,10.0,False,0.9174258577243651,88.64098329,97.41687186,False,False,False,False,False,False,True,0.42035178149861224,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2325,thiamine,CHEMBL1547,0,0.5127204884667571,0.119176877104914,10.0,False,0.6588486140724946,96.5,10.0,False,0.7654584221748401,0.13,10.0,False,0.11949990308199264,95.73144663,99.70947491,False,False,False,False,False,False,True,0.3462958974680852,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2326,N-methylquipazine,CHEMBL288591,0,0.5125314983523939,0.138716137642128,10.0,False,0.7061446016669898,100.5,10.0,False,0.6242488854429153,0.97,0.001,False,0.24655941073851523,95.69640108,97.71146426,False,False,False,False,False,False,False,0.24514444563668383,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2327,FGIN-1-27,CHEMBL63154,0,0.512449118046133,-0.030118936374744,10.0,False,0.2591587516960651,106.0,10.0,False,0.3812754409769335,5.1,0.001,False,0.8432835820895522,92.77998561,98.62273249,False,False,False,False,False,False,False,0.3081032905097135,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2328,salicyl-alcohol,CHEMBL280802,0,0.5123812754409769,-0.018283550311786,10.0,False,0.2862957937584803,106.0,10.0,False,0.3812754409769335,4.76,0.83333,False,0.823706144601667,95.50041161,104.6205826,False,False,False,False,False,False,False,0.2868146748015216,,"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2329,BQ-123,CHEMBL314691,0,0.5123473541383989,0.163489084891022,10.0,False,0.7606125218065517,103.0,10.0,False,0.5212250436131033,1.4,0.00833,False,0.3248691606900562,92.20094303,102.3162726,False,False,False,False,False,False,False,0.2182255233435542,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2330,anacetrapib,CHEMBL1800807,0,0.5122795115332428,0.116354445017476,10.0,False,0.6534212056600116,105.5,10.0,False,0.40521418879627835,2.39,10.0,False,0.5338243845706532,93.2359585,93.2359585,False,False,False,False,False,False,True,0.12413078136398226,,"Discordant profile: strongest relative signal in CP, weakest in AB. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2331,domiphen,CHEMBL1187011,0,0.5122601279317698,0.025397463321081,10.0,False,0.3991083543322349,87.0,10.0,False,0.9145183175033921,0.26,0.83333,False,0.13335917813529755,83.78341642,92.98807702,False,False,False,False,False,False,False,0.39717327364844734,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2332,acetazolamide,CHEMBL20,0,0.5121922853266136,0.039165339538103,10.0,False,0.43942624539639463,85.5,10.0,False,0.9266330684241132,-0.16,0.001,False,0.09052141887962784,89.89380268,101.9201655,False,False,False,False,False,False,False,0.4199578861575404,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2333,caramiphen,CHEMBL61946,0,0.5121874394262454,0.144686729204073,10.0,False,0.7216514828455127,95.5,10.0,False,0.7908509401046715,-0.96,0.83333,False,0.044097693351424695,92.50210954,103.7787218,False,False,False,False,False,False,False,0.41261525946884964,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2334,chloroxylenol,CHEMBL398440,0,0.5119693739096725,0.029321428855881,10.0,False,0.4115138592750533,99.0,10.0,False,0.6831750339213026,1.72,0.00833,False,0.3880597014925373,96.94007819,101.3738602,False,False,False,False,False,False,False,0.16403401616839913,,"Discordant profile: strongest relative signal in AB, weakest in CPE. May reflect differences in assay sensitivity, dynamic range, or timepoint readouts.",1,1,5
2335,spiramycin,CHEMBL453514,0,0.5119451444078309,0.201660293721986,10.0,False,0.8331071913161465,98.0,10.0,False,0.7192285326613684,-0.92,0.00833,False,0.045648381469276994,97.18277638,105.9544764,False,False,False,False,False,False,False,0.4255917343696148,,"Discordant profile: strongest relative signal in CP, weakest in CPE. Morphology rescue without infection reduction suggests host morphology modulation or imaging artifact.",1,1,5
2336,pacritinib,CHEMBL2035187,0,0.5118799274802199,0.285868025655986,0.8333333333333334,False,0.9150998255475867,80.0,0.8333333333333334,False,0.9494088001550688,0.95,0.1,False,0.2438457065322737,7.198181498,94.70902586,True,False,False,False,False,False,False,0.3978229248288343,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in AB, weakest in CPE. AB benefit may reflect reduced viable cell number rather than true viral inhibition.",1,1,5
2337,pravadoline,CHEMBL13178,0,0.5118433805000968,0.0546611904522,10.0,False,0.48284551269625897,106.5,10.0,False,0.3585966272533437,3.43,0.001,False,0.707695289784842,95.6732914,106.2391803,False,False,False,False,False,False,False,0.17694871383721758,,"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2338,LDN-212854,CHEMBL2385591,0,0.5117340493551027,-0.148062052509132,0.8333333333333334,False,0.07113781740647412,103.0,0.8333333333333334,False,0.5212250436131033,6.47,10.0,False,0.8922271758092654,69.27202641,69.27202641,True,False,False,False,False,False,True,0.4111789609911932,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in CP. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2339,erdafitinib,CHEMBL3545376,0,0.5113605604837275,0.151273035559497,0.8333333333333334,False,0.7354138398914518,108.5,0.8333333333333334,False,0.2657491761969374,11.65,10.0,False,0.9466950959488273,35.94565858,35.94565858,True,False,False,False,False,False,True,0.34854746475222254,Strong cytotoxicity in non-infected cells (min viability <70%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
2340,doramectin,CHEMBL2361641,0,0.5109659301443933,0.070491085147824,0.8333333333333334,False,0.5295599922465594,104.0,0.8333333333333334,False,0.4772242682690444,2.69,10.0,False,0.5902306648575305,72.44219683,72.44219683,False,True,False,False,False,False,True,0.056554404763956394,Moderate cytotoxicity (min viability 70–80%),"Discordant profile: strongest relative signal in CPE, weakest in AB. CPE protection without lowered infection could indicate mitigation of downstream cytotoxicity (e.g., anti-inflammatory/cytoprotective) rather than blocking replication.",1,1,5
