chembl_id,compound_name,smiles,total_support_count,num_proteins,num_pathways,num_moas,ADMET_aggregate_score,mechanistic_score,final_score,confidence,source_edges,evidence_pubmed_ids
CHEMBL1721885,SU-014813,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1,3,0,3,0,0.8213895880322208,0.05263157894736842,0.5907621853067652,H,,
CHEMBL1200729,CHLORAMPHENICOL SODIUM SUCCINATE,O=C([O-])CCC(=O)OC[C@@H](NC(=O)C(Cl)Cl)[C@H](O)c1ccc([N+](=O)[O-])cc1.[Na+],1,0,0,1,0.8428024727700913,0.0,0.5899617309390639,L,,
CHEMBL1689,TOLAZOLINE HYDROCHLORIDE,Cl.c1ccc(CC2=NCCN2)cc1,1,0,0,1,0.841577425000669,0.0,0.5891041975004683,L,,
CHEMBL2179529,AZD1446,O=C(c1ccc(Cl)o1)N1CC2CNCC2C1,4,0,3,1,0.7219379174137609,0.2789473684210526,0.5890407527159484,H,,
CHEMBL111659,ALTINICLINE,C#Cc1cncc([C@@H]2CCCN2C)c1,1,0,0,1,0.8404453512457517,0.0,0.5883117458720262,L,,
CHEMBL656,OXYCODONE,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,4,0,3,1,0.7195690711055209,0.2789473684210526,0.5873825603001804,H,,
CHEMBL261244,REGRELOR DISODIUM,CCNC(=O)Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)([O-])[O-])[C@H]2O[C@H](/C=C/c3ccccc3)O[C@H]21.[Na+].[Na+],1,0,1,0,0.8378649610618996,0.0,0.5865054727433296,L,,
CHEMBL1558,PRAZOSIN HYDROCHLORIDE,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC.Cl,3,0,3,0,0.8152051553509782,0.05263157894736842,0.5864330824298952,H,,
CHEMBL2107342,GAMITHROMYCIN,CCCN1C[C@H](C)[C@@H](O)[C@](C)(O)[C@@H](CC)OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@H]1C,1,0,0,1,0.8376075612171167,0.0,0.5863252928519816,L,,
CHEMBL1473,FLUTICASONE PROPIONATE,CCC(=O)O[C@]1(C(=O)SCF)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,10,1,8,1,0.6503893274814676,0.4368421052631579,0.5863251608159746,M,,
CHEMBL3989967,LOTAMILAST,CNc1nc(-c2cccc(NC(=O)c3ccc(C(=O)OC)cc3)c2)c2cc(OC)c(OC)cc2n1,4,0,3,1,0.7175378692429148,0.2789473684210526,0.5859607189963562,H,,
CHEMBL753,PHENOXYBENZAMINE,CC(COc1ccccc1)N(CCCl)Cc1ccccc1,7,0,7,0,0.7691348553536542,0.15789473684210525,0.5857628198001895,H,,
CHEMBL2448612,ERGOTAMINE TARTRATE,CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.CN1C[C@H](C(=O)N[C@]2(C)O[C@@]3(O)[C@@H]4CCCN4C(=O)[C@H](Cc4ccccc4)N3C2=O)C=C2c3cccc4[nH]cc(c34)C[C@H]21.O=C(O)C(O)C(O)C(=O)O,7,0,7,0,0.7686850054861245,0.15789473684210525,0.5854479248929187,H,,
CHEMBL3989568,OXYTETRACYCLINE CALCIUM,CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.CN(C)[C@@H]1C([O-])=C(C(N)=O)C(=O)[C@@]2(O)C(O)=C3C(=O)c4c(O)cccc4[C@@](C)(O)[C@H]3[C@H](O)[C@@H]12.[Ca+2],1,0,0,1,0.8353761340219981,0.0,0.5847632938153986,L,,
CHEMBL2,PRAZOSIN,COc1cc2nc(N3CCN(C(=O)c4ccco4)CC3)nc(N)c2cc1OC,3,0,3,0,0.8122704107902695,0.05263157894736842,0.5843787612373992,H,,
CHEMBL1685,DEZOCINE,C[C@@]12CCCCC[C@@H](Cc3ccc(O)cc31)[C@@H]2N,3,0,3,0,0.8116086643294886,0.05263157894736842,0.5839155387148526,H,,
CHEMBL3707235,GEMIGLIPTIN,N[C@@H](CC(=O)N1CCc2c(nc(C(F)(F)F)nc2C(F)(F)F)C1)CN1CC(F)(F)CCC1=O,1,0,0,1,0.8337591029518024,0.0,0.5836313720662617,L,,
CHEMBL1963681,AVANAFIL,COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl,4,0,3,1,0.713982002301496,0.2789473684210526,0.583471612137363,H,,
CHEMBL4650485,PIRTOBRUTINIB,COc1ccc(F)cc1C(=O)NCc1ccc(-c2nn([C@@H](C)C(F)(F)F)c(N)c2C(N)=O)cc1,6,1,4,1,0.6910676511360291,0.3315789473684211,0.5832210400057467,M,,
CHEMBL762,OXYMETAZOLINE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1,7,0,7,0,0.765439558005727,0.15789473684210525,0.5831761116566405,H,,
CHEMBL2403318,DELEOBUVIR,Cn1c(C2(NC(=O)c3ccc4c(C5CCCC5)c(-c5ncc(Br)cn5)n(C)c4c3)CCC2)nc2ccc(/C=C/C(=O)O)cc21,1,0,0,1,0.8330338603580698,0.0,0.5831237022506488,L,,
CHEMBL2096631,CLORAZEPATE DIPOTASSIUM,O=C([O-])C1N=C(c2ccccc2)c2cc(Cl)ccc2NC1=O.[K+].[K+].[OH-],1,0,0,1,0.8330077340969305,0.0,0.5831054138678513,L,,
CHEMBL1201163,SUFENTANIL CITRATE,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,4,0,3,1,0.713177193245377,0.2789473684210526,0.5829082457980796,H,,
CHEMBL1201262,DIPIVEFRIN,CNCC(O)c1ccc(OC(=O)C(C)(C)C)c(OC(=O)C(C)(C)C)c1,7,0,7,0,0.7646260240318998,0.15789473684210525,0.5826066378749615,H,,
CHEMBL4650323,TOLEBRUTINIB,C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1,6,1,4,1,0.6901625584071507,0.3315789473684211,0.5825874750955318,M,,
CHEMBL4297624,BISEGLIPTIN,CCOC(=O)C12CCC(NCC(=O)N3C[C@@H](F)C[C@H]3C#N)(CC1)CC2,1,0,0,1,0.831871719752723,0.0,0.582310203826906,L,,
CHEMBL591501,PF-03049423,CCCOCCn1c(=O)c(N2CCN(CCO)CC2)nc2cnc(-c3ccc(OC)nc3)cc21,4,0,3,1,0.711422222816924,0.2789473684210526,0.5816797664981626,H,,
CHEMBL787,MONTELUKAST,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,2,0,2,0,0.8196001819787513,0.02631578947368421,0.5816148642272312,M,,
CHEMBL432162,TASOSARTAN,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CC2,5,0,4,1,0.699629702250649,0.30526315789473685,0.5813197389438753,M,,
CHEMBL3989966,CONTEZOLID ACEFOSAMIL,CC(=O)OP(=O)([O-])N(C[C@H]1CN(c2cc(F)c(N3C=CC(=O)CC3)c(F)c2F)C(=O)O1)c1ccon1.[Na+],1,0,0,1,0.8303432959563252,0.0,0.5812403071694275,L,,
CHEMBL4303389,NS-018,C[C@H](Nc1cc(-c2cnn(C)c2)cc(Nc2cnccn2)n1)c1ccc(F)cc1,22,0,21,1,0.5060621923087216,0.7526315789473685,0.5800330083003157,M,,
CHEMBL1200510,ERYTHROMYCIN STEARATE,CCCCCCCCCCCCCCCCCC(=O)O.CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,1,0,0,1,0.8272673749565125,0.0,0.5790871624695587,L,,
CHEMBL4297185,DAROLUTAMIDE,CC(O)c1cc(C(=O)N[C@@H](C)Cn2ccc(-c3ccc(C#N)c(Cl)c3)n2)n[nH]1,4,0,3,1,0.7074689937110286,0.2789473684210526,0.5789125061240358,H,,
CHEMBL1676,FLUTICASONE FUROATE,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(OC(=O)c1ccco1)C(=O)SCF,10,1,8,1,0.6397923964995852,0.4368421052631579,0.578907309128657,M,,
CHEMBL3989869,UMBRALISIB TOSYLATE,CC(C)Oc1ccc(-c2nn([C@@H](C)c3oc4ccc(F)cc4c(=O)c3-c3cccc(F)c3)c3ncnc(N)c23)cc1F.Cc1ccc(S(=O)(=O)O)cc1,1,0,1,0,0.8267856664971767,0.0,0.5787499665480236,L,,
CHEMBL2106468,TRICETAMIDE,CCN(CC)C(=O)CNC(=O)c1cc(OC)c(OC)c(OC)c1,1,0,0,1,0.8263319196082105,0.0,0.5784323437257474,L,,
CHEMBL1200791,OXYMETAZOLINE HYDROCHLORIDE,Cc1cc(C(C)(C)C)c(O)c(C)c1CC1=NCCN1.Cl,7,0,7,0,0.7584783216206814,0.15789473684210525,0.5783032461871086,H,,
CHEMBL679,EPINEPHRINE,CNC[C@H](O)c1ccc(O)c(O)c1,7,0,7,0,0.7576511585088447,0.15789473684210525,0.5777242320088228,H,,
CHEMBL1938400,PF-03715455,CC(C)(C)c1cc(NC(=O)NCc2ccccc2Sc2ccc3nnc(-c4ccccc4SCCO)n3c2)n(-c2ccc(O)c(Cl)c2)n1,1,0,0,1,0.8252602563759467,0.0,0.5776821794631627,L,,
CHEMBL403989,TG100-801,Cc1cc(-c2cc(OC(=O)c3ccccc3)ccc2Cl)cc2nnc(Nc3ccc(OCCN4CCCC4)cc3)nc12,1,0,1,0,0.8250595445178901,0.0,0.577541681162523,L,,
CHEMBL3989949,CENOBAMATE,NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl,1,0,0,1,0.822890875371317,0.0,0.5760236127599219,L,,
CHEMBL1082462,DBPR-108,CC(C)(CC(=O)N1CCCC1)NCC(=O)N1C[C@@H](F)C[C@H]1C#N,1,0,0,1,0.8214397610726043,0.0,0.575007832750823,L,,
CHEMBL2105762,OMARIGLIPTIN,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,1,0,0,1,0.8210475537238741,0.0,0.5747332876067118,L,,
CHEMBL2107384,VICRIVIROC MALEATE,COC[C@@H](c1ccc(C(F)(F)F)cc1)N1CCN(C2(C)CCN(C(=O)c3c(C)ncnc3C)CC2)C[C@@H]1C.O=C(O)/C=C\C(=O)O,5,0,4,1,0.6891975123504697,0.30526315789473685,0.5740172060137498,M,,
CHEMBL3542265,LY2452473,CC(C)OC(=O)N[C@H]1Cc2c(n(Cc3ccccn3)c3ccc(C#N)cc23)C1,3,0,3,0,0.7970656110471808,0.05263157894736842,0.5737354014172371,H,,
CHEMBL1088752,LOSMAPIMOD,Cc1c(F)cc(C(=O)NC2CC2)cc1-c1ccc(C(=O)NCC(C)(C)C)cn1,1,0,0,1,0.819568150828271,0.0,0.5736977055797896,L,,
CHEMBL846,CALCITRIOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4,0,3,1,0.6985259298311343,0.2789473684210526,0.5726523614081097,M,,
CHEMBL1282,IMIQUIMOD,CC(C)Cn1cnc2c(N)nc3ccccc3c21,11,0,11,0,0.7052359895094602,0.2631578947368421,0.5726125610776748,H,,
CHEMBL5314397,ACUMAPIMOD,Cc1ccc(C(=O)NC2CC2)cc1-n1ncc(C(=O)c2cccc(C#N)c2)c1N,1,0,0,1,0.8177886659351835,0.0,0.5724520661546284,L,,
CHEMBL1946170,REGORAFENIB,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c(F)c2)ccn1,5,0,4,1,0.6868454968287526,0.30526315789473685,0.5723707951485478,M,,
CHEMBL550936,BALAPIRAVIR,CC(C)C(=O)OC[C@@]1(N=[N+]=[N-])O[C@@H](n2ccc(N)nc2=O)[C@H](OC(=O)C(C)C)[C@@H]1OC(=O)C(C)C,1,0,0,1,0.8163464816549363,0.0,0.5714425371584554,L,,
CHEMBL464,ETRETINATE,CCOC(=O)/C=C(C)/C=C/C=C(C)/C=C/c1c(C)cc(OC)c(C)c1C,4,1,3,0,0.6966620337731152,0.2789473684210526,0.5713476341674963,M,,
CHEMBL1523964,EPHEDRINE SULFATE,CN[C@@H](C)[C@H](O)c1ccccc1.CN[C@@H](C)[C@H](O)c1ccccc1.O=S(=O)(O)O,7,0,7,0,0.748509267535526,0.15789473684210525,0.5713249083274998,H,,
CHEMBL203567,RO-3201195,Nc1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)cnn1-c1ccc(F)cc1,1,0,0,1,0.8159067958358981,0.0,0.5711347570851286,L,,
CHEMBL807,MEMANTINE,CC12CC3CC(C)(C1)CC(N)(C3)C2,9,0,9,0,0.7247984387293602,0.21052631578947367,0.5705168018473942,H,,
CHEMBL1737,SILDENAFIL CITRATE,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,4,0,3,1,0.6952724960526669,0.2789473684210526,0.5703749577631826,M,,
CHEMBL3989410,INDOMETHACIN SODIUM,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1.O.O.O.[Na+],12,1,10,1,0.6047398380389114,0.48947368421052634,0.5701599918903959,M,,
CHEMBL562,GRISEOFULVIN,COC1=CC(=O)C[C@@H](C)[C@]12Oc1c(Cl)c(OC)cc(OC)c1C2=O,1,0,0,1,0.8145050600797497,0.0,0.5701535420558247,L,,
CHEMBL4297865,ABIVERTINIB,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1,6,1,4,1,0.670997594669093,0.3315789473684211,0.5691720004788914,M,,
CHEMBL429910,DAPAGLIFLOZIN,CCOc1ccc(Cc2cc([C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)ccc2Cl)cc1,1,0,0,1,0.8130709492332807,0.0,0.5691496644632965,L,,
CHEMBL4650338,EDRALBRUTINIB,CC#CC(=O)N1CC[C@@H](n2cc(-c3ccc(Oc4c(F)cccc4F)cc3)c3c(N)n[nH]c(=O)c32)C1,6,1,4,1,0.6691485160703294,0.3315789473684211,0.5678776454597569,M,,
CHEMBL599,MELOXICAM,Cc1cnc(NC(=O)C2=C(O)c3ccccc3S(=O)(=O)N2C)s1,10,1,9,0,0.6237244972301764,0.4368421052631579,0.5676597796400709,M,,
CHEMBL492399,VERUBULIN,COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1,38,0,38,0,0.3924876867824551,0.9736842105263158,0.5668466439056132,L,,
CHEMBL1835207,APRICOXIB,CCOc1ccc(-c2cc(C)cn2-c2ccc(S(N)(=O)=O)cc2)cc1,10,1,9,0,0.6224049201702037,0.4368421052631579,0.5667360756980899,M,,
CHEMBL513,CARMUSTINE,O=NN(CCCl)C(=O)NCCCl,1,0,0,1,0.8094915246072739,0.0,0.5666440672250918,L,,
CHEMBL2062266,DIHYDROCODEINE BITARTRATE,COc1ccc2c3c1O[C@H]1[C@@H](O)CC[C@H]4[C@@H](C2)N(C)CC[C@@]341.O=C(O)C(O)C(O)C(=O)O,4,0,3,1,0.6899087028661653,0.2789473684210526,0.5666203025326315,M,,
CHEMBL17350,TRAXOPRODIL,C[C@@H]([C@@H](O)c1ccc(O)cc1)N1CCC(O)(c2ccccc2)CC1,9,0,9,0,0.7191462579281185,0.21052631578947367,0.566560275286525,H,,
CHEMBL2146102,EPHEDRINE HYDROCHLORIDE,CN[C@@H](C)[C@H](O)c1ccccc1.Cl,7,0,7,0,0.7415538999652099,0.15789473684210525,0.5664561510282785,H,,
CHEMBL3545413,FLUMATINIB,Cc1ncc(NC(=O)c2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1Nc1nccc(-c2cccnc2)n1,1,0,1,0,0.8089983737522413,0.0,0.5662988616265688,L,,
CHEMBL3544909,CALCIFEDIOL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]12.O,4,0,3,1,0.689250063424947,0.2789473684210526,0.5661592549237786,M,,
CHEMBL580,LORAZEPAM,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O,1,0,0,1,0.8085972430219178,0.0,0.5660180701153424,L,,
CHEMBL1106,EPINASTINE,NC1=NCC2c3ccccc3Cc3ccccc3N12,1,0,1,0,0.8081881467605107,0.0,0.5657317027323574,L,,
CHEMBL607,MEPERIDINE,CCOC(=O)C1(c2ccccc2)CCN(C)CC1,3,0,3,0,0.7856281387320364,0.05263157894736842,0.565729170796636,H,,
CHEMBL1699,MEMANTINE HYDROCHLORIDE,CC12CC3CC(C)(C1)CC(N)(C3)C2.Cl,9,0,9,0,0.7178773447159259,0.21052631578947367,0.5656720360379902,H,,
CHEMBL37676,APC-100,Cc1c(C)c2c(c(C)c1O)CCC(C)(C)O2,4,0,3,1,0.6857015418952552,0.2789473684210526,0.5636752898529944,M,,
CHEMBL1649931,PF-232798,CC(=O)N[C@@H](CCN1[C@@H]2CC[C@H]1C[C@@H](n1c(C)nc3c1CCN(C(=O)C(C)C)C3)C2)c1cccc(F)c1,4,0,4,0,0.771203430620601,0.07894736842105263,0.5635266119607364,H,,
CHEMBL3137316,FOSDAGROCORAT,Cc1ncccc1NC(=O)c1ccc2c(c1)CC[C@@H]1C[C@@](OP(=O)(O)O)(C(F)(F)F)CC[C@@]21Cc1ccccc1,9,1,8,0,0.628894925254904,0.4105263157894737,0.5633843424152749,M,,
CHEMBL3900554,BMS-986142,Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O,6,1,4,1,0.6624153496935798,0.3315789473684211,0.5631644289960323,M,,
CHEMBL3544945,SAR-113945,,28,0,28,0,0.5,0.7105263157894737,0.5631578947368421,M,,
CHEMBL3545168,IMD-1041,,28,0,28,0,0.5,0.7105263157894737,0.5631578947368421,M,,
CHEMBL562967,MERICITABINE,CC(C)C(=O)OC[C@H]1O[C@@H](n2ccc(N)nc2=O)[C@](C)(F)[C@@H]1OC(=O)C(C)C,1,0,0,1,0.8045010394198089,0.0,0.5631507275938662,L,,
CHEMBL3707313,TRIFAROTENE,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,4,1,3,0,0.6838107784943933,0.2789473684210526,0.562351755472391,M,,
CHEMBL3264610,SEVITERONEL,CC(C)[C@](O)(c1ccc2cc(OC(F)F)c(OC(F)F)cc2c1)c1c[nH]nn1,4,0,3,1,0.6824046982631734,0.2789473684210526,0.5613674993105371,M,,
CHEMBL2110954,NERAMEXANE,CC1(C)CC(C)(C)CC(C)(N)C1,9,0,9,0,0.7115395632509969,0.21052631578947367,0.5612355890125399,H,,
CHEMBL1200491,EPINASTINE HYDROCHLORIDE,Cl.NC1=NCC2c3ccccc3Cc3ccccc3N12,1,0,1,0,0.8009459137741858,0.0,0.56066213964193,L,,
CHEMBL1201014,PREDNISOLONE SODIUM PHOSPHATE,C[C@]12C=CC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],10,1,8,1,0.6132683918965933,0.4368421052631579,0.5603405059065627,M,,
CHEMBL1201109,DESONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,10,1,8,1,0.612862890250756,0.4368421052631579,0.5600566547544765,M,,
CHEMBL3545225,INCB-047986,,20,0,19,1,0.5,0.7,0.5599999999999999,M,,
CHEMBL429,LABETALOL,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1,7,0,7,0,0.7315872411486071,0.15789473684210525,0.5594794898566565,H,,
CHEMBL1200909,PREDNISOLONE TEBUTATE,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1,0,0,1,0.799243782481869,0.0,0.5594706477373083,L,,
CHEMBL1200762,BETAMETHASONE SODIUM PHOSPHATE,C[C@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],10,1,8,1,0.6108598495999145,0.4368421052631579,0.5586545262988875,M,,
CHEMBL2021430,DEXAMETHASONE SODIUM PHOSPHATE,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@@]1(O)C(=O)COP(=O)([O-])[O-].[Na+].[Na+],10,1,8,1,0.6108598495999145,0.4368421052631579,0.5586545262988875,M,,
CHEMBL685,MEBENDAZOLE,COC(=O)Nc1nc2cc(C(=O)c3ccccc3)ccc2[nH]1,1,0,0,1,0.7972748392967056,0.0,0.5580923875076939,L,,
CHEMBL211456,EPHEDRINE,CN[C@@H](C)[C@H](O)c1ccccc1,7,0,7,0,0.7291333010410255,0.15789473684210525,0.5577617317813495,H,,
CHEMBL570015,GSK-256066,COc1cccc(Nc2c(C(N)=O)cnc3c(C)cc(S(=O)(=O)c4cccc(C(=O)N(C)C)c4)cc23)c1,4,0,3,1,0.6768998718655498,0.2789473684210526,0.5575141208322006,M,,
CHEMBL1237044,TRAMADOL,COc1cccc(C2(O)CCCCC2CN(C)C)c1,3,0,3,0,0.7731742328792786,0.05263157894736842,0.5570114366997055,H,,
CHEMBL217899,TOFIMILAST,CCc1nn(C2CCCC2)c2c1CCn1c(-c3cccs3)nnc1-2,4,0,3,1,0.6757275087644178,0.2789473684210526,0.5566934666614082,M,,
CHEMBL1201012,FLURANDRENOLIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)CC[C@]5(C)[C@H]4[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,10,1,8,1,0.6079002012470898,0.4368421052631579,0.5565827724519101,M,,
CHEMBL1200339,PHENYLEPHRINE HYDROCHLORIDE,CNC[C@H](O)c1cccc(O)c1.Cl,3,0,3,0,0.7723920443171782,0.05263157894736842,0.5564639047062353,H,,
CHEMBL461522,METAMIZOLE,Cc1c(N(C)CS(=O)(=O)O)c(=O)n(-c2ccccc2)n1C,11,1,10,0,0.594960909037386,0.4631578947368421,0.5554200047472228,M,,
CHEMBL1200323,LABETALOL HYDROCHLORIDE,CC(CCc1ccccc1)NCC(O)c1ccc(O)c(C(N)=O)c1.Cl,7,0,7,0,0.7246661471351727,0.15789473684210525,0.5546347240472526,H,,
CHEMBL1601669,ALFACALCIDOL,C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]23)C[C@@H](O)C[C@@H]1O,4,0,3,1,0.6723377386463991,0.2789473684210526,0.5543206275787951,M,,
CHEMBL1434513,NOREPINEPHRINE BITARTRATE,NC[C@H](O)c1ccc(O)c(O)c1.O.O=C(O)C(O)C(O)C(=O)O,7,0,7,0,0.7241458945058473,0.15789473684210525,0.5542705472067248,H,,
CHEMBL989,FLUOCINOLONE ACETONIDE,CC1(C)O[C@@H]2C[C@H]3[C@@H]4C[C@H](F)C5=CC(=O)C=C[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CO)O1,10,1,8,1,0.6040010297856397,0.4368421052631579,0.5538533524288951,M,,
CHEMBL3622821,UPADACITINIB,CC[C@@H]1CN(C(=O)NCC(F)(F)F)C[C@@H]1c1cnc2cnc3[nH]ccc3n12,28,0,28,0,0.48533502662777317,0.7105263157894737,0.5528924133762834,L,,
CHEMBL3707376,CADAZOLID,O=C(O)c1cn(C2CC2)c2cc(N3CCC(O)(COc4ccc(N5C[C@H](CO)OC5=O)cc4F)CC3)c(F)cc2c1=O,1,0,0,1,0.7894942906842937,0.0,0.5526460034790055,L,,
CHEMBL534,KETOTIFEN,CN1CCC(=C2c3ccccc3CC(=O)c3sccc32)CC1,1,0,1,0,0.7889967040436748,0.0,0.5522976928305724,L,,
CHEMBL4297287,HT-0712,COc1ccc([C@H]2CNC(=O)[C@H](Cc3cccc(C)c3)C2)cc1OC1CCCC1,4,0,3,1,0.668953638558086,0.2789473684210526,0.5519517575169759,M,,
CHEMBL314437,MEPTAZINOL,CCC1(c2cccc(O)c2)CCCCN(C)C1,3,0,3,0,0.765556159713116,0.05263157894736842,0.5516787854833917,H,,
CHEMBL332750,TETOMILAST,CCOc1ccc(-c2nc(-c3cccc(C(=O)O)n3)cs2)cc1OCC,4,0,3,1,0.6644135258383065,0.2789473684210526,0.5487736786131303,M,,
CHEMBL1215,PHENYLEPHRINE,CNC[C@H](O)c1cccc(O)c1,3,0,3,0,0.7600115877646051,0.05263157894736842,0.5477975851194341,H,,
CHEMBL2180604,TAK-593,Cc1cc(C(=O)Nc2cc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)ccc2C)n(C)n1,1,0,1,0,0.7823777441057618,0.0,0.5476644208740332,L,,
CHEMBL4594217,CANAGLIFLOZIN,Cc1ccc([C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1Cc1ccc(-c2ccc(F)cc2)s1.O,1,0,0,1,0.7808285902534322,0.0,0.5465800131774025,L,,
CHEMBL1042,CHOLECALCIFEROL,C=C1CC[C@H](O)C/C1=C/C=C1\CCC[C@]2(C)[C@@H]([C@H](C)CCCC(C)C)CC[C@@H]12,4,0,3,1,0.6603018706345172,0.2789473684210526,0.5458955199704778,M,,
